"","X","Camera","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","Sunrise","Sunset","Time.Numeric","Sunrise.Numeric","Sunset.Numeric","TimePeriod"
"1",61327,"J03","Baboon","1/11/16 4:18","1/11/16","4:18:25",38250,638,10.6,0.4,"Merged_no_ghost/J03/Baboon","2016 11 01 04 18 25.JPG","05:14:23","18:25:26",4.30694444444444,5.23972222222222,18.4238888888889,"Night"
"2",61328,"J03","Baboon","1/11/16 4:18","1/11/16","4:18:25",38250,638,10.6,0.4,"Merged_no_ghost/J03/Baboon","2016 11 01 04 18 26.JPG","05:14:23","18:25:26",4.30694444444444,5.23972222222222,18.4238888888889,"Night"
"3",61329,"J03","Baboon","1/11/16 4:22","1/11/16","4:22:58",273,5,0.1,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 22 58.JPG","05:14:23","18:25:26",4.38277777777778,5.23972222222222,18.4238888888889,"Night"
"4",61330,"J03","Baboon","1/11/16 4:22","1/11/16","4:22:59",1,0,0,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 22 59.JPG","05:14:23","18:25:26",4.38305555555556,5.23972222222222,18.4238888888889,"Night"
"5",61331,"J03","Baboon","1/11/16 4:23","1/11/16","4:23:31",32,1,0,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 23 31.JPG","05:14:23","18:25:26",4.39194444444444,5.23972222222222,18.4238888888889,"Night"
"6",61332,"J03","Baboon","1/11/16 4:23","1/11/16","4:23:31",32,1,0,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 23 32.JPG","05:14:23","18:25:26",4.39194444444444,5.23972222222222,18.4238888888889,"Night"
"7",65042,"J07","Baboon","7/11/16 4:24","7/11/16","4:24:00",124577,2076,34.6,1.4,"Merged_no_ghost/J07/Baboon","2016 11 07 04 24 00.JPG","06:15:54","17:19:41",4.4,6.265,17.3280555555556,"Night"
"8",65043,"J07","Baboon","7/11/16 4:24","7/11/16","4:24:01",1,0,0,0,"Merged_no_ghost/J07/Baboon","2016 11 07 04 24 01.JPG","06:15:54","17:19:41",4.40027777777778,6.265,17.3280555555556,"Night"
"9",61333,"J03","Baboon","1/11/16 4:25","1/11/16","4:25:53",142,2,0,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 25 53.JPG","05:14:23","18:25:26",4.43138888888889,5.23972222222222,18.4238888888889,"Night"
"10",61334,"J03","Baboon","1/11/16 4:25","1/11/16","4:25:53",142,2,0,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 25 54.JPG","05:14:23","18:25:26",4.43138888888889,5.23972222222222,18.4238888888889,"Night"
"11",61335,"J03","Baboon","1/11/16 4:26","1/11/16","4:26:54",61,1,0,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 26 54.JPG","05:14:23","18:25:26",4.44833333333333,5.23972222222222,18.4238888888889,"Night"
"12",61336,"J03","Baboon","1/11/16 4:26","1/11/16","4:26:54",61,1,0,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 26 55.JPG","05:14:23","18:25:26",4.44833333333333,5.23972222222222,18.4238888888889,"Night"
"13",44950,"H03","Baboon","1/11/16 4:27","1/11/16","4:27:05",231774,3863,64.4,2.7,"Merged_no_ghost/H03/Baboon","2016 11 01 04 27 05.JPG","05:14:23","18:25:26",4.45138888888889,5.23972222222222,18.4238888888889,"Night"
"14",44951,"H03","Baboon","1/11/16 4:27","1/11/16","4:27:05",231774,3863,64.4,2.7,"Merged_no_ghost/H03/Baboon","2016 11 01 04 27 06.JPG","05:14:23","18:25:26",4.45138888888889,5.23972222222222,18.4238888888889,"Night"
"15",65044,"J07","Baboon","7/11/16 4:28","7/11/16","4:28:55",294,5,0.1,0,"Merged_no_ghost/J07/Baboon","2016 11 07 04 28 55.JPG","06:15:54","17:19:41",4.48194444444444,6.265,17.3280555555556,"Night"
"16",65045,"J07","Baboon","7/11/16 4:28","7/11/16","4:28:56",1,0,0,0,"Merged_no_ghost/J07/Baboon","2016 11 07 04 28 56.JPG","06:15:54","17:19:41",4.48222222222222,6.265,17.3280555555556,"Night"
"17",61337,"J03","Baboon","1/11/16 4:32","1/11/16","4:32:26",332,6,0.1,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 32 26.JPG","05:14:23","18:25:26",4.54055555555556,5.23972222222222,18.4238888888889,"Night"
"18",61338,"J03","Baboon","1/11/16 4:32","1/11/16","4:32:27",1,0,0,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 32 27.JPG","05:14:23","18:25:26",4.54083333333333,5.23972222222222,18.4238888888889,"Night"
"19",61339,"J03","Baboon","1/11/16 4:33","1/11/16","4:33:39",72,1,0,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 33 39.JPG","05:14:23","18:25:26",4.56083333333333,5.23972222222222,18.4238888888889,"Night"
"20",61340,"J03","Baboon","1/11/16 4:33","1/11/16","4:33:39",72,1,0,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 33 40.JPG","05:14:23","18:25:26",4.56083333333333,5.23972222222222,18.4238888888889,"Night"
"21",61341,"J03","Baboon","1/11/16 4:34","1/11/16","4:34:58",79,1,0,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 34 58.JPG","05:14:23","18:25:26",4.58277777777778,5.23972222222222,18.4238888888889,"Night"
"22",61342,"J03","Baboon","1/11/16 4:34","1/11/16","4:34:59",1,0,0,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 34 59.JPG","05:14:23","18:25:26",4.58305555555556,5.23972222222222,18.4238888888889,"Night"
"23",93983,"L11","Baboon","10/25/16 04:36","10/25/16","4:36:26",42185,703,11.7,0.5,"Merged_no_ghost/L11/Baboon","2016 10 25 04 36 26.JPG","05:05:24","17:47:03",4.60722222222222,5.09,17.7841666666667,"Night"
"24",93984,"L11","Baboon","10/25/16 04:36","10/25/16","4:36:26",42185,703,11.7,0.5,"Merged_no_ghost/L11/Baboon","2016 10 25 04 36 27.JPG","05:05:24","17:47:03",4.60722222222222,5.09,17.7841666666667,"Night"
"25",61343,"J03","Baboon","1/11/16 4:37","1/11/16","4:37:26",147,2,0,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 37 26.JPG","05:14:23","18:25:26",4.62388888888889,5.23972222222222,18.4238888888889,"Night"
"26",61344,"J03","Baboon","1/11/16 4:37","1/11/16","4:37:27",1,0,0,0,"Merged_no_ghost/J03/Baboon","2016 11 01 04 37 27.JPG","05:14:23","18:25:26",4.62416666666667,5.23972222222222,18.4238888888889,"Night"
"27",93985,"L11","Baboon","10/25/16 04:37","10/25/16","4:37:34",68,1,0,0,"Merged_no_ghost/L11/Baboon","2016 10 25 04 37 34.JPG","05:05:24","17:47:03",4.62611111111111,5.09,17.7841666666667,"Night"
"28",93986,"L11","Baboon","10/25/16 04:37","10/25/16","4:37:34",68,1,0,0,"Merged_no_ghost/L11/Baboon","2016 10 25 04 37 35.JPG","05:05:24","17:47:03",4.62611111111111,5.09,17.7841666666667,"Night"
"29",65989,"J09","Baboon","1/11/16 4:39","1/11/16","4:39:35",429304,7155,119.2,5,"Merged_no_ghost/J09/Baboon","2016 11 01 04 39 35.JPG","05:14:23","18:25:26",4.65972222222222,5.23972222222222,18.4238888888889,"Night"
"30",65990,"J09","Baboon","1/11/16 4:39","1/11/16","4:39:35",429304,7155,119.2,5,"Merged_no_ghost/J09/Baboon","2016 11 01 04 39 36.JPG","05:14:23","18:25:26",4.65972222222222,5.23972222222222,18.4238888888889,"Night"
"31",44910,"H03","Baboon","10/25/16 04:43","10/25/16","4:43:03",234628,3910,65.2,2.7,"Merged_no_ghost/H03/Baboon","2016 10 25 04 43 03.JPG","05:05:24","17:47:03",4.7175,5.09,17.7841666666667,"Night"
"32",44911,"H03","Baboon","10/25/16 04:43","10/25/16","4:43:03",234628,3910,65.2,2.7,"Merged_no_ghost/H03/Baboon","2016 10 25 04 43 04.JPG","05:05:24","17:47:03",4.7175,5.09,17.7841666666667,"Night"
"33",94015,"L11","Baboon","10/29/16 04:43","10/29/16","4:43:15",39610,660,11,0.5,"Merged_no_ghost/L11/Baboon","2016 10 29 04 43 15.JPG","05:03:05","17:48:41",4.72083333333333,5.05138888888889,17.8113888888889,"Night"
"34",94016,"L11","Baboon","10/29/16 04:43","10/29/16","4:43:16",1,0,0,0,"Merged_no_ghost/L11/Baboon","2016 10 29 04 43 16.JPG","05:03:05","17:48:41",4.72111111111111,5.05138888888889,17.8113888888889,"Night"
"35",59258,"I12","Baboon","6/11/16 4:44","6/11/16","4:44:44",1032877,17215,286.9,12,"Merged_no_ghost/I12/Baboon","2016 11 06 04 44 44.JPG","06:11:51","17:12:05",4.74555555555556,6.1975,17.2013888888889,"Night"
"36",59259,"I12","Baboon","6/11/16 4:44","6/11/16","4:44:45",1,0,0,0,"Merged_no_ghost/I12/Baboon","2016 11 06 04 44 45.JPG","06:11:51","17:12:05",4.74583333333333,6.1975,17.2013888888889,"Night"
"37",44912,"H03","Baboon","10/25/16 04:45","10/25/16","4:45:31",148,2,0,0,"Merged_no_ghost/H03/Baboon","2016 10 25 04 45 31.JPG","05:05:24","17:47:03",4.75861111111111,5.09,17.7841666666667,"Night"
"38",44913,"H03","Baboon","10/25/16 04:45","10/25/16","4:45:31",148,2,0,0,"Merged_no_ghost/H03/Baboon","2016 10 25 04 45 32.JPG","05:05:24","17:47:03",4.75861111111111,5.09,17.7841666666667,"Night"
"39",94017,"L11","Baboon","10/29/16 04:46","10/29/16","4:46:25",189,3,0,0,"Merged_no_ghost/L11/Baboon","2016 10 29 04 46 25.JPG","05:03:05","17:48:41",4.77361111111111,5.05138888888889,17.8113888888889,"Night"
"40",94018,"L11","Baboon","10/29/16 04:46","10/29/16","4:46:26",1,0,0,0,"Merged_no_ghost/L11/Baboon","2016 10 29 04 46 26.JPG","05:03:05","17:48:41",4.77388888888889,5.05138888888889,17.8113888888889,"Night"
"41",65046,"J07","Baboon","7/11/16 4:47","7/11/16","4:47:00",1084,18,0.3,0,"Merged_no_ghost/J07/Baboon","2016 11 07 04 47 00.JPG","06:15:54","17:19:41",4.78333333333333,6.265,17.3280555555556,"Night"
"42",65047,"J07","Baboon","7/11/16 4:47","7/11/16","4:47:01",1,0,0,0,"Merged_no_ghost/J07/Baboon","2016 11 07 04 47 01.JPG","06:15:54","17:19:41",4.78361111111111,6.265,17.3280555555556,"Night"
"43",53210,"H13","Baboon","1/11/16 4:48","1/11/16","4:48:19",219948,3666,61.1,2.5,"Merged_no_ghost/H13/Baboon","2016 11 01 04 48 19.JPG","05:14:23","18:25:26",4.80527777777778,5.23972222222222,18.4238888888889,"Night"
"44",53211,"H13","Baboon","1/11/16 4:48","1/11/16","4:48:20",1,0,0,0,"Merged_no_ghost/H13/Baboon","2016 11 01 04 48 20.JPG","05:14:23","18:25:26",4.80555555555556,5.23972222222222,18.4238888888889,"Night"
"45",44914,"H03","Baboon","10/25/16 04:49","10/25/16","4:49:02",211,4,0.1,0,"Merged_no_ghost/H03/Baboon","2016 10 25 04 49 02.JPG","05:05:24","17:47:03",4.81722222222222,5.09,17.7841666666667,"Night"
"46",44915,"H03","Baboon","10/25/16 04:49","10/25/16","4:49:03",1,0,0,0,"Merged_no_ghost/H03/Baboon","2016 10 25 04 49 03.JPG","05:05:24","17:47:03",4.8175,5.09,17.7841666666667,"Night"
"47",44916,"H03","Baboon","10/25/16 04:49","10/25/16","4:49:56",53,1,0,0,"Merged_no_ghost/H03/Baboon","2016 10 25 04 49 56.JPG","05:05:24","17:47:03",4.83222222222222,5.09,17.7841666666667,"Night"
"48",44917,"H03","Baboon","10/25/16 04:49","10/25/16","4:49:57",1,0,0,0,"Merged_no_ghost/H03/Baboon","2016 10 25 04 49 57.JPG","05:05:24","17:47:03",4.8325,5.09,17.7841666666667,"Night"
"49",44918,"H03","Baboon","10/25/16 04:50","10/25/16","4:50:51",54,1,0,0,"Merged_no_ghost/H03/Baboon","2016 10 25 04 50 51.JPG","05:05:24","17:47:03",4.8475,5.09,17.7841666666667,"Night"
"50",44919,"H03","Baboon","10/25/16 04:50","10/25/16","4:50:51",54,1,0,0,"Merged_no_ghost/H03/Baboon","2016 10 25 04 50 52.JPG","05:05:24","17:47:03",4.8475,5.09,17.7841666666667,"Night"
"51",44920,"H03","Baboon","10/25/16 04:52","10/25/16","4:52:16",85,1,0,0,"Merged_no_ghost/H03/Baboon","2016 10 25 04 52 16.JPG","05:05:24","17:47:03",4.87111111111111,5.09,17.7841666666667,"Night"
"52",44921,"H03","Baboon","10/25/16 04:52","10/25/16","4:52:17",1,0,0,0,"Merged_no_ghost/H03/Baboon","2016 10 25 04 52 17.JPG","05:05:24","17:47:03",4.87138888888889,5.09,17.7841666666667,"Night"
"53",70818,"K06","Baboon","10/27/16 04:53","10/27/16","4:53:19",129663,2161,36,1.5,"Merged_no_ghost/K06/Baboon","2016 10 27 04 40 19.JPG","05:04:13","17:47:51",4.88861111111111,5.07027777777778,17.7975,"Night"
"54",70819,"K06","Baboon","10/27/16 04:53","10/27/16","4:53:19",129663,2161,36,1.5,"Merged_no_ghost/K06/Baboon","2016 10 27 04 40 20.JPG","05:04:13","17:47:51",4.88861111111111,5.07027777777778,17.7975,"Night"
"55",93993,"L11","Baboon","10/26/16 04:53","10/26/16","4:53:34",40955,683,11.4,0.5,"Merged_no_ghost/L11/Baboon","2016 10 26 04 53 34.JPG","05:04:48","17:47:27",4.89277777777778,5.08,17.7908333333333,"Night"
"56",93994,"L11","Baboon","10/26/16 04:53","10/26/16","4:53:34",40955,683,11.4,0.5,"Merged_no_ghost/L11/Baboon","2016 10 26 04 53 35.JPG","05:04:48","17:47:27",4.89277777777778,5.08,17.7908333333333,"Night"
"57",70774,"K06","Baboon","10/20/16 04:53","10/20/16","4:53:51",40526,675,11.2,0.5,"Merged_no_ghost/K06/Baboon","2016 10 20 04 40 51.JPG","05:08:39","17:45:13",4.8975,5.14416666666667,17.7536111111111,"Night"
"58",70775,"K06","Baboon","10/20/16 04:53","10/20/16","4:53:51",40526,675,11.2,0.5,"Merged_no_ghost/K06/Baboon","2016 10 20 04 40 52.JPG","05:08:39","17:45:13",4.8975,5.14416666666667,17.7536111111111,"Night"
"59",99501,"M10","Baboon","10/27/16 04:54","10/27/16","4:54:42",158140,2636,43.9,1.8,"Merged_no_ghost/M10/Baboon","2016 10 27 04 54 42.JPG","05:04:13","17:47:51",4.91166666666667,5.07027777777778,17.7975,"Night"
"60",99502,"M10","Baboon","10/27/16 04:54","10/27/16","4:54:43",1,0,0,0,"Merged_no_ghost/M10/Baboon","2016 10 27 04 54 43.JPG","05:04:13","17:47:51",4.91194444444444,5.07027777777778,17.7975,"Night"
"61",65979,"J09","Baboon","10/27/16 04:56","10/27/16","4:56:45",343159,5719,95.3,4,"Merged_no_ghost/J09/Baboon","2016 10 27 04 56 45.JPG","05:04:13","17:47:51",4.94583333333333,5.07027777777778,17.7975,"Night"
"62",65980,"J09","Baboon","10/27/16 04:56","10/27/16","4:56:46",1,0,0,0,"Merged_no_ghost/J09/Baboon","2016 10 27 04 56 46.JPG","05:04:13","17:47:51",4.94611111111111,5.07027777777778,17.7975,"Night"
"63",53156,"H13","Baboon","6/10/16 4:57","6/10/16","4:57:27",136455,2274,37.9,1.6,"Merged_no_ghost/H13/Baboon","2016 10 06 04 57 27.JPG","06:11:32","17:11:59",4.9575,6.19222222222222,17.1997222222222,"Night"
"64",53157,"H13","Baboon","6/10/16 4:57","6/10/16","4:57:27",136455,2274,37.9,1.6,"Merged_no_ghost/H13/Baboon","2016 10 06 04 57 28.JPG","06:11:32","17:11:59",4.9575,6.19222222222222,17.1997222222222,"Night"
"65",53216,"H13","Baboon","11/11/16 4:57","11/11/16","4:57:31",479544,7992,133.2,5.5,"Merged_no_ghost/H13/Baboon","2016 11 11 04 57 31.JPG","04:57:31","17:55:00",4.95861111111111,4.95861111111111,17.9166666666667,"Day"
"66",53217,"H13","Baboon","11/11/16 4:57","11/11/16","4:57:31",479544,7992,133.2,5.5,"Merged_no_ghost/H13/Baboon","2016 11 11 04 57 32.JPG","04:57:31","17:55:00",4.95861111111111,4.95861111111111,17.9166666666667,"Day"
"67",65032,"J07","Baboon","2/11/16 4:57","2/11/16","4:57:33",506662,8444,140.7,5.9,"Merged_no_ghost/J07/Baboon","2016 11 02 04 57 33.JPG","05:32:57","18:19:59",4.95916666666667,5.54916666666667,18.3330555555556,"Night"
"68",65033,"J07","Baboon","2/11/16 4:57","2/11/16","4:57:34",1,0,0,0,"Merged_no_ghost/J07/Baboon","2016 11 02 04 57 34.JPG","05:32:57","18:19:59",4.95944444444444,5.54916666666667,18.3330555555556,"Night"
"69",70758,"K06","Baboon","10/18/16 04:57","10/18/16","4:57:56",41953,699,11.7,0.5,"Merged_no_ghost/K06/Baboon","2016 10 18 04 44 56.JPG","05:10:02","17:44:33",4.96555555555556,5.16722222222222,17.7425,"Night"
"70",70759,"K06","Baboon","10/18/16 04:57","10/18/16","4:57:57",1,0,0,0,"Merged_no_ghost/K06/Baboon","2016 10 18 04 44 57.JPG","05:10:02","17:44:33",4.96583333333333,5.16722222222222,17.7425,"Night"
"71",59260,"I12","Baboon","6/11/16 4:58","6/11/16","4:58:08",803,13,0.2,0,"Merged_no_ghost/I12/Baboon","2016 11 06 04 58 08.JPG","06:11:51","17:12:05",4.96888888888889,6.1975,17.2013888888889,"Night"
"72",59261,"I12","Baboon","6/11/16 4:58","6/11/16","4:58:09",1,0,0,0,"Merged_no_ghost/I12/Baboon","2016 11 06 04 58 09.JPG","06:11:51","17:12:05",4.96916666666667,6.1975,17.2013888888889,"Night"
"73",74491,"K08","Baboon","10/21/16 04:58","10/21/16","4:58:11",1514964,25249,420.8,17.5,"Merged_no_ghost/K08/Baboon","2016 10 21 04 58 11.JPG","05:07:58","17:45:34",4.96972222222222,5.13277777777778,17.7594444444444,"Night"
"74",66487,"J11","Baboon","9/18/16 04:58","9/18/16","4:58:12",246029,4100,68.3,2.8,"Merged_no_ghost/J11/Baboon","2016 09 18 04 58 12.JPG","05:34:58","17:37:33",4.97,5.58277777777778,17.6258333333333,"Night"
"75",74492,"K08","Baboon","10/21/16 04:58","10/21/16","4:58:12",1,0,0,0,"Merged_no_ghost/K08/Baboon","2016 10 21 04 58 12.JPG","05:07:58","17:45:34",4.97,5.13277777777778,17.7594444444444,"Night"
"76",66488,"J11","Baboon","9/18/16 04:58","9/18/16","4:58:13",1,0,0,0,"Merged_no_ghost/J11/Baboon","2016 09 18 04 58 13.JPG","05:34:58","17:37:33",4.97027777777778,5.58277777777778,17.6258333333333,"Night"
"77",95036,"L13","Baboon","2/11/16 4:58","2/11/16","4:58:27",42011,700,11.7,0.5,"Merged_no_ghost/L13/Baboon","2016 11 02 04 58 27.JPG","05:32:57","18:19:59",4.97416666666667,5.54916666666667,18.3330555555556,"Night"
"78",95037,"L13","Baboon","2/11/16 4:58","2/11/16","4:58:28",1,0,0,0,"Merged_no_ghost/L13/Baboon","2016 11 02 04 58 28.JPG","05:32:57","18:19:59",4.97444444444444,5.54916666666667,18.3330555555556,"Night"
"79",53218,"H13","Baboon","11/11/16 4:58","11/11/16","4:58:44",73,1,0,0,"Merged_no_ghost/H13/Baboon","2016 11 11 04 58 44.JPG","04:57:31","17:55:00",4.97888888888889,4.95861111111111,17.9166666666667,"Day"
"80",53219,"H13","Baboon","11/11/16 4:58","11/11/16","4:58:45",1,0,0,0,"Merged_no_ghost/H13/Baboon","2016 11 11 04 58 45.JPG","04:57:31","17:55:00",4.97916666666667,4.95861111111111,17.9166666666667,"Day"
"81",64974,"J07","Baboon","10/17/16 04:59","10/17/16","4:59:28",39537,659,11,0.5,"Merged_no_ghost/J07/Baboon","2016 10 17 04 59 28.JPG","05:10:45","17:44:13",4.99111111111111,5.17916666666667,17.7369444444444,"Night"
"82",64975,"J07","Baboon","10/17/16 04:59","10/17/16","4:59:29",1,0,0,0,"Merged_no_ghost/J07/Baboon","2016 10 17 04 59 29.JPG","05:10:45","17:44:13",4.99138888888889,5.17916666666667,17.7369444444444,"Night"
"83",7932,"C06","Baboon","10/26/16 04:59","10/26/16","4:59:32",80863,1348,22.5,0.9,"Merged_no_ghost/C06/Baboon","2016 10 26 04 59 32.JPG","05:04:48","17:47:27",4.99222222222222,5.08,17.7908333333333,"Night"
"84",7933,"C06","Baboon","10/26/16 04:59","10/26/16","4:59:32",80863,1348,22.5,0.9,"Merged_no_ghost/C06/Baboon","2016 10 26 04 59 33.JPG","05:04:48","17:47:27",4.99222222222222,5.08,17.7908333333333,"Night"
"85",65034,"J07","Baboon","2/11/16 4:59","2/11/16","4:59:37",123,2,0,0,"Merged_no_ghost/J07/Baboon","2016 11 02 04 59 37.JPG","05:32:57","18:19:59",4.99361111111111,5.54916666666667,18.3330555555556,"Night"
"86",53158,"H13","Baboon","7/10/16 4:59","7/10/16","4:59:39",86532,1442,24,1,"Merged_no_ghost/H13/Baboon","2016 10 07 04 59 39.JPG","06:15:59","17:19:21",4.99416666666667,6.26638888888889,17.3225,"Night"
"87",65035,"J07","Baboon","2/11/16 4:59","2/11/16","4:59:39",2,0,0,0,"Merged_no_ghost/J07/Baboon","2016 11 02 04 59 39.JPG","05:32:57","18:19:59",4.99416666666667,5.54916666666667,18.3330555555556,"Night"
"88",53159,"H13","Baboon","7/10/16 4:59","7/10/16","4:59:40",1,0,0,0,"Merged_no_ghost/H13/Baboon","2016 10 07 04 59 40.JPG","06:15:59","17:19:21",4.99444444444444,6.26638888888889,17.3225,"Night"
"89",95038,"L13","Baboon","2/11/16 4:59","2/11/16","4:59:40",72,1,0,0,"Merged_no_ghost/L13/Baboon","2016 11 02 04 59 40.JPG","05:32:57","18:19:59",4.99444444444444,5.54916666666667,18.3330555555556,"Night"
"90",95039,"L13","Baboon","2/11/16 4:59","2/11/16","4:59:40",72,1,0,0,"Merged_no_ghost/L13/Baboon","2016 11 02 04 59 41.JPG","05:32:57","18:19:59",4.99444444444444,5.54916666666667,18.3330555555556,"Night"
"91",53220,"H13","Baboon","11/11/16 4:59","11/11/16","4:59:53",68,1,0,0,"Merged_no_ghost/H13/Baboon","2016 11 11 04 59 53.JPG","04:57:31","17:55:00",4.99805555555556,4.95861111111111,17.9166666666667,"Day"
"92",53221,"H13","Baboon","11/11/16 4:59","11/11/16","4:59:55",2,0,0,0,"Merged_no_ghost/H13/Baboon","2016 11 11 04 59 55.JPG","04:57:31","17:55:00",4.99861111111111,4.95861111111111,17.9166666666667,"Day"
"93",64976,"J07","Baboon","10/17/16 05:00","10/17/16","5:00:32",63,1,0,0,"Merged_no_ghost/J07/Baboon","2016 10 17 05 00 32.JPG","05:10:45","17:44:13",5.00888888888889,5.17916666666667,17.7369444444444,"Night"
"94",74493,"K08","Baboon","10/21/16 05:00","10/21/16","5:00:32",140,2,0,0,"Merged_no_ghost/K08/Baboon","2016 10 21 05 00 32.JPG","05:07:58","17:45:34",5.00888888888889,5.13277777777778,17.7594444444444,"Night"
"95",64977,"J07","Baboon","10/17/16 05:00","10/17/16","5:00:33",1,0,0,0,"Merged_no_ghost/J07/Baboon","2016 10 17 05 00 33.JPG","05:10:45","17:44:13",5.00916666666667,5.17916666666667,17.7369444444444,"Night"
"96",74494,"K08","Baboon","10/21/16 05:00","10/21/16","5:00:33",1,0,0,0,"Merged_no_ghost/K08/Baboon","2016 10 21 05 00 33.JPG","05:07:58","17:45:34",5.00916666666667,5.13277777777778,17.7594444444444,"Night"
"97",7934,"C06","Baboon","10/26/16 05:00","10/26/16","5:00:39",67,1,0,0,"Merged_no_ghost/C06/Baboon","2016 10 26 05 00 39.JPG","05:04:48","17:47:27",5.01083333333333,5.08,17.7908333333333,"Night"
"98",7935,"C06","Baboon","10/26/16 05:00","10/26/16","5:00:39",67,1,0,0,"Merged_no_ghost/C06/Baboon","2016 10 26 05 00 40.JPG","05:04:48","17:47:27",5.01083333333333,5.08,17.7908333333333,"Night"
"99",64978,"J07","Baboon","10/17/16 05:01","10/17/16","5:01:17",44,1,0,0,"Merged_no_ghost/J07/Baboon","2016 10 17 05 01 17.JPG","05:10:45","17:44:13",5.02138888888889,5.17916666666667,17.7369444444444,"Night"
"100",64979,"J07","Baboon","10/17/16 05:01","10/17/16","5:01:17",44,1,0,0,"Merged_no_ghost/J07/Baboon","2016 10 17 05 01 18.JPG","05:10:45","17:44:13",5.02138888888889,5.17916666666667,17.7369444444444,"Night"
"101",70726,"K06","Baboon","10/13/16 05:01","10/13/16","5:01:59",51259,854,14.2,0.6,"Merged_no_ghost/K06/Baboon","2016 10 13 04 48 59.JPG","05:13:44","17:43:01",5.03305555555556,5.22888888888889,17.7169444444444,"Night"
"102",70727,"K06","Baboon","10/13/16 05:01","10/13/16","5:01:59",51259,854,14.2,0.6,"Merged_no_ghost/K06/Baboon","2016 10 13 04 49 00.JPG","05:13:44","17:43:01",5.03305555555556,5.22888888888889,17.7169444444444,"Night"
"103",64980,"J07","Baboon","10/17/16 05:02","10/17/16","5:02:03",46,1,0,0,"Merged_no_ghost/J07/Baboon","2016 10 17 05 02 03.JPG","05:10:45","17:44:13",5.03416666666667,5.17916666666667,17.7369444444444,"Night"
"104",64981,"J07","Baboon","10/17/16 05:02","10/17/16","5:02:04",1,0,0,0,"Merged_no_ghost/J07/Baboon","2016 10 17 05 02 04.JPG","05:10:45","17:44:13",5.03444444444444,5.17916666666667,17.7369444444444,"Night"
"105",44922,"H03","Baboon","10/25/16 05:02","10/25/16","5:02:14",597,10,0.2,0,"Merged_no_ghost/H03/Baboon","2016 10 25 05 02 14.JPG","05:05:24","17:47:03",5.03722222222222,5.09,17.7841666666667,"Night"
"106",44923,"H03","Baboon","10/25/16 05:02","10/25/16","5:02:14",597,10,0.2,0,"Merged_no_ghost/H03/Baboon","2016 10 25 05 02 15.JPG","05:05:24","17:47:03",5.03722222222222,5.09,17.7841666666667,"Night"
"107",53180,"H13","Baboon","8/10/16 5:02","8/10/16","5:02:35",84647,1411,23.5,1,"Merged_no_ghost/H13/Baboon","2016 10 08 05 02 35.JPG","06:05:33","17:29:31",5.04305555555556,6.0925,17.4919444444444,"Night"
"108",53181,"H13","Baboon","8/10/16 5:02","8/10/16","5:02:36",1,0,0,0,"Merged_no_ghost/H13/Baboon","2016 10 08 05 02 36.JPG","06:05:33","17:29:31",5.04333333333333,6.0925,17.4919444444444,"Night"
"109",64982,"J07","Baboon","10/17/16 05:03","10/17/16","5:03:05",61,1,0,0,"Merged_no_ghost/J07/Baboon","2016 10 17 05 03 05.JPG","05:10:45","17:44:13",5.05138888888889,5.17916666666667,17.7369444444444,"Night"
"110",64983,"J07","Baboon","10/17/16 05:03","10/17/16","5:03:05",61,1,0,0,"Merged_no_ghost/J07/Baboon","2016 10 17 05 03 06.JPG","05:10:45","17:44:13",5.05138888888889,5.17916666666667,17.7369444444444,"Night"
"111",64984,"J07","Baboon","10/17/16 05:03","10/17/16","5:03:39",34,1,0,0,"Merged_no_ghost/J07/Baboon","2016 10 17 05 03 39.JPG","05:10:45","17:44:13",5.06083333333333,5.17916666666667,17.7369444444444,"Night"
"112",53212,"H13","Baboon","5/11/16 5:03","5/11/16","5:03:40",346520,5775,96.2,4,"Merged_no_ghost/H13/Baboon","2016 11 05 05 03 40.JPG","06:00:35","17:16:37",5.06111111111111,6.00972222222222,17.2769444444444,"Night"
"113",53213,"H13","Baboon","5/11/16 5:03","5/11/16","5:03:40",346520,5775,96.2,4,"Merged_no_ghost/H13/Baboon","2016 11 05 05 03 41.JPG","06:00:35","17:16:37",5.06111111111111,6.00972222222222,17.2769444444444,"Night"
