"StudySite","SppCode1","SppCode2","Spp1Det","Spp2Det","Operation"
"A06","ALBU","AEME",0,4,31
"A06","SYCA","AEME",0,4,31
"A06","PHAF","AEME",9,4,31
"A06","SYGR","AEME",0,4,31
"A06","OUOU","AEME",4,4,31
"A06","TAOR","AEME",0,4,31
"A06","POLA","AEME",0,4,31
"A06","HINI","AEME",0,4,31
"A06","COTA","AEME",0,4,31
"A06","KOEL","AEME",1,4,31
"A06","TRST","AEME",0,4,31
"A06","HIAM","AEME",0,4,31
"A06","TRAN","AEME",0,4,31
"A06","TRSY","AEME",3,4,31
"A06","CENA","AEME",0,4,31
"A06","RERE","AEME",1,4,31
"A08","POLA","AEME",1,2,61
"A08","HINI","AEME",0,2,61
"A08","COTA","AEME",0,2,61
"A08","TRSY","AEME",6,2,61
"A08","CENA","AEME",0,2,61
"A08","SYGR","AEME",0,2,61
"A08","TRAN","AEME",0,2,61
"A08","PHAF","AEME",10,2,61
"A08","OUOU","AEME",6,2,61
"A08","TRST","AEME",0,2,61
"A08","KOEL","AEME",6,2,61
"A08","TAOR","AEME",0,2,61
"A08","HIAM","AEME",0,2,61
"A08","RERE","AEME",0,2,61
"A08","SYCA","AEME",0,2,61
"A08","ALBU","AEME",0,2,61
"A08_2","KOEL","AEME",9,2,69
"A08_2","RERE","AEME",3,2,69
"A08_2","TAOR","AEME",0,2,69
"A08_2","CENA","AEME",0,2,69
"A08_2","SYCA","AEME",0,2,69
"A08_2","POLA","AEME",0,2,69
"A08_2","OUOU","AEME",3,2,69
"A08_2","ALBU","AEME",0,2,69
"A08_2","TRST","AEME",0,2,69
"A08_2","SYGR","AEME",0,2,69
"A08_2","HIAM","AEME",0,2,69
"A08_2","PHAF","AEME",17,2,69
"A08_2","TRAN","AEME",0,2,69
"A08_2","COTA","AEME",1,2,69
"A08_2","HINI","AEME",0,2,69
"A08_2","TRSY","AEME",8,2,69
"A10","COTA","AEME",0,0,20
"A10","TRST","AEME",0,0,20
"A10","SYCA","AEME",1,0,20
"A10","HIAM","AEME",0,0,20
"A10","PHAF","AEME",4,0,20
"A10","HINI","AEME",0,0,20
"A10","ALBU","AEME",0,0,20
"A10","TAOR","AEME",0,0,20
"A10","TRSY","AEME",3,0,20
"A10","KOEL","AEME",2,0,20
"A10","SYGR","AEME",0,0,20
"A10","RERE","AEME",0,0,20
"A10","CENA","AEME",0,0,20
"A10","TRAN","AEME",8,0,20
"A10","POLA","AEME",0,0,20
"A10","OUOU","AEME",0,0,20
"B05","COTA","AEME",5,9,79
"B05","KOEL","AEME",8,9,79
"B05","HINI","AEME",11,9,79
"B05","PHAF","AEME",30,9,79
"B05","POLA","AEME",2,9,79
"B05","CENA","AEME",0,9,79
"B05","RERE","AEME",9,9,79
"B05","TRAN","AEME",1,9,79
"B05","ALBU","AEME",6,9,79
"B05","HIAM","AEME",0,9,79
"B05","SYCA","AEME",4,9,79
"B05","TAOR","AEME",0,9,79
"B05","OUOU","AEME",21,9,79
"B05","SYGR","AEME",0,9,79
"B05","TRST","AEME",4,9,79
"B05","TRSY","AEME",3,9,79
"B07","CENA","AEME",0,1,121
"B07","HIAM","AEME",0,1,121
"B07","TAOR","AEME",0,1,121
"B07","PHAF","AEME",16,1,121
"B07","SYGR","AEME",0,1,121
"B07","ALBU","AEME",2,1,121
"B07","COTA","AEME",6,1,121
"B07","KOEL","AEME",16,1,121
"B07","TRST","AEME",0,1,121
"B07","HINI","AEME",0,1,121
"B07","TRAN","AEME",2,1,121
"B07","POLA","AEME",2,1,121
"B07","SYCA","AEME",0,1,121
"B07","OUOU","AEME",12,1,121
"B07","TRSY","AEME",1,1,121
"B07","RERE","AEME",1,1,121
"B07_2","ALBU","AEME",0,24,121
"B07_2","POLA","AEME",0,24,121
"B07_2","SYCA","AEME",3,24,121
"B07_2","SYGR","AEME",0,24,121
"B07_2","OUOU","AEME",6,24,121
"B07_2","TRSY","AEME",6,24,121
"B07_2","CENA","AEME",0,24,121
"B07_2","TRST","AEME",0,24,121
"B07_2","RERE","AEME",1,24,121
"B07_2","KOEL","AEME",31,24,121
"B07_2","COTA","AEME",33,24,121
"B07_2","HINI","AEME",3,24,121
"B07_2","TRAN","AEME",16,24,121
"B07_2","PHAF","AEME",48,24,121
"B07_2","TAOR","AEME",0,24,121
"B07_2","HIAM","AEME",0,24,121
"B09","ALBU","AEME",0,8,40
"B09","PHAF","AEME",3,8,40
"B09","TRST","AEME",0,8,40
"B09","KOEL","AEME",7,8,40
"B09","POLA","AEME",0,8,40
"B09","TRSY","AEME",8,8,40
"B09","SYCA","AEME",0,8,40
"B09","RERE","AEME",0,8,40
"B09","COTA","AEME",0,8,40
"B09","OUOU","AEME",3,8,40
"B09","HINI","AEME",0,8,40
"B09","TAOR","AEME",0,8,40
"B09","TRAN","AEME",0,8,40
"B09","SYGR","AEME",0,8,40
"B09","CENA","AEME",0,8,40
"B09","HIAM","AEME",0,8,40
"B09_2","COTA","AEME",0,6,91
"B09_2","POLA","AEME",2,6,91
"B09_2","KOEL","AEME",9,6,91
"B09_2","TRST","AEME",2,6,91
"B09_2","TRSY","AEME",8,6,91
"B09_2","ALBU","AEME",5,6,91
"B09_2","TRAN","AEME",0,6,91
"B09_2","HIAM","AEME",0,6,91
"B09_2","PHAF","AEME",19,6,91
"B09_2","CENA","AEME",0,6,91
"B09_2","SYCA","AEME",0,6,91
"B09_2","RERE","AEME",0,6,91
"B09_2","TAOR","AEME",0,6,91
"B09_2","HINI","AEME",0,6,91
"B09_2","OUOU","AEME",1,6,91
"B09_2","SYGR","AEME",0,6,91
"C06","TRST","AEME",0,3,37
"C06","ALBU","AEME",1,3,37
"C06","TRSY","AEME",6,3,37
"C06","POLA","AEME",0,3,37
"C06","CENA","AEME",0,3,37
"C06","SYCA","AEME",0,3,37
"C06","SYGR","AEME",0,3,37
"C06","HIAM","AEME",0,3,37
"C06","KOEL","AEME",2,3,37
"C06","TAOR","AEME",0,3,37
"C06","COTA","AEME",0,3,37
"C06","OUOU","AEME",1,3,37
"C06","PHAF","AEME",14,3,37
"C06","HINI","AEME",1,3,37
"C06","TRAN","AEME",0,3,37
"C06","RERE","AEME",3,3,37
"C06_2","TAOR","AEME",0,0,29
"C06_2","CENA","AEME",0,0,29
"C06_2","HINI","AEME",0,0,29
"C06_2","TRAN","AEME",0,0,29
"C06_2","RERE","AEME",1,0,29
"C06_2","OUOU","AEME",0,0,29
"C06_2","SYCA","AEME",0,0,29
"C06_2","SYGR","AEME",0,0,29
"C06_2","HIAM","AEME",0,0,29
"C06_2","POLA","AEME",3,0,29
"C06_2","ALBU","AEME",0,0,29
"C06_2","COTA","AEME",0,0,29
"C06_2","KOEL","AEME",3,0,29
"C06_2","PHAF","AEME",6,0,29
"C06_2","TRSY","AEME",2,0,29
"C06_2","TRST","AEME",0,0,29
"C08","TAOR","AEME",0,13,121
"C08","ALBU","AEME",2,13,121
"C08","SYGR","AEME",1,13,121
"C08","CENA","AEME",0,13,121
"C08","TRSY","AEME",14,13,121
"C08","OUOU","AEME",9,13,121
"C08","COTA","AEME",0,13,121
"C08","HIAM","AEME",0,13,121
"C08","KOEL","AEME",22,13,121
"C08","RERE","AEME",1,13,121
"C08","TRST","AEME",0,13,121
"C08","HINI","AEME",0,13,121
"C08","SYCA","AEME",0,13,121
"C08","POLA","AEME",13,13,121
"C08","TRAN","AEME",15,13,121
"C08","PHAF","AEME",32,13,121
"C08_2","OUOU","AEME",2,9,121
"C08_2","ALBU","AEME",0,9,121
"C08_2","TRSY","AEME",9,9,121
"C08_2","COTA","AEME",0,9,121
"C08_2","PHAF","AEME",20,9,121
"C08_2","HIAM","AEME",0,9,121
"C08_2","TRAN","AEME",21,9,121
"C08_2","KOEL","AEME",13,9,121
"C08_2","TAOR","AEME",0,9,121
"C08_2","CENA","AEME",1,9,121
"C08_2","HINI","AEME",1,9,121
"C08_2","SYGR","AEME",0,9,121
"C08_2","POLA","AEME",4,9,121
"C08_2","RERE","AEME",1,9,121
"C08_2","TRST","AEME",1,9,121
"C08_2","SYCA","AEME",0,9,121
"D03","HINI","AEME",0,1,26
"D03","TRSY","AEME",17,1,26
"D03","ALBU","AEME",1,1,26
"D03","PHAF","AEME",5,1,26
"D03","POLA","AEME",1,1,26
"D03","SYCA","AEME",1,1,26
"D03","TAOR","AEME",0,1,26
"D03","TRST","AEME",0,1,26
"D03","OUOU","AEME",3,1,26
"D03","RERE","AEME",1,1,26
"D03","KOEL","AEME",8,1,26
"D03","SYGR","AEME",0,1,26
"D03","TRAN","AEME",1,1,26
"D03","CENA","AEME",0,1,26
"D03","COTA","AEME",0,1,26
"D03","HIAM","AEME",0,1,26
"D03_2","TRSY","AEME",12,0,40
"D03_2","PHAF","AEME",0,0,40
"D03_2","TRST","AEME",0,0,40
"D03_2","OUOU","AEME",0,0,40
"D03_2","TAOR","AEME",0,0,40
"D03_2","HINI","AEME",0,0,40
"D03_2","SYCA","AEME",0,0,40
"D03_2","CENA","AEME",0,0,40
"D03_2","SYGR","AEME",0,0,40
"D03_2","ALBU","AEME",0,0,40
"D03_2","POLA","AEME",0,0,40
"D03_2","COTA","AEME",0,0,40
"D03_2","KOEL","AEME",14,0,40
"D03_2","RERE","AEME",0,0,40
"D03_2","HIAM","AEME",0,0,40
"D03_2","TRAN","AEME",0,0,40
"D05","SYCA","AEME",0,17,50
"D05","KOEL","AEME",25,17,50
"D05","TAOR","AEME",0,17,50
"D05","PHAF","AEME",20,17,50
"D05","TRSY","AEME",10,17,50
"D05","HIAM","AEME",0,17,50
"D05","HINI","AEME",1,17,50
"D05","POLA","AEME",0,17,50
"D05","SYGR","AEME",0,17,50
"D05","CENA","AEME",1,17,50
"D05","TRST","AEME",4,17,50
"D05","COTA","AEME",0,17,50
"D05","OUOU","AEME",9,17,50
"D05","RERE","AEME",0,17,50
"D05","TRAN","AEME",16,17,50
"D05","ALBU","AEME",0,17,50
"D05_2","KOEL","AEME",13,1,121
"D05_2","HIAM","AEME",0,1,121
"D05_2","RERE","AEME",0,1,121
"D05_2","HINI","AEME",0,1,121
"D05_2","CENA","AEME",0,1,121
"D05_2","TAOR","AEME",0,1,121
"D05_2","TRSY","AEME",6,1,121
"D05_2","COTA","AEME",0,1,121
"D05_2","OUOU","AEME",0,1,121
"D05_2","ALBU","AEME",0,1,121
"D05_2","SYCA","AEME",0,1,121
"D05_2","TRAN","AEME",4,1,121
"D05_2","TRST","AEME",0,1,121
"D05_2","SYGR","AEME",0,1,121
"D05_2","POLA","AEME",0,1,121
"D05_2","PHAF","AEME",10,1,121
"D07","ALBU","AEME",0,35,121
"D07","HIAM","AEME",0,35,121
"D07","TRAN","AEME",20,35,121
"D07","SYCA","AEME",0,35,121
"D07","SYGR","AEME",0,35,121
"D07","POLA","AEME",2,35,121
"D07","RERE","AEME",14,35,121
"D07","OUOU","AEME",16,35,121
"D07","PHAF","AEME",94,35,121
"D07","TRSY","AEME",60,35,121
"D07","CENA","AEME",0,35,121
"D07","KOEL","AEME",61,35,121
"D07","TRST","AEME",5,35,121
"D07","COTA","AEME",3,35,121
"D07","TAOR","AEME",0,35,121
"D07","HINI","AEME",7,35,121
"D07_2","RERE","AEME",19,58,121
"D07_2","TRST","AEME",13,58,121
"D07_2","KOEL","AEME",69,58,121
"D07_2","ALBU","AEME",3,58,121
"D07_2","PHAF","AEME",100,58,121
"D07_2","TRAN","AEME",27,58,121
"D07_2","OUOU","AEME",10,58,121
"D07_2","CENA","AEME",0,58,121
"D07_2","HIAM","AEME",0,58,121
"D07_2","COTA","AEME",2,58,121
"D07_2","HINI","AEME",5,58,121
"D07_2","POLA","AEME",5,58,121
"D07_2","TRSY","AEME",46,58,121
"D07_2","SYGR","AEME",1,58,121
"D07_2","SYCA","AEME",4,58,121
"D07_2","TAOR","AEME",0,58,121
"D09","CENA","AEME",0,0,24
"D09","COTA","AEME",0,0,24
"D09","KOEL","AEME",3,0,24
"D09","POLA","AEME",0,0,24
"D09","SYGR","AEME",0,0,24
"D09","ALBU","AEME",0,0,24
"D09","OUOU","AEME",2,0,24
"D09","RERE","AEME",2,0,24
"D09","SYCA","AEME",0,0,24
"D09","HINI","AEME",0,0,24
"D09","TRSY","AEME",3,0,24
"D09","TAOR","AEME",0,0,24
"D09","PHAF","AEME",6,0,24
"D09","TRST","AEME",0,0,24
"D09","TRAN","AEME",0,0,24
"D09","HIAM","AEME",0,0,24
"E02","ALBU","AEME",1,33,81
"E02","KOEL","AEME",64,33,81
"E02","TAOR","AEME",0,33,81
"E02","SYCA","AEME",3,33,81
"E02","COTA","AEME",0,33,81
"E02","OUOU","AEME",42,33,81
"E02","CENA","AEME",0,33,81
"E02","TRST","AEME",0,33,81
"E02","HIAM","AEME",0,33,81
"E02","POLA","AEME",3,33,81
"E02","TRAN","AEME",0,33,81
"E02","SYGR","AEME",0,33,81
"E02","RERE","AEME",25,33,81
"E02","HINI","AEME",0,33,81
"E02","TRSY","AEME",22,33,81
"E02","PHAF","AEME",24,33,81
"E02_2","TAOR","AEME",0,20,38
"E02_2","HIAM","AEME",3,20,38
"E02_2","CENA","AEME",0,20,38
"E02_2","KOEL","AEME",20,20,38
"E02_2","TRST","AEME",1,20,38
"E02_2","TRAN","AEME",0,20,38
"E02_2","TRSY","AEME",7,20,38
"E02_2","ALBU","AEME",0,20,38
"E02_2","SYCA","AEME",1,20,38
"E02_2","RERE","AEME",0,20,38
"E02_2","HINI","AEME",0,20,38
"E02_2","POLA","AEME",1,20,38
"E02_2","COTA","AEME",0,20,38
"E02_2","SYGR","AEME",0,20,38
"E02_2","PHAF","AEME",21,20,38
"E02_2","OUOU","AEME",13,20,38
"E04","OUOU","AEME",13,46,121
"E04","KOEL","AEME",44,46,121
"E04","TRST","AEME",1,46,121
"E04","HINI","AEME",0,46,121
"E04","POLA","AEME",6,46,121
"E04","CENA","AEME",0,46,121
"E04","TRAN","AEME",2,46,121
"E04","COTA","AEME",0,46,121
"E04","TRSY","AEME",32,46,121
"E04","PHAF","AEME",63,46,121
"E04","ALBU","AEME",0,46,121
"E04","HIAM","AEME",0,46,121
"E04","SYCA","AEME",0,46,121
"E04","TAOR","AEME",0,46,121
"E04","RERE","AEME",2,46,121
"E04","SYGR","AEME",0,46,121
"E06","SYGR","AEME",1,2,58
"E06","TRSY","AEME",25,2,58
"E06","ALBU","AEME",0,2,58
"E06","SYCA","AEME",0,2,58
"E06","COTA","AEME",0,2,58
"E06","PHAF","AEME",33,2,58
"E06","OUOU","AEME",3,2,58
"E06","TRAN","AEME",15,2,58
"E06","CENA","AEME",0,2,58
"E06","RERE","AEME",2,2,58
"E06","HINI","AEME",2,2,58
"E06","KOEL","AEME",18,2,58
"E06","TAOR","AEME",0,2,58
"E06","POLA","AEME",8,2,58
"E06","TRST","AEME",10,2,58
"E06","HIAM","AEME",0,2,58
"E08","POLA","AEME",0,0,47
"E08","RERE","AEME",0,0,47
"E08","HINI","AEME",2,0,47
"E08","KOEL","AEME",1,0,47
"E08","TRSY","AEME",2,0,47
"E08","ALBU","AEME",5,0,47
"E08","COTA","AEME",0,0,47
"E08","TRAN","AEME",0,0,47
"E08","OUOU","AEME",0,0,47
"E08","SYCA","AEME",1,0,47
"E08","SYGR","AEME",0,0,47
"E08","PHAF","AEME",0,0,47
"E08","TRST","AEME",0,0,47
"E08","HIAM","AEME",0,0,47
"E08","CENA","AEME",0,0,47
"E08","TAOR","AEME",0,0,47
"E08_2","ALBU","AEME",0,0,17
"E08_2","TRSY","AEME",0,0,17
"E08_2","TAOR","AEME",0,0,17
"E08_2","HIAM","AEME",0,0,17
"E08_2","SYGR","AEME",0,0,17
"E08_2","TRST","AEME",1,0,17
"E08_2","POLA","AEME",1,0,17
"E08_2","CENA","AEME",0,0,17
"E08_2","RERE","AEME",0,0,17
"E08_2","HINI","AEME",0,0,17
"E08_2","OUOU","AEME",0,0,17
"E08_2","COTA","AEME",0,0,17
"E08_2","KOEL","AEME",3,0,17
"E08_2","SYCA","AEME",1,0,17
"E08_2","TRAN","AEME",1,0,17
"E08_2","PHAF","AEME",0,0,17
"E10","HINI","AEME",0,0,121
"E10","TRST","AEME",0,0,121
"E10","KOEL","AEME",0,0,121
"E10","TAOR","AEME",0,0,121
"E10","SYCA","AEME",0,0,121
"E10","RERE","AEME",0,0,121
"E10","SYGR","AEME",0,0,121
"E10","PHAF","AEME",8,0,121
"E10","ALBU","AEME",0,0,121
"E10","HIAM","AEME",0,0,121
"E10","OUOU","AEME",0,0,121
"E10","TRSY","AEME",7,0,121
"E10","POLA","AEME",0,0,121
"E10","COTA","AEME",0,0,121
"E10","TRAN","AEME",0,0,121
"E10","CENA","AEME",0,0,121
"E12","POLA","AEME",32,0,121
"E12","TRST","AEME",0,0,121
"E12","COTA","AEME",0,0,121
"E12","OUOU","AEME",0,0,121
"E12","CENA","AEME",0,0,121
"E12","SYCA","AEME",0,0,121
"E12","RERE","AEME",0,0,121
"E12","SYGR","AEME",0,0,121
"E12","HINI","AEME",0,0,121
"E12","KOEL","AEME",10,0,121
"E12","TRAN","AEME",0,0,121
"E12","TAOR","AEME",0,0,121
"E12","TRSY","AEME",21,0,121
"E12","HIAM","AEME",0,0,121
"E12","PHAF","AEME",9,0,121
"E12","ALBU","AEME",0,0,121
"F01_2","RERE","AEME",8,98,121
"F01_2","ALBU","AEME",0,98,121
"F01_2","POLA","AEME",2,98,121
"F01_2","COTA","AEME",2,98,121
"F01_2","KOEL","AEME",67,98,121
"F01_2","TRSY","AEME",32,98,121
"F01_2","HINI","AEME",0,98,121
"F01_2","TRAN","AEME",0,98,121
"F01_2","TRST","AEME",0,98,121
"F01_2","OUOU","AEME",15,98,121
"F01_2","TAOR","AEME",0,98,121
"F01_2","CENA","AEME",0,98,121
"F01_2","PHAF","AEME",97,98,121
"F01_2","SYCA","AEME",3,98,121
"F01_2","HIAM","AEME",0,98,121
"F01_2","SYGR","AEME",0,98,121
"F03","ALBU","AEME",0,1,25
"F03","OUOU","AEME",0,1,25
"F03","TRSY","AEME",5,1,25
"F03","TRAN","AEME",0,1,25
"F03","HIAM","AEME",0,1,25
"F03","POLA","AEME",0,1,25
"F03","SYCA","AEME",2,1,25
"F03","TAOR","AEME",0,1,25
"F03","SYGR","AEME",0,1,25
"F03","COTA","AEME",0,1,25
"F03","CENA","AEME",0,1,25
"F03","PHAF","AEME",3,1,25
"F03","RERE","AEME",0,1,25
"F03","KOEL","AEME",6,1,25
"F03","TRST","AEME",3,1,25
"F03","HINI","AEME",0,1,25
"F03_2","TRST","AEME",0,3,59
"F03_2","HINI","AEME",0,3,59
"F03_2","ALBU","AEME",0,3,59
"F03_2","KOEL","AEME",22,3,59
"F03_2","TRSY","AEME",4,3,59
"F03_2","CENA","AEME",0,3,59
"F03_2","SYGR","AEME",0,3,59
"F03_2","TRAN","AEME",0,3,59
"F03_2","SYCA","AEME",0,3,59
"F03_2","OUOU","AEME",1,3,59
"F03_2","POLA","AEME",0,3,59
"F03_2","PHAF","AEME",11,3,59
"F03_2","COTA","AEME",0,3,59
"F03_2","HIAM","AEME",0,3,59
"F03_2","RERE","AEME",0,3,59
"F03_2","TAOR","AEME",0,3,59
"F05","PHAF","AEME",15,8,36
"F05","TRAN","AEME",1,8,36
"F05","OUOU","AEME",3,8,36
"F05","SYGR","AEME",0,8,36
"F05","POLA","AEME",0,8,36
"F05","SYCA","AEME",1,8,36
"F05","TAOR","AEME",0,8,36
"F05","COTA","AEME",0,8,36
"F05","ALBU","AEME",0,8,36
"F05","TRST","AEME",0,8,36
"F05","TRSY","AEME",1,8,36
"F05","RERE","AEME",0,8,36
"F05","HIAM","AEME",0,8,36
"F05","KOEL","AEME",6,8,36
"F05","CENA","AEME",0,8,36
"F05","HINI","AEME",0,8,36
"F07","PHAF","AEME",61,28,95
"F07","TAOR","AEME",0,28,95
"F07","COTA","AEME",1,28,95
"F07","RERE","AEME",8,28,95
"F07","HIAM","AEME",0,28,95
"F07","TRSY","AEME",27,28,95
"F07","POLA","AEME",6,28,95
"F07","OUOU","AEME",26,28,95
"F07","CENA","AEME",0,28,95
"F07","SYCA","AEME",5,28,95
"F07","HINI","AEME",5,28,95
"F07","ALBU","AEME",16,28,95
"F07","TRST","AEME",7,28,95
"F07","KOEL","AEME",52,28,95
"F07","SYGR","AEME",0,28,95
"F07","TRAN","AEME",17,28,95
"F09","COTA","AEME",0,1,26
"F09","HINI","AEME",0,1,26
"F09","HIAM","AEME",0,1,26
"F09","SYCA","AEME",0,1,26
"F09","OUOU","AEME",1,1,26
"F09","PHAF","AEME",5,1,26
"F09","CENA","AEME",0,1,26
"F09","TRST","AEME",0,1,26
"F09","KOEL","AEME",2,1,26
"F09","POLA","AEME",0,1,26
"F09","TAOR","AEME",0,1,26
"F09","TRSY","AEME",1,1,26
"F09","ALBU","AEME",0,1,26
"F09","RERE","AEME",2,1,26
"F09","TRAN","AEME",0,1,26
"F09","SYGR","AEME",0,1,26
"F11","CENA","AEME",0,0,34
"F11","OUOU","AEME",0,0,34
"F11","HIAM","AEME",0,0,34
"F11","ALBU","AEME",0,0,34
"F11","SYCA","AEME",0,0,34
"F11","SYGR","AEME",0,0,34
"F11","TRAN","AEME",0,0,34
"F11","KOEL","AEME",2,0,34
"F11","HINI","AEME",1,0,34
"F11","COTA","AEME",0,0,34
"F11","TRSY","AEME",2,0,34
"F11","TAOR","AEME",0,0,34
"F11","POLA","AEME",0,0,34
"F11","TRST","AEME",1,0,34
"F11","RERE","AEME",2,0,34
"F11","PHAF","AEME",4,0,34
"F11_2","COTA","AEME",0,1,56
"F11_2","TRAN","AEME",0,1,56
"F11_2","HINI","AEME",1,1,56
"F11_2","POLA","AEME",0,1,56
"F11_2","OUOU","AEME",0,1,56
"F11_2","SYCA","AEME",1,1,56
"F11_2","SYGR","AEME",0,1,56
"F11_2","TRSY","AEME",7,1,56
"F11_2","RERE","AEME",1,1,56
"F11_2","HIAM","AEME",0,1,56
"F11_2","KOEL","AEME",6,1,56
"F11_2","CENA","AEME",0,1,56
"F11_2","PHAF","AEME",1,1,56
"F11_2","TAOR","AEME",0,1,56
"F11_2","TRST","AEME",2,1,56
"F11_2","ALBU","AEME",6,1,56
"G02_2","CENA","AEME",0,15,24
"G02_2","RERE","AEME",0,15,24
"G02_2","OUOU","AEME",1,15,24
"G02_2","TRAN","AEME",0,15,24
"G02_2","TRST","AEME",0,15,24
"G02_2","TAOR","AEME",0,15,24
"G02_2","SYCA","AEME",0,15,24
"G02_2","KOEL","AEME",12,15,24
"G02_2","POLA","AEME",1,15,24
"G02_2","TRSY","AEME",8,15,24
"G02_2","COTA","AEME",0,15,24
"G02_2","PHAF","AEME",15,15,24
"G02_2","ALBU","AEME",0,15,24
"G02_2","HINI","AEME",0,15,24
"G02_2","SYGR","AEME",0,15,24
"G02_2","HIAM","AEME",0,15,24
"G04","SYGR","AEME",0,18,121
"G04","PHAF","AEME",37,18,121
"G04","KOEL","AEME",37,18,121
"G04","RERE","AEME",0,18,121
"G04","TRST","AEME",0,18,121
"G04","CENA","AEME",0,18,121
"G04","HIAM","AEME",0,18,121
"G04","ALBU","AEME",0,18,121
"G04","POLA","AEME",0,18,121
"G04","HINI","AEME",0,18,121
"G04","TRSY","AEME",12,18,121
"G04","TAOR","AEME",0,18,121
"G04","COTA","AEME",0,18,121
"G04","SYCA","AEME",0,18,121
"G04","TRAN","AEME",1,18,121
"G04","OUOU","AEME",9,18,121
"G04_2","HINI","AEME",0,20,121
"G04_2","HIAM","AEME",0,20,121
"G04_2","RERE","AEME",3,20,121
"G04_2","SYCA","AEME",0,20,121
"G04_2","TAOR","AEME",0,20,121
"G04_2","OUOU","AEME",3,20,121
"G04_2","KOEL","AEME",42,20,121
"G04_2","TRST","AEME",2,20,121
"G04_2","CENA","AEME",0,20,121
"G04_2","PHAF","AEME",32,20,121
"G04_2","ALBU","AEME",0,20,121
"G04_2","COTA","AEME",0,20,121
"G04_2","TRAN","AEME",0,20,121
"G04_2","POLA","AEME",1,20,121
"G04_2","TRSY","AEME",12,20,121
"G04_2","SYGR","AEME",0,20,121
"G06","POLA","AEME",20,18,121
"G06","COTA","AEME",0,18,121
"G06","HIAM","AEME",0,18,121
"G06","TRSY","AEME",12,18,121
"G06","OUOU","AEME",2,18,121
"G06","ALBU","AEME",1,18,121
"G06","RERE","AEME",0,18,121
"G06","KOEL","AEME",41,18,121
"G06","TRST","AEME",1,18,121
"G06","SYCA","AEME",1,18,121
"G06","HINI","AEME",3,18,121
"G06","SYGR","AEME",1,18,121
"G06","TRAN","AEME",18,18,121
"G06","PHAF","AEME",56,18,121
"G06","CENA","AEME",0,18,121
"G06","TAOR","AEME",0,18,121
"G06_2","PHAF","AEME",57,21,121
"G06_2","TRAN","AEME",16,21,121
"G06_2","HIAM","AEME",0,21,121
"G06_2","ALBU","AEME",0,21,121
"G06_2","RERE","AEME",0,21,121
"G06_2","CENA","AEME",0,21,121
"G06_2","SYCA","AEME",0,21,121
"G06_2","POLA","AEME",12,21,121
"G06_2","TRSY","AEME",15,21,121
"G06_2","KOEL","AEME",47,21,121
"G06_2","OUOU","AEME",4,21,121
"G06_2","SYGR","AEME",0,21,121
"G06_2","HINI","AEME",1,21,121
"G06_2","COTA","AEME",0,21,121
"G06_2","TAOR","AEME",0,21,121
"G06_2","TRST","AEME",3,21,121
"G08","POLA","AEME",6,1,114
"G08","ALBU","AEME",0,1,114
"G08","CENA","AEME",0,1,114
"G08","RERE","AEME",0,1,114
"G08","HINI","AEME",0,1,114
"G08","TRSY","AEME",13,1,114
"G08","PHAF","AEME",15,1,114
"G08","TRAN","AEME",0,1,114
"G08","TAOR","AEME",0,1,114
"G08","SYGR","AEME",0,1,114
"G08","TRST","AEME",0,1,114
"G08","HIAM","AEME",0,1,114
"G08","SYCA","AEME",1,1,114
"G08","OUOU","AEME",1,1,114
"G08","COTA","AEME",0,1,114
"G08","KOEL","AEME",17,1,114
"G08_2","PHAF","AEME",6,1,121
"G08_2","HIAM","AEME",0,1,121
"G08_2","HINI","AEME",1,1,121
"G08_2","SYCA","AEME",0,1,121
"G08_2","CENA","AEME",0,1,121
"G08_2","TAOR","AEME",0,1,121
"G08_2","TRST","AEME",1,1,121
"G08_2","KOEL","AEME",24,1,121
"G08_2","POLA","AEME",3,1,121
"G08_2","COTA","AEME",1,1,121
"G08_2","TRAN","AEME",5,1,121
"G08_2","OUOU","AEME",1,1,121
"G08_2","ALBU","AEME",0,1,121
"G08_2","SYGR","AEME",0,1,121
"G08_2","TRSY","AEME",6,1,121
"G08_2","RERE","AEME",0,1,121
"G10","HINI","AEME",7,4,121
"G10","RERE","AEME",0,4,121
"G10","HIAM","AEME",0,4,121
"G10","POLA","AEME",14,4,121
"G10","TAOR","AEME",0,4,121
"G10","CENA","AEME",54,4,121
"G10","KOEL","AEME",16,4,121
"G10","TRST","AEME",11,4,121
"G10","PHAF","AEME",21,4,121
"G10","OUOU","AEME",1,4,121
"G10","TRSY","AEME",22,4,121
"G10","ALBU","AEME",1,4,121
"G10","SYCA","AEME",0,4,121
"G10","COTA","AEME",0,4,121
"G10","SYGR","AEME",0,4,121
"G10","TRAN","AEME",24,4,121
"G12","SYCA","AEME",1,3,97
"G12","TRST","AEME",0,3,97
"G12","HINI","AEME",2,3,97
"G12","POLA","AEME",7,3,97
"G12","TRSY","AEME",31,3,97
"G12","COTA","AEME",0,3,97
"G12","RERE","AEME",1,3,97
"G12","CENA","AEME",8,3,97
"G12","SYGR","AEME",0,3,97
"G12","TAOR","AEME",0,3,97
"G12","KOEL","AEME",17,3,97
"G12","ALBU","AEME",2,3,97
"G12","PHAF","AEME",10,3,97
"G12","TRAN","AEME",7,3,97
"G12","OUOU","AEME",2,3,97
"G12","HIAM","AEME",0,3,97
