"StudySite","SppCode1","SppCode2","Spp1Det","Spp2Det","Operation"
"L13","HIAM","ATPA",0,0,90
"L13","POLA","ATPA",4,0,90
"L13","GASA","ATPA",3,0,90
"L13","MECA","ATPA",0,0,90
"L13","RERE","ATPA",0,0,90
"L13","BDCR","ATPA",1,0,90
"L13","TRAN","ATPA",1,0,90
"L13","TRST","ATPA",0,0,90
"L13","ORAF","ATPA",1,0,90
"L13","CEAL","ATPA",0,0,90
"L13","PACY","ATPA",14,0,90
"L13","SYCA","ATPA",0,0,90
"L13","LOAF","ATPA",1,0,90
"L13","HEPA","ATPA",0,0,90
"L13","TRSY","ATPA",11,0,90
"L13","OUOU","ATPA",0,0,90
"L13","HEIC","ATPA",0,0,90
"M08","HEIC","ATPA",0,0,48
"M08","TAOR","ATPA",0,0,48
"M08","POLA","ATPA",6,0,48
"M08","CICI","ATPA",0,0,48
"M08","PACY","ATPA",13,0,48
"M08","OUOU","ATPA",5,0,48
"M08","SYGR","ATPA",0,0,48
"M08","MATE","ATPA",0,0,48
"M08","LOAF","ATPA",1,0,48
"M08","HINI","ATPA",0,0,48
"M08","KOEL","ATPA",26,0,48
"M08","SYCA","ATPA",0,0,48
"M08","MECA","ATPA",0,0,48
"M08","CENA","ATPA",0,0,48
"M08","LEMI","ATPA",1,0,48
"M08","HIAM","ATPA",0,0,48
"M08","PALE","ATPA",0,0,48
"M08","TRSY","ATPA",29,0,48
"M08","BDCR","ATPA",0,0,48
"M08","CEAL","ATPA",0,0,48
"M08","CHPY","ATPA",0,0,48
"M08","ORAF","ATPA",0,0,48
"M08","TRST","ATPA",0,0,48
"M08","HYAF","ATPA",2,0,48
"M08","TRAN","ATPA",0,0,48
"M08","COTA","ATPA",0,0,48
"M08","ICAL","ATPA",0,0,48
"M08","LESE","ATPA",0,0,48
"M08","GASA","ATPA",0,0,48
"M08","OTCR","ATPA",0,0,48
"M08","RERE","ATPA",0,0,48
"M08","PHAF","ATPA",43,0,48
"M08","GEGE","ATPA",0,0,48
"M08","MUMU","ATPA",0,0,48
"M08","HEPA","ATPA",0,0,48
"M10","CENA","ATPA",0,0,62
"M10","LOAF","ATPA",2,0,62
"M10","HYAF","ATPA",0,0,62
"M10","HEPA","ATPA",0,0,62
"M10","ORAF","ATPA",0,0,62
"M10","CEAL","ATPA",0,0,62
"M10","HINI","ATPA",0,0,62
"M10","SYGR","ATPA",0,0,62
"M10","LEMI","ATPA",0,0,62
"M10","MECA","ATPA",0,0,62
"M10","COTA","ATPA",0,0,62
"M10","PALE","ATPA",0,0,62
"M10","PHAF","ATPA",51,0,62
"M10","PACY","ATPA",23,0,62
"M10","POLA","ATPA",4,0,62
"M10","GEGE","ATPA",0,0,62
"M10","OUOU","ATPA",0,0,62
"M10","BDCR","ATPA",0,0,62
"M10","GASA","ATPA",0,0,62
"M10","MATE","ATPA",0,0,62
"M10","KOEL","ATPA",32,0,62
"M10","LESE","ATPA",0,0,62
"M10","TRAN","ATPA",0,0,62
"M10","TRSY","ATPA",37,0,62
"M10","TRST","ATPA",0,0,62
"M10","CICI","ATPA",0,0,62
"M10","OTCR","ATPA",0,0,62
"M10","CHPY","ATPA",2,0,62
"M10","RERE","ATPA",1,0,62
"M10","MUMU","ATPA",0,0,62
"M10","TAOR","ATPA",0,0,62
"M10","HEIC","ATPA",0,0,62
"M10","ICAL","ATPA",0,0,62
"M10","SYCA","ATPA",0,0,62
"M10","HIAM","ATPA",0,0,62
"A08","OTCR","BDCR",0,0,31
"A08","HINI","BDCR",0,0,31
"A08","CHPY","BDCR",0,0,31
"A08","MUMU","BDCR",0,0,31
"A08","PACY","BDCR",6,0,31
"A08","HIAM","BDCR",0,0,31
"A08","POLA","BDCR",1,0,31
"A08","HEPA","BDCR",0,0,31
"A08","CENA","BDCR",0,0,31
"A08","PALE","BDCR",0,0,31
"A08","GEGE","BDCR",0,0,31
"A08","PHAF","BDCR",6,0,31
"A08","HEIC","BDCR",0,0,31
"A08","TRST","BDCR",0,0,31
"A08","TRSY","BDCR",1,0,31
"A08","LOAF","BDCR",0,0,31
"A08","TAOR","BDCR",0,0,31
"A08","SYGR","BDCR",0,0,31
"A08","MATE","BDCR",0,0,31
"A08","CEAL","BDCR",0,0,31
"A08","GASA","BDCR",0,0,31
"A08","KOEL","BDCR",2,0,31
"A08","TRAN","BDCR",0,0,31
"A08","ICAL","BDCR",0,0,31
"A08","ORAF","BDCR",0,0,31
"A08","MECA","BDCR",0,0,31
"A08","OUOU","BDCR",1,0,31
"A08","RERE","BDCR",0,0,31
"A08","CICI","BDCR",0,0,31
"A08","LESE","BDCR",0,0,31
"A08","COTA","BDCR",0,0,31
"A08","SYCA","BDCR",0,0,31
"A08","LEMI","BDCR",0,0,31
"A08","HYAF","BDCR",0,0,31
"B05","RERE","BDCR",1,0,48
"B05","LEMI","BDCR",0,0,48
"B05","MUMU","BDCR",0,0,48
"B05","TRSY","BDCR",1,0,48
"B05","TRAN","BDCR",1,0,48
"B05","PACY","BDCR",2,0,48
"B05","TRST","BDCR",2,0,48
"B05","HINI","BDCR",9,0,48
"B05","GASA","BDCR",0,0,48
"B05","SYCA","BDCR",1,0,48
"B05","SYGR","BDCR",0,0,48
"B05","LOAF","BDCR",1,0,48
"B05","KOEL","BDCR",1,0,48
"B05","OUOU","BDCR",8,0,48
"B05","CENA","BDCR",0,0,48
"B05","ORAF","BDCR",0,0,48
"B05","MATE","BDCR",0,0,48
"B05","GEGE","BDCR",0,0,48
"B05","PHAF","BDCR",14,0,48
"B05","ICAL","BDCR",0,0,48
"B05","HEPA","BDCR",0,0,48
"B05","HIAM","BDCR",0,0,48
"B05","OTCR","BDCR",0,0,48
"B05","MECA","BDCR",0,0,48
"B05","TAOR","BDCR",0,0,48
"B05","CICI","BDCR",0,0,48
"B05","CEAL","BDCR",0,0,48
"B05","HYAF","BDCR",0,0,48
"B05","COTA","BDCR",2,0,48
"B05","PALE","BDCR",0,0,48
"B05","POLA","BDCR",1,0,48
"B05","HEIC","BDCR",0,0,48
"B05","LESE","BDCR",0,0,48
"B05","CHPY","BDCR",0,0,48
"B07","POLA","BDCR",0,0,90
"B07","PALE","BDCR",0,0,90
"B07","CENA","BDCR",0,0,90
"B07","HINI","BDCR",0,0,90
"B07","PHAF","BDCR",1,0,90
"B07","HIAM","BDCR",0,0,90
"B07","MATE","BDCR",0,0,90
"B07","CHPY","BDCR",0,0,90
"B07","OUOU","BDCR",1,0,90
"B07","TAOR","BDCR",0,0,90
"B07","LEMI","BDCR",0,0,90
"B07","TRSY","BDCR",0,0,90
"B07","COTA","BDCR",1,0,90
"B07","GASA","BDCR",0,0,90
"B07","HEIC","BDCR",0,0,90
"B07","LESE","BDCR",0,0,90
"B07","LOAF","BDCR",0,0,90
"B07","MUMU","BDCR",0,0,90
"B07","SYGR","BDCR",0,0,90
"B07","CEAL","BDCR",0,0,90
"B07","PACY","BDCR",0,0,90
"B07","HEPA","BDCR",0,0,90
"B07","TRAN","BDCR",0,0,90
"B07","RERE","BDCR",1,0,90
"B07","SYCA","BDCR",0,0,90
"B07","OTCR","BDCR",0,0,90
"B07","GEGE","BDCR",0,0,90
"B07","MECA","BDCR",0,0,90
"B07","CICI","BDCR",0,0,90
"B07","ICAL","BDCR",0,0,90
"B07","KOEL","BDCR",4,0,90
"B07","TRST","BDCR",0,0,90
"B07","HYAF","BDCR",0,0,90
"B07","ORAF","BDCR",0,0,90
"C08","TRAN","BDCR",11,0,90
"C08","HIAM","BDCR",0,0,90
"C08","HINI","BDCR",0,0,90
"C08","COTA","BDCR",0,0,90
"C08","LOAF","BDCR",3,0,90
"C08","CICI","BDCR",1,0,90
"C08","RERE","BDCR",0,0,90
"C08","KOEL","BDCR",14,0,90
"C08","HEPA","BDCR",0,0,90
"C08","ORAF","BDCR",0,0,90
"C08","HEIC","BDCR",0,0,90
"C08","SYGR","BDCR",1,0,90
"C08","CENA","BDCR",0,0,90
"C08","LEMI","BDCR",0,0,90
"C08","TAOR","BDCR",0,0,90
"C08","TRSY","BDCR",8,0,90
"C08","GASA","BDCR",0,0,90
"C08","CHPY","BDCR",0,0,90
"C08","TRST","BDCR",0,0,90
"C08","OUOU","BDCR",5,0,90
"C08","LESE","BDCR",0,0,90
"C08","CEAL","BDCR",1,0,90
"C08","MECA","BDCR",0,0,90
"C08","MUMU","BDCR",0,0,90
"C08","OTCR","BDCR",0,0,90
"C08","PHAF","BDCR",19,0,90
"C08","MATE","BDCR",0,0,90
"C08","PALE","BDCR",0,0,90
"C08","ICAL","BDCR",0,0,90
"C08","HYAF","BDCR",4,0,90
"C08","SYCA","BDCR",0,0,90
"C08","PACY","BDCR",21,0,90
"C08","POLA","BDCR",10,0,90
"C08","GEGE","BDCR",0,0,90
"D05","SYCA","BDCR",0,0,20
"D05","OTCR","BDCR",0,0,20
"D05","GEGE","BDCR",0,0,20
"D05","HEIC","BDCR",0,0,20
"D05","HINI","BDCR",0,0,20
"D05","SYGR","BDCR",0,0,20
"D05","COTA","BDCR",0,0,20
"D05","PALE","BDCR",0,0,20
"D05","CENA","BDCR",0,0,20
"D05","MATE","BDCR",0,0,20
"D05","HIAM","BDCR",0,0,20
"D05","RERE","BDCR",0,0,20
"D05","LESE","BDCR",0,0,20
"D05","OUOU","BDCR",0,0,20
"D05","MECA","BDCR",0,0,20
"D05","PACY","BDCR",3,0,20
"D05","ICAL","BDCR",0,0,20
"D05","POLA","BDCR",0,0,20
"D05","HYAF","BDCR",0,0,20
"D05","MUMU","BDCR",0,0,20
"D05","LOAF","BDCR",0,0,20
"D05","GASA","BDCR",0,0,20
"D05","CEAL","BDCR",0,0,20
"D05","TRAN","BDCR",6,0,20
"D05","LEMI","BDCR",0,0,20
"D05","TRSY","BDCR",0,0,20
"D05","KOEL","BDCR",8,0,20
"D05","HEPA","BDCR",0,0,20
"D05","CHPY","BDCR",0,0,20
"D05","CICI","BDCR",0,0,20
"D05","PHAF","BDCR",5,0,20
"D05","ORAF","BDCR",0,0,20
"D05","TRST","BDCR",0,0,20
"D05","TAOR","BDCR",0,0,20
"D07","PHAF","BDCR",71,0,90
"D07","LESE","BDCR",0,0,90
"D07","CICI","BDCR",0,0,90
"D07","POLA","BDCR",0,0,90
"D07","MECA","BDCR",1,0,90
"D07","HINI","BDCR",5,0,90
"D07","RERE","BDCR",7,0,90
"D07","TRSY","BDCR",38,0,90
"D07","TAOR","BDCR",0,0,90
"D07","SYGR","BDCR",0,0,90
"D07","CEAL","BDCR",0,0,90
"D07","HEIC","BDCR",0,0,90
"D07","GEGE","BDCR",0,0,90
"D07","SYCA","BDCR",0,0,90
"D07","TRAN","BDCR",17,0,90
"D07","GASA","BDCR",0,0,90
"D07","HEPA","BDCR",0,0,90
"D07","ORAF","BDCR",0,0,90
"D07","OUOU","BDCR",9,0,90
"D07","PALE","BDCR",0,0,90
"D07","HYAF","BDCR",0,0,90
"D07","LEMI","BDCR",0,0,90
"D07","HIAM","BDCR",0,0,90
"D07","COTA","BDCR",3,0,90
"D07","CHPY","BDCR",0,0,90
"D07","KOEL","BDCR",49,0,90
"D07","PACY","BDCR",20,0,90
"D07","OTCR","BDCR",0,0,90
"D07","CENA","BDCR",0,0,90
"D07","MUMU","BDCR",0,0,90
"D07","LOAF","BDCR",9,0,90
"D07","TRST","BDCR",3,0,90
"D07","ICAL","BDCR",0,0,90
"D07","MATE","BDCR",0,0,90
"E02","MATE","BDCR",0,0,51
"E02","LOAF","BDCR",6,0,51
"E02","HEPA","BDCR",0,0,51
"E02","KOEL","BDCR",38,0,51
"E02","ICAL","BDCR",0,0,51
"E02","PACY","BDCR",10,0,51
"E02","TRST","BDCR",0,0,51
"E02","COTA","BDCR",0,0,51
"E02","HYAF","BDCR",0,0,51
"E02","POLA","BDCR",1,0,51
"E02","HIAM","BDCR",0,0,51
"E02","OTCR","BDCR",0,0,51
"E02","CICI","BDCR",0,0,51
"E02","LEMI","BDCR",0,0,51
"E02","PHAF","BDCR",13,0,51
"E02","CHPY","BDCR",0,0,51
"E02","TAOR","BDCR",0,0,51
"E02","HEIC","BDCR",0,0,51
"E02","SYCA","BDCR",3,0,51
"E02","RERE","BDCR",17,0,51
"E02","GASA","BDCR",0,0,51
"E02","CEAL","BDCR",0,0,51
"E02","HINI","BDCR",0,0,51
"E02","ORAF","BDCR",0,0,51
"E02","GEGE","BDCR",0,0,51
"E02","TRSY","BDCR",15,0,51
"E02","SYGR","BDCR",0,0,51
"E02","TRAN","BDCR",0,0,51
"E02","LESE","BDCR",0,0,51
"E02","CENA","BDCR",0,0,51
"E02","MECA","BDCR",0,0,51
"E02","MUMU","BDCR",0,0,51
"E02","OUOU","BDCR",25,0,51
"E02","PALE","BDCR",0,0,51
"E04","OTCR","BDCR",0,0,90
"E04","HIAM","BDCR",0,0,90
"E04","LESE","BDCR",0,0,90
"E04","TRSY","BDCR",21,0,90
"E04","POLA","BDCR",6,0,90
"E04","CHPY","BDCR",13,0,90
"E04","LOAF","BDCR",6,0,90
"E04","LEMI","BDCR",0,0,90
"E04","CENA","BDCR",0,0,90
"E04","MATE","BDCR",0,0,90
"E04","ICAL","BDCR",0,0,90
"E04","MUMU","BDCR",0,0,90
"E04","SYCA","BDCR",0,0,90
"E04","CICI","BDCR",7,0,90
"E04","HEIC","BDCR",0,0,90
"E04","GEGE","BDCR",0,0,90
"E04","CEAL","BDCR",0,0,90
"E04","ORAF","BDCR",0,0,90
"E04","MECA","BDCR",0,0,90
"E04","HINI","BDCR",0,0,90
"E04","GASA","BDCR",0,0,90
"E04","HYAF","BDCR",2,0,90
"E04","TRST","BDCR",1,0,90
"E04","SYGR","BDCR",0,0,90
"E04","PACY","BDCR",26,0,90
"E04","OUOU","BDCR",5,0,90
"E04","COTA","BDCR",0,0,90
"E04","KOEL","BDCR",33,0,90
"E04","PALE","BDCR",0,0,90
"E04","HEPA","BDCR",0,0,90
"E04","TAOR","BDCR",0,0,90
"E04","RERE","BDCR",1,0,90
"E04","PHAF","BDCR",48,0,90
"E04","TRAN","BDCR",1,0,90
"E06","TRST","BDCR",3,0,28
"E06","LOAF","BDCR",3,0,28
"E06","HYAF","BDCR",0,0,28
"E06","COTA","BDCR",0,0,28
"E06","PHAF","BDCR",16,0,28
"E06","HINI","BDCR",0,0,28
"E06","GEGE","BDCR",0,0,28
"E06","ORAF","BDCR",0,0,28
"E06","POLA","BDCR",3,0,28
"E06","CENA","BDCR",0,0,28
"E06","RERE","BDCR",0,0,28
"E06","SYCA","BDCR",0,0,28
"E06","HIAM","BDCR",0,0,28
"E06","CEAL","BDCR",0,0,28
"E06","MECA","BDCR",0,0,28
"E06","OUOU","BDCR",0,0,28
"E06","LESE","BDCR",0,0,28
"E06","HEPA","BDCR",0,0,28
"E06","CHPY","BDCR",0,0,28
"E06","LEMI","BDCR",0,0,28
"E06","TRAN","BDCR",7,0,28
"E06","CICI","BDCR",0,0,28
"E06","OTCR","BDCR",0,0,28
"E06","SYGR","BDCR",0,0,28
"E06","MUMU","BDCR",0,0,28
"E06","KOEL","BDCR",6,0,28
"E06","TRSY","BDCR",8,0,28
"E06","ICAL","BDCR",0,0,28
"E06","MATE","BDCR",0,0,28
"E06","HEIC","BDCR",0,0,28
"E06","PALE","BDCR",0,0,28
"E06","PACY","BDCR",7,0,28
"E06","TAOR","BDCR",0,0,28
"E06","GASA","BDCR",0,0,28
"E08","POLA","BDCR",0,0,43
"E08","LEMI","BDCR",0,0,43
"E08","KOEL","BDCR",1,0,43
"E08","MATE","BDCR",0,0,43
"E08","TRST","BDCR",0,0,43
"E08","OTCR","BDCR",0,0,43
"E08","TRAN","BDCR",0,0,43
"E08","HEPA","BDCR",0,0,43
"E08","HYAF","BDCR",0,0,43
"E08","MUMU","BDCR",0,0,43
"E08","PHAF","BDCR",1,0,43
"E08","ORAF","BDCR",0,0,43
"E08","COTA","BDCR",0,0,43
"E08","ICAL","BDCR",0,0,43
"E08","GEGE","BDCR",0,0,43
"E08","TAOR","BDCR",0,0,43
"E08","CHPY","BDCR",0,0,43
"E08","CEAL","BDCR",0,0,43
"E08","SYCA","BDCR",1,0,43
"E08","GASA","BDCR",0,0,43
"E08","MECA","BDCR",0,0,43
"E08","LOAF","BDCR",2,0,43
"E08","HIAM","BDCR",0,0,43
"E08","SYGR","BDCR",0,0,43
"E08","OUOU","BDCR",0,0,43
"E08","RERE","BDCR",0,0,43
"E08","LESE","BDCR",0,0,43
"E08","PALE","BDCR",0,0,43
"E08","PACY","BDCR",1,0,43
"E08","HEIC","BDCR",0,0,43
"E08","TRSY","BDCR",3,0,43
"E08","CICI","BDCR",0,0,43
"E08","HINI","BDCR",1,0,43
"E08","CENA","BDCR",0,0,43
"E10","HIAM","BDCR",0,0,90
"E10","HEIC","BDCR",0,0,90
"E10","SYGR","BDCR",0,0,90
"E10","OUOU","BDCR",0,0,90
"E10","SYCA","BDCR",0,0,90
"E10","COTA","BDCR",0,0,90
"E10","ORAF","BDCR",0,0,90
"E10","MUMU","BDCR",0,0,90
"E10","CEAL","BDCR",0,0,90
"E10","OTCR","BDCR",0,0,90
"E10","GASA","BDCR",0,0,90
"E10","RERE","BDCR",0,0,90
"E10","POLA","BDCR",0,0,90
"E10","TRST","BDCR",0,0,90
"E10","LOAF","BDCR",3,0,90
"E10","PACY","BDCR",7,0,90
"E10","HYAF","BDCR",0,0,90
"E10","MATE","BDCR",0,0,90
"E10","CICI","BDCR",0,0,90
"E10","HINI","BDCR",0,0,90
"E10","PHAF","BDCR",8,0,90
"E10","MECA","BDCR",0,0,90
"E10","ICAL","BDCR",0,0,90
"E10","TRAN","BDCR",0,0,90
"E10","CENA","BDCR",0,0,90
"E10","TRSY","BDCR",4,0,90
"E10","TAOR","BDCR",0,0,90
"E10","LESE","BDCR",0,0,90
"E10","GEGE","BDCR",0,0,90
"E10","CHPY","BDCR",0,0,90
"E10","LEMI","BDCR",0,0,90
"E10","KOEL","BDCR",0,0,90
"E10","HEPA","BDCR",0,0,90
"E10","PALE","BDCR",0,0,90
"E12","CICI","BDCR",0,0,90
"E12","KOEL","BDCR",10,0,90
"E12","SYGR","BDCR",0,0,90
"E12","HEPA","BDCR",0,0,90
"E12","TRAN","BDCR",0,0,90
"E12","ICAL","BDCR",0,0,90
"E12","HIAM","BDCR",0,0,90
"E12","ORAF","BDCR",0,0,90
"E12","HYAF","BDCR",0,0,90
"E12","GEGE","BDCR",0,0,90
"E12","POLA","BDCR",23,0,90
"E12","LOAF","BDCR",6,0,90
"E12","OUOU","BDCR",0,0,90
"E12","PACY","BDCR",32,0,90
"E12","PALE","BDCR",0,0,90
"E12","CHPY","BDCR",0,0,90
"E12","SYCA","BDCR",0,0,90
"E12","MATE","BDCR",0,0,90
"E12","HEIC","BDCR",0,0,90
"E12","TRST","BDCR",0,0,90
"E12","PHAF","BDCR",9,0,90
"E12","COTA","BDCR",0,0,90
"E12","HINI","BDCR",0,0,90
"E12","OTCR","BDCR",0,0,90
"E12","TAOR","BDCR",0,0,90
"E12","RERE","BDCR",0,0,90
"E12","MECA","BDCR",0,0,90
"E12","TRSY","BDCR",18,0,90
"E12","MUMU","BDCR",0,0,90
"E12","CENA","BDCR",0,0,90
"E12","GASA","BDCR",0,0,90
"E12","CEAL","BDCR",0,0,90
"E12","LESE","BDCR",0,0,90
"E12","LEMI","BDCR",0,0,90
"F07","RERE","BDCR",4,0,65
"F07","TRAN","BDCR",9,0,65
"F07","MECA","BDCR",0,0,65
"F07","PACY","BDCR",55,0,65
"F07","LEMI","BDCR",2,0,65
"F07","OUOU","BDCR",13,0,65
"F07","GEGE","BDCR",4,0,65
"F07","TRST","BDCR",6,0,65
"F07","LESE","BDCR",0,0,65
"F07","PALE","BDCR",0,0,65
"F07","ORAF","BDCR",0,0,65
"F07","ICAL","BDCR",0,0,65
"F07","COTA","BDCR",0,0,65
"F07","GASA","BDCR",0,0,65
"F07","HYAF","BDCR",2,0,65
"F07","SYGR","BDCR",0,0,65
"F07","TAOR","BDCR",0,0,65
"F07","HINI","BDCR",5,0,65
"F07","POLA","BDCR",3,0,65
"F07","LOAF","BDCR",6,0,65
"F07","TRSY","BDCR",18,0,65
"F07","CICI","BDCR",3,0,65
"F07","HEPA","BDCR",0,0,65
"F07","MATE","BDCR",0,0,65
"F07","KOEL","BDCR",40,0,65
"F07","CENA","BDCR",0,0,65
"F07","SYCA","BDCR",4,0,65
"F07","HIAM","BDCR",0,0,65
"F07","OTCR","BDCR",0,0,65
"F07","HEIC","BDCR",0,0,65
"F07","PHAF","BDCR",47,0,65
"F07","CHPY","BDCR",0,0,65
"F07","MUMU","BDCR",0,0,65
"F07","CEAL","BDCR",0,0,65
"F11","ICAL","BDCR",0,0,15
"F11","LEMI","BDCR",0,0,15
"F11","SYGR","BDCR",0,0,15
"F11","GASA","BDCR",0,0,15
"F11","OUOU","BDCR",2,0,15
"F11","HYAF","BDCR",0,0,15
"F11","TRAN","BDCR",0,0,15
"F11","ORAF","BDCR",0,0,15
"F11","GEGE","BDCR",0,0,15
"F11","TRSY","BDCR",3,0,15
"F11","TAOR","BDCR",0,0,15
"F11","PALE","BDCR",0,0,15
"F11","MUMU","BDCR",0,0,15
"F11","LESE","BDCR",0,0,15
"F11","RERE","BDCR",1,0,15
"F11","HEIC","BDCR",0,0,15
"F11","CENA","BDCR",0,0,15
"F11","SYCA","BDCR",0,0,15
"F11","PHAF","BDCR",7,0,15
"F11","KOEL","BDCR",4,0,15
"F11","CEAL","BDCR",0,0,15
"F11","POLA","BDCR",0,0,15
"F11","HIAM","BDCR",0,0,15
"F11","MECA","BDCR",0,0,15
"F11","LOAF","BDCR",2,0,15
"F11","COTA","BDCR",0,0,15
"F11","CHPY","BDCR",0,0,15
"F11","TRST","BDCR",5,0,15
"F11","PACY","BDCR",6,0,15
"F11","HEPA","BDCR",0,0,15
"F11","MATE","BDCR",0,0,15
"F11","CICI","BDCR",0,0,15
"F11","OTCR","BDCR",0,0,15
"F11","HINI","BDCR",3,0,15
"G04","COTA","BDCR",0,0,90
"G04","POLA","BDCR",0,0,90
"G04","MUMU","BDCR",0,0,90
"G04","HIAM","BDCR",0,0,90
"G04","PACY","BDCR",12,0,90
"G04","HEIC","BDCR",0,0,90
"G04","TRAN","BDCR",0,0,90
"G04","GASA","BDCR",0,0,90
"G04","PALE","BDCR",0,0,90
"G04","MATE","BDCR",0,0,90
"G04","GEGE","BDCR",0,0,90
"G04","TRSY","BDCR",7,0,90
"G04","LOAF","BDCR",2,0,90
"G04","OTCR","BDCR",0,0,90
"G04","CEAL","BDCR",0,0,90
"G04","HEPA","BDCR",0,0,90
"G04","HYAF","BDCR",1,0,90
"G04","PHAF","BDCR",29,0,90
"G04","CENA","BDCR",0,0,90
"G04","LEMI","BDCR",0,0,90
"G04","SYCA","BDCR",0,0,90
"G04","CHPY","BDCR",0,0,90
"G04","ORAF","BDCR",0,0,90
"G04","OUOU","BDCR",6,0,90
"G04","HINI","BDCR",0,0,90
"G04","RERE","BDCR",0,0,90
"G04","TRST","BDCR",0,0,90
"G04","MECA","BDCR",0,0,90
"G04","SYGR","BDCR",0,0,90
"G04","KOEL","BDCR",24,0,90
"G04","ICAL","BDCR",0,0,90
"G04","CICI","BDCR",1,0,90
"G04","TAOR","BDCR",0,0,90
"G04","LESE","BDCR",0,0,90
"G06","SYCA","BDCR",1,0,90
"G06","CENA","BDCR",0,0,90
"G06","PACY","BDCR",33,0,90
"G06","ORAF","BDCR",0,0,90
"G06","TRAN","BDCR",11,0,90
"G06","KOEL","BDCR",30,0,90
"G06","HYAF","BDCR",0,0,90
"G06","LEMI","BDCR",0,0,90
"G06","RERE","BDCR",0,0,90
"G06","TAOR","BDCR",0,0,90
"G06","PALE","BDCR",0,0,90
"G06","HIAM","BDCR",0,0,90
"G06","SYGR","BDCR",0,0,90
"G06","COTA","BDCR",0,0,90
"G06","CEAL","BDCR",0,0,90
"G06","HINI","BDCR",2,0,90
"G06","PHAF","BDCR",46,0,90
"G06","MUMU","BDCR",0,0,90
"G06","CICI","BDCR",1,0,90
"G06","POLA","BDCR",15,0,90
"G06","MECA","BDCR",0,0,90
"G06","ICAL","BDCR",0,0,90
"G06","TRSY","BDCR",8,0,90
"G06","MATE","BDCR",0,0,90
"G06","OUOU","BDCR",0,0,90
"G06","CHPY","BDCR",0,0,90
"G06","HEIC","BDCR",0,0,90
"G06","HEPA","BDCR",0,0,90
"G06","GEGE","BDCR",1,0,90
"G06","GASA","BDCR",0,0,90
"G06","LOAF","BDCR",1,0,90
"G06","TRST","BDCR",1,0,90
"G06","LESE","BDCR",0,0,90
"G06","OTCR","BDCR",0,0,90
"G08","TRST","BDCR",0,0,86
"G08","HINI","BDCR",0,0,86
"G08","ORAF","BDCR",0,0,86
"G08","COTA","BDCR",0,0,86
"G08","MATE","BDCR",0,0,86
"G08","RERE","BDCR",0,0,86
"G08","SYCA","BDCR",1,0,86
"G08","GASA","BDCR",0,0,86
"G08","OUOU","BDCR",1,0,86
"G08","PALE","BDCR",0,0,86
"G08","HEIC","BDCR",1,0,86
"G08","LOAF","BDCR",2,0,86
"G08","LEMI","BDCR",0,0,86
"G08","MECA","BDCR",1,0,86
"G08","CICI","BDCR",4,0,86
"G08","PHAF","BDCR",16,0,86
"G08","HEPA","BDCR",0,0,86
"G08","CENA","BDCR",0,0,86
"G08","KOEL","BDCR",15,0,86
"G08","CHPY","BDCR",0,0,86
"G08","SYGR","BDCR",0,0,86
"G08","TRAN","BDCR",0,0,86
"G08","GEGE","BDCR",9,0,86
"G08","TRSY","BDCR",10,0,86
"G08","ICAL","BDCR",0,0,86
"G08","LESE","BDCR",0,0,86
"G08","PACY","BDCR",44,0,86
"G08","HIAM","BDCR",0,0,86
"G08","POLA","BDCR",6,0,86
"G08","OTCR","BDCR",0,0,86
"G08","CEAL","BDCR",0,0,86
"G08","TAOR","BDCR",0,0,86
"G08","MUMU","BDCR",1,0,86
"G08","HYAF","BDCR",0,0,86
"G10","CENA","BDCR",43,1,90
"G10","CICI","BDCR",8,1,90
"G10","MECA","BDCR",0,1,90
"G10","PHAF","BDCR",20,1,90
"G10","SYCA","BDCR",0,1,90
"G10","LESE","BDCR",0,1,90
"G10","MATE","BDCR",0,1,90
"G10","KOEL","BDCR",14,1,90
"G10","GEGE","BDCR",36,1,90
"G10","HINI","BDCR",7,1,90
"G10","TAOR","BDCR",0,1,90
"G10","MUMU","BDCR",0,1,90
"G10","OTCR","BDCR",0,1,90
"G10","ORAF","BDCR",0,1,90
"G10","LOAF","BDCR",13,1,90
"G10","HEPA","BDCR",0,1,90
"G10","TRAN","BDCR",20,1,90
"G10","ICAL","BDCR",0,1,90
"G10","TRSY","BDCR",19,1,90
"G10","CHPY","BDCR",7,1,90
"G10","TRST","BDCR",11,1,90
"G10","OUOU","BDCR",0,1,90
"G10","LEMI","BDCR",0,1,90
"G10","PALE","BDCR",0,1,90
"G10","HIAM","BDCR",0,1,90
"G10","COTA","BDCR",0,1,90
"G10","GASA","BDCR",0,1,90
"G10","HYAF","BDCR",3,1,90
"G10","HEIC","BDCR",0,1,90
"G10","SYGR","BDCR",0,1,90
"G10","CEAL","BDCR",0,1,90
"G10","POLA","BDCR",10,1,90
"G10","PACY","BDCR",79,1,90
"G10","RERE","BDCR",0,1,90
"G12","TAOR","BDCR",0,0,66
"G12","RERE","BDCR",0,0,66
"G12","PACY","BDCR",37,0,66
"G12","OUOU","BDCR",0,0,66
"G12","LEMI","BDCR",0,0,66
"G12","CEAL","BDCR",0,0,66
"G12","KOEL","BDCR",17,0,66
"G12","ICAL","BDCR",0,0,66
"G12","GEGE","BDCR",3,0,66
"G12","COTA","BDCR",0,0,66
"G12","GASA","BDCR",0,0,66
"G12","LOAF","BDCR",4,0,66
