"StudySite","SppCode1","SppCode2","Spp1Det","Spp2Det","Operation"
"A06","ALBU","AEME",0,10,86
"A06","SYCA","AEME",0,10,86
"A06","PHAF","AEME",18,10,86
"A06","SYGR","AEME",0,10,86
"A06","OUOU","AEME",11,10,86
"A06","TAOR","AEME",0,10,86
"A06","POLA","AEME",3,10,86
"A06","HINI","AEME",0,10,86
"A06","COTA","AEME",0,10,86
"A06","KOEL","AEME",12,10,86
"A06","TRST","AEME",2,10,86
"A06","HIAM","AEME",0,10,86
"A06","TRAN","AEME",0,10,86
"A06","TRSY","AEME",1,10,86
"A06","CENA","AEME",0,10,86
"A06","RERE","AEME",6,10,86
"A08","POLA","AEME",5,15,86
"A08","HINI","AEME",1,15,86
"A08","COTA","AEME",0,15,86
"A08","TRSY","AEME",6,15,86
"A08","CENA","AEME",0,15,86
"A08","SYGR","AEME",0,15,86
"A08","TRAN","AEME",0,15,86
"A08","PHAF","AEME",12,15,86
"A08","OUOU","AEME",0,15,86
"A08","TRST","AEME",2,15,86
"A08","KOEL","AEME",34,15,86
"A08","TAOR","AEME",0,15,86
"A08","HIAM","AEME",0,15,86
"A08","RERE","AEME",1,15,86
"A08","SYCA","AEME",0,15,86
"A08","ALBU","AEME",0,15,86
"A08_2","KOEL","AEME",26,6,92
"A08_2","RERE","AEME",6,6,92
"A08_2","TAOR","AEME",0,6,92
"A08_2","CENA","AEME",0,6,92
"A08_2","SYCA","AEME",0,6,92
"A08_2","POLA","AEME",7,6,92
"A08_2","OUOU","AEME",3,6,92
"A08_2","ALBU","AEME",0,6,92
"A08_2","TRST","AEME",2,6,92
"A08_2","SYGR","AEME",0,6,92
"A08_2","HIAM","AEME",0,6,92
"A08_2","PHAF","AEME",10,6,92
"A08_2","TRAN","AEME",3,6,92
"A08_2","COTA","AEME",3,6,92
"A08_2","HINI","AEME",0,6,92
"A08_2","TRSY","AEME",4,6,92
"A10","COTA","AEME",0,0,86
"A10","TRST","AEME",0,0,86
"A10","SYCA","AEME",0,0,86
"A10","HIAM","AEME",0,0,86
"A10","PHAF","AEME",11,0,86
"A10","HINI","AEME",0,0,86
"A10","ALBU","AEME",0,0,86
"A10","TAOR","AEME",0,0,86
"A10","TRSY","AEME",28,0,86
"A10","KOEL","AEME",7,0,86
"A10","SYGR","AEME",0,0,86
"A10","RERE","AEME",2,0,86
"A10","CENA","AEME",0,0,86
"A10","TRAN","AEME",12,0,86
"A10","POLA","AEME",7,0,86
"A10","OUOU","AEME",0,0,86
"A10_2","HIAM","AEME",0,5,92
"A10_2","KOEL","AEME",65,5,92
"A10_2","TRAN","AEME",39,5,92
"A10_2","OUOU","AEME",0,5,92
"A10_2","HINI","AEME",2,5,92
"A10_2","SYGR","AEME",0,5,92
"A10_2","ALBU","AEME",0,5,92
"A10_2","SYCA","AEME",0,5,92
"A10_2","TRSY","AEME",21,5,92
"A10_2","CENA","AEME",0,5,92
"A10_2","PHAF","AEME",14,5,92
"A10_2","COTA","AEME",0,5,92
"A10_2","RERE","AEME",0,5,92
"A10_2","TRST","AEME",1,5,92
"A10_2","POLA","AEME",6,5,92
"A10_2","TAOR","AEME",0,5,92
"B05","COTA","AEME",2,15,88
"B05","KOEL","AEME",23,15,88
"B05","HINI","AEME",1,15,88
"B05","PHAF","AEME",26,15,88
"B05","POLA","AEME",2,15,88
"B05","CENA","AEME",0,15,88
"B05","RERE","AEME",1,15,88
"B05","TRAN","AEME",0,15,88
"B05","ALBU","AEME",0,15,88
"B05","HIAM","AEME",0,15,88
"B05","SYCA","AEME",0,15,88
"B05","TAOR","AEME",0,15,88
"B05","OUOU","AEME",12,15,88
"B05","SYGR","AEME",0,15,88
"B05","TRST","AEME",4,15,88
"B05","TRSY","AEME",6,15,88
"B07","CENA","AEME",1,33,88
"B07","HIAM","AEME",0,33,88
"B07","TAOR","AEME",0,33,88
"B07","PHAF","AEME",36,33,88
"B07","SYGR","AEME",6,33,88
"B07","ALBU","AEME",2,33,88
"B07","COTA","AEME",14,33,88
"B07","KOEL","AEME",6,33,88
"B07","TRST","AEME",3,33,88
"B07","HINI","AEME",0,33,88
"B07","TRAN","AEME",4,33,88
"B07","POLA","AEME",1,33,88
"B07","SYCA","AEME",0,33,88
"B07","OUOU","AEME",8,33,88
"B07","TRSY","AEME",16,33,88
"B07","RERE","AEME",2,33,88
"B07_2","ALBU","AEME",0,6,92
"B07_2","POLA","AEME",0,6,92
"B07_2","SYCA","AEME",0,6,92
"B07_2","SYGR","AEME",0,6,92
"B07_2","OUOU","AEME",6,6,92
"B07_2","TRSY","AEME",8,6,92
"B07_2","CENA","AEME",0,6,92
"B07_2","TRST","AEME",3,6,92
"B07_2","RERE","AEME",2,6,92
"B07_2","KOEL","AEME",2,6,92
"B07_2","COTA","AEME",5,6,92
"B07_2","HINI","AEME",0,6,92
"B07_2","TRAN","AEME",3,6,92
"B07_2","PHAF","AEME",27,6,92
"B07_2","TAOR","AEME",0,6,92
"B07_2","HIAM","AEME",0,6,92
"B09","ALBU","AEME",4,14,86
"B09","PHAF","AEME",23,14,86
"B09","TRST","AEME",2,14,86
"B09","KOEL","AEME",11,14,86
"B09","POLA","AEME",4,14,86
"B09","TRSY","AEME",7,14,86
"B09","SYCA","AEME",1,14,86
"B09","RERE","AEME",0,14,86
"B09","COTA","AEME",0,14,86
"B09","OUOU","AEME",4,14,86
"B09","HINI","AEME",0,14,86
"B09","TAOR","AEME",0,14,86
"B09","TRAN","AEME",5,14,86
"B09","SYGR","AEME",0,14,86
"B09","CENA","AEME",0,14,86
"B09","HIAM","AEME",0,14,86
"B09_2","COTA","AEME",0,10,92
"B09_2","POLA","AEME",1,10,92
"B09_2","KOEL","AEME",1,10,92
"B09_2","TRST","AEME",1,10,92
"B09_2","TRSY","AEME",0,10,92
"B09_2","ALBU","AEME",0,10,92
"B09_2","TRAN","AEME",5,10,92
"B09_2","HIAM","AEME",0,10,92
"B09_2","PHAF","AEME",7,10,92
"B09_2","CENA","AEME",0,10,92
"B09_2","SYCA","AEME",1,10,92
"B09_2","RERE","AEME",0,10,92
"B09_2","TAOR","AEME",0,10,92
"B09_2","HINI","AEME",0,10,92
"B09_2","OUOU","AEME",5,10,92
"B09_2","SYGR","AEME",0,10,92
"C06","TRST","AEME",4,10,88
"C06","ALBU","AEME",0,10,88
"C06","TRSY","AEME",52,10,88
"C06","POLA","AEME",7,10,88
"C06","CENA","AEME",0,10,88
"C06","SYCA","AEME",0,10,88
"C06","SYGR","AEME",30,10,88
"C06","HIAM","AEME",0,10,88
"C06","KOEL","AEME",3,10,88
"C06","TAOR","AEME",1,10,88
"C06","COTA","AEME",0,10,88
"C06","OUOU","AEME",61,10,88
"C06","PHAF","AEME",34,10,88
"C06","HINI","AEME",0,10,88
"C06","TRAN","AEME",2,10,88
"C06","RERE","AEME",2,10,88
"C06_2","TAOR","AEME",0,7,92
"C06_2","CENA","AEME",2,7,92
"C06_2","HINI","AEME",0,7,92
"C06_2","TRAN","AEME",4,7,92
"C06_2","RERE","AEME",7,7,92
"C06_2","OUOU","AEME",12,7,92
"C06_2","SYCA","AEME",0,7,92
"C06_2","SYGR","AEME",0,7,92
"C06_2","HIAM","AEME",0,7,92
"C06_2","POLA","AEME",13,7,92
"C06_2","ALBU","AEME",0,7,92
"C06_2","COTA","AEME",0,7,92
"C06_2","KOEL","AEME",13,7,92
"C06_2","PHAF","AEME",53,7,92
"C06_2","TRSY","AEME",37,7,92
"C06_2","TRST","AEME",1,7,92
"C08","TAOR","AEME",0,23,88
"C08","ALBU","AEME",2,23,88
"C08","SYGR","AEME",9,23,88
"C08","CENA","AEME",0,23,88
"C08","TRSY","AEME",28,23,88
"C08","OUOU","AEME",9,23,88
"C08","COTA","AEME",0,23,88
"C08","HIAM","AEME",0,23,88
"C08","KOEL","AEME",12,23,88
"C08","RERE","AEME",0,23,88
"C08","TRST","AEME",2,23,88
"C08","HINI","AEME",0,23,88
"C08","SYCA","AEME",0,23,88
"C08","POLA","AEME",5,23,88
"C08","TRAN","AEME",17,23,88
"C08","PHAF","AEME",21,23,88
"C08_2","OUOU","AEME",0,3,92
"C08_2","ALBU","AEME",0,3,92
"C08_2","TRSY","AEME",4,3,92
"C08_2","COTA","AEME",0,3,92
"C08_2","PHAF","AEME",16,3,92
"C08_2","HIAM","AEME",0,3,92
"C08_2","TRAN","AEME",9,3,92
"C08_2","KOEL","AEME",3,3,92
"C08_2","TAOR","AEME",0,3,92
"C08_2","CENA","AEME",2,3,92
"C08_2","HINI","AEME",0,3,92
"C08_2","SYGR","AEME",0,3,92
"C08_2","POLA","AEME",16,3,92
"C08_2","RERE","AEME",0,3,92
"C08_2","TRST","AEME",3,3,92
"C08_2","SYCA","AEME",0,3,92
"D03","HINI","AEME",0,3,92
"D03","TRSY","AEME",32,3,92
"D03","ALBU","AEME",0,3,92
"D03","PHAF","AEME",5,3,92
"D03","POLA","AEME",0,3,92
"D03","SYCA","AEME",3,3,92
"D03","TAOR","AEME",0,3,92
"D03","TRST","AEME",2,3,92
"D03","OUOU","AEME",1,3,92
"D03","RERE","AEME",0,3,92
"D03","KOEL","AEME",19,3,92
"D03","SYGR","AEME",0,3,92
"D03","TRAN","AEME",2,3,92
"D03","CENA","AEME",0,3,92
"D03","COTA","AEME",0,3,92
"D03","HIAM","AEME",0,3,92
"D03_2","TRSY","AEME",39,2,92
"D03_2","PHAF","AEME",5,2,92
"D03_2","TRST","AEME",6,2,92
"D03_2","OUOU","AEME",0,2,92
"D03_2","TAOR","AEME",0,2,92
"D03_2","HINI","AEME",0,2,92
"D03_2","SYCA","AEME",0,2,92
"D03_2","CENA","AEME",0,2,92
"D03_2","SYGR","AEME",0,2,92
"D03_2","ALBU","AEME",0,2,92
"D03_2","POLA","AEME",2,2,92
"D03_2","COTA","AEME",0,2,92
"D03_2","KOEL","AEME",28,2,92
"D03_2","RERE","AEME",0,2,92
"D03_2","HIAM","AEME",0,2,92
"D03_2","TRAN","AEME",0,2,92
"D05","SYCA","AEME",0,29,87
"D05","KOEL","AEME",6,29,87
"D05","TAOR","AEME",0,29,87
"D05","PHAF","AEME",13,29,87
"D05","TRSY","AEME",15,29,87
"D05","HIAM","AEME",0,29,87
"D05","HINI","AEME",0,29,87
"D05","POLA","AEME",4,29,87
"D05","SYGR","AEME",2,29,87
"D05","CENA","AEME",4,29,87
"D05","TRST","AEME",4,29,87
"D05","COTA","AEME",0,29,87
"D05","OUOU","AEME",4,29,87
"D05","RERE","AEME",0,29,87
"D05","TRAN","AEME",33,29,87
"D05","ALBU","AEME",0,29,87
"D05_2","KOEL","AEME",7,16,92
"D05_2","HIAM","AEME",0,16,92
"D05_2","RERE","AEME",0,16,92
"D05_2","HINI","AEME",0,16,92
"D05_2","CENA","AEME",0,16,92
"D05_2","TAOR","AEME",0,16,92
"D05_2","TRSY","AEME",18,16,92
"D05_2","COTA","AEME",0,16,92
"D05_2","OUOU","AEME",0,16,92
"D05_2","ALBU","AEME",0,16,92
"D05_2","SYCA","AEME",0,16,92
"D05_2","TRAN","AEME",3,16,92
"D05_2","TRST","AEME",5,16,92
"D05_2","SYGR","AEME",1,16,92
"D05_2","POLA","AEME",0,16,92
"D05_2","PHAF","AEME",9,16,92
"D07","ALBU","AEME",0,26,82
"D07","HIAM","AEME",0,26,82
"D07","TRAN","AEME",23,26,82
"D07","SYCA","AEME",0,26,82
"D07","SYGR","AEME",1,26,82
"D07","POLA","AEME",3,26,82
"D07","RERE","AEME",1,26,82
"D07","OUOU","AEME",5,26,82
"D07","PHAF","AEME",30,26,82
"D07","TRSY","AEME",56,26,82
"D07","CENA","AEME",1,26,82
"D07","KOEL","AEME",16,26,82
"D07","TRST","AEME",7,26,82
"D07","COTA","AEME",0,26,82
"D07","TAOR","AEME",0,26,82
"D07","HINI","AEME",2,26,82
"D07_2","RERE","AEME",0,30,92
"D07_2","TRST","AEME",5,30,92
"D07_2","KOEL","AEME",26,30,92
"D07_2","ALBU","AEME",0,30,92
"D07_2","PHAF","AEME",42,30,92
"D07_2","TRAN","AEME",34,30,92
"D07_2","OUOU","AEME",1,30,92
"D07_2","CENA","AEME",0,30,92
"D07_2","HIAM","AEME",0,30,92
"D07_2","COTA","AEME",0,30,92
"D07_2","HINI","AEME",0,30,92
"D07_2","POLA","AEME",2,30,92
"D07_2","TRSY","AEME",43,30,92
"D07_2","SYGR","AEME",2,30,92
"D07_2","SYCA","AEME",0,30,92
"D07_2","TAOR","AEME",0,30,92
"D09","CENA","AEME",0,1,27
"D09","COTA","AEME",0,1,27
"D09","KOEL","AEME",0,1,27
"D09","POLA","AEME",3,1,27
"D09","SYGR","AEME",0,1,27
"D09","ALBU","AEME",0,1,27
"D09","OUOU","AEME",1,1,27
"D09","RERE","AEME",0,1,27
"D09","SYCA","AEME",0,1,27
"D09","HINI","AEME",0,1,27
"D09","TRSY","AEME",1,1,27
"D09","TAOR","AEME",0,1,27
"D09","PHAF","AEME",3,1,27
"D09","TRST","AEME",1,1,27
"D09","TRAN","AEME",0,1,27
"D09","HIAM","AEME",0,1,27
"E02","ALBU","AEME",0,31,92
"E02","KOEL","AEME",39,31,92
"E02","TAOR","AEME",0,31,92
"E02","SYCA","AEME",0,31,92
"E02","COTA","AEME",0,31,92
"E02","OUOU","AEME",44,31,92
"E02","CENA","AEME",0,31,92
"E02","TRST","AEME",1,31,92
"E02","HIAM","AEME",0,31,92
"E02","POLA","AEME",1,31,92
"E02","TRAN","AEME",0,31,92
"E02","SYGR","AEME",0,31,92
"E02","RERE","AEME",12,31,92
"E02","HINI","AEME",0,31,92
"E02","TRSY","AEME",12,31,92
"E02","PHAF","AEME",47,31,92
"E02_2","TAOR","AEME",0,31,92
"E02_2","HIAM","AEME",0,31,92
"E02_2","CENA","AEME",0,31,92
"E02_2","KOEL","AEME",7,31,92
"E02_2","TRST","AEME",0,31,92
"E02_2","TRAN","AEME",0,31,92
"E02_2","TRSY","AEME",24,31,92
"E02_2","ALBU","AEME",0,31,92
"E02_2","SYCA","AEME",0,31,92
"E02_2","RERE","AEME",7,31,92
"E02_2","HINI","AEME",0,31,92
"E02_2","POLA","AEME",6,31,92
"E02_2","COTA","AEME",1,31,92
"E02_2","SYGR","AEME",0,31,92
"E02_2","PHAF","AEME",14,31,92
"E02_2","OUOU","AEME",63,31,92
"E04","OUOU","AEME",11,31,87
"E04","KOEL","AEME",7,31,87
"E04","TRST","AEME",0,31,87
"E04","HINI","AEME",0,31,87
"E04","POLA","AEME",4,31,87
"E04","CENA","AEME",0,31,87
"E04","TRAN","AEME",1,31,87
"E04","COTA","AEME",0,31,87
"E04","TRSY","AEME",17,31,87
"E04","PHAF","AEME",15,31,87
"E04","ALBU","AEME",0,31,87
"E04","HIAM","AEME",0,31,87
"E04","SYCA","AEME",0,31,87
"E04","TAOR","AEME",0,31,87
"E04","RERE","AEME",4,31,87
"E04","SYGR","AEME",0,31,87
"E04_2","SYGR","AEME",0,27,71
"E04_2","TAOR","AEME",0,27,71
"E04_2","RERE","AEME",5,27,71
"E04_2","PHAF","AEME",24,27,71
"E04_2","CENA","AEME",0,27,71
"E04_2","HINI","AEME",0,27,71
"E04_2","HIAM","AEME",0,27,71
"E04_2","SYCA","AEME",0,27,71
"E04_2","OUOU","AEME",14,27,71
"E04_2","TRAN","AEME",2,27,71
"E04_2","POLA","AEME",1,27,71
"E04_2","COTA","AEME",0,27,71
"E04_2","ALBU","AEME",0,27,71
"E04_2","TRSY","AEME",5,27,71
"E04_2","TRST","AEME",1,27,71
"E04_2","KOEL","AEME",18,27,71
"E06","SYGR","AEME",1,26,92
"E06","TRSY","AEME",33,26,92
"E06","ALBU","AEME",0,26,92
"E06","SYCA","AEME",0,26,92
"E06","COTA","AEME",0,26,92
"E06","PHAF","AEME",24,26,92
"E06","OUOU","AEME",0,26,92
"E06","TRAN","AEME",26,26,92
"E06","CENA","AEME",0,26,92
"E06","RERE","AEME",0,26,92
"E06","HINI","AEME",0,26,92
"E06","KOEL","AEME",20,26,92
"E06","TAOR","AEME",0,26,92
"E06","POLA","AEME",0,26,92
"E06","TRST","AEME",11,26,92
"E06","HIAM","AEME",0,26,92
"E06_2","CENA","AEME",0,4,47
"E06_2","ALBU","AEME",0,4,47
"E06_2","COTA","AEME",0,4,47
"E06_2","KOEL","AEME",6,4,47
"E06_2","TRST","AEME",2,4,47
"E06_2","PHAF","AEME",11,4,47
"E06_2","RERE","AEME",2,4,47
"E06_2","TAOR","AEME",0,4,47
"E06_2","TRAN","AEME",11,4,47
"E06_2","POLA","AEME",1,4,47
"E06_2","HIAM","AEME",0,4,47
"E06_2","SYGR","AEME",0,4,47
"E06_2","OUOU","AEME",5,4,47
"E06_2","SYCA","AEME",0,4,47
"E06_2","HINI","AEME",0,4,47
"E06_2","TRSY","AEME",15,4,47
"E08","POLA","AEME",0,6,92
"E08","RERE","AEME",2,6,92
"E08","HINI","AEME",0,6,92
"E08","KOEL","AEME",17,6,92
"E08","TRSY","AEME",7,6,92
"E08","ALBU","AEME",1,6,92
"E08","COTA","AEME",0,6,92
"E08","TRAN","AEME",2,6,92
"E08","OUOU","AEME",6,6,92
"E08","SYCA","AEME",0,6,92
"E08","SYGR","AEME",0,6,92
"E08","PHAF","AEME",3,6,92
"E08","TRST","AEME",0,6,92
"E08","HIAM","AEME",0,6,92
"E08","CENA","AEME",0,6,92
"E08","TAOR","AEME",0,6,92
"E08_2","ALBU","AEME",1,7,92
"E08_2","TRSY","AEME",7,7,92
"E08_2","TAOR","AEME",0,7,92
"E08_2","HIAM","AEME",0,7,92
"E08_2","SYGR","AEME",1,7,92
"E08_2","TRST","AEME",0,7,92
"E08_2","POLA","AEME",2,7,92
"E08_2","CENA","AEME",0,7,92
"E08_2","RERE","AEME",0,7,92
"E08_2","HINI","AEME",0,7,92
"E08_2","OUOU","AEME",0,7,92
"E08_2","COTA","AEME",0,7,92
"E08_2","KOEL","AEME",6,7,92
"E08_2","SYCA","AEME",0,7,92
"E08_2","TRAN","AEME",2,7,92
"E08_2","PHAF","AEME",11,7,92
"E10","HINI","AEME",5,6,85
"E10","TRST","AEME",3,6,85
"E10","KOEL","AEME",5,6,85
"E10","TAOR","AEME",0,6,85
"E10","SYCA","AEME",0,6,85
"E10","RERE","AEME",6,6,85
"E10","SYGR","AEME",0,6,85
"E10","PHAF","AEME",16,6,85
"E10","ALBU","AEME",0,6,85
"E10","HIAM","AEME",0,6,85
"E10","OUOU","AEME",18,6,85
"E10","TRSY","AEME",6,6,85
"E10","POLA","AEME",1,6,85
"E10","COTA","AEME",0,6,85
"E10","TRAN","AEME",0,6,85
"E10","CENA","AEME",1,6,85
"E10_2","KOEL","AEME",30,12,92
"E10_2","PHAF","AEME",20,12,92
"E10_2","ALBU","AEME",0,12,92
"E10_2","RERE","AEME",0,12,92
"E10_2","OUOU","AEME",8,12,92
"E10_2","POLA","AEME",1,12,92
"E10_2","TRAN","AEME",5,12,92
"E10_2","SYCA","AEME",0,12,92
"E10_2","CENA","AEME",0,12,92
"E10_2","TAOR","AEME",0,12,92
"E10_2","HINI","AEME",2,12,92
"E10_2","TRST","AEME",1,12,92
"E10_2","SYGR","AEME",0,12,92
"E10_2","COTA","AEME",1,12,92
"E10_2","TRSY","AEME",5,12,92
"E10_2","HIAM","AEME",0,12,92
"E12","POLA","AEME",2,0,79
"E12","TRST","AEME",0,0,79
"E12","COTA","AEME",0,0,79
"E12","OUOU","AEME",0,0,79
"E12","CENA","AEME",0,0,79
"E12","SYCA","AEME",0,0,79
"E12","RERE","AEME",4,0,79
"E12","SYGR","AEME",0,0,79
"E12","HINI","AEME",0,0,79
"E12","KOEL","AEME",19,0,79
"E12","TRAN","AEME",0,0,79
"E12","TAOR","AEME",0,0,79
"E12","TRSY","AEME",11,0,79
"E12","HIAM","AEME",0,0,79
"E12","PHAF","AEME",14,0,79
"E12","ALBU","AEME",0,0,79
"F01","SYCA","AEME",0,43,87
"F01","SYGR","AEME",0,43,87
"F01","TRST","AEME",3,43,87
"F01","COTA","AEME",0,43,87
"F01","TRAN","AEME",0,43,87
"F01","OUOU","AEME",36,43,87
"F01","PHAF","AEME",56,43,87
"F01","HINI","AEME",0,43,87
"F01","HIAM","AEME",0,43,87
"F01","CENA","AEME",0,43,87
"F01","KOEL","AEME",69,43,87
"F01","TRSY","AEME",33,43,87
"F01","RERE","AEME",19,43,87
"F01","POLA","AEME",2,43,87
"F01","ALBU","AEME",0,43,87
"F01","TAOR","AEME",0,43,87
"F01_2","RERE","AEME",19,46,92
"F01_2","ALBU","AEME",0,46,92
"F01_2","POLA","AEME",3,46,92
"F01_2","COTA","AEME",0,46,92
"F01_2","KOEL","AEME",24,46,92
"F01_2","TRSY","AEME",28,46,92
"F01_2","HINI","AEME",0,46,92
"F01_2","TRAN","AEME",0,46,92
"F01_2","TRST","AEME",0,46,92
"F01_2","OUOU","AEME",35,46,92
"F01_2","TAOR","AEME",0,46,92
"F01_2","CENA","AEME",0,46,92
"F01_2","PHAF","AEME",63,46,92
"F01_2","SYCA","AEME",0,46,92
"F01_2","HIAM","AEME",0,46,92
"F01_2","SYGR","AEME",0,46,92
"F03","ALBU","AEME",0,39,92
"F03","OUOU","AEME",1,39,92
"F03","TRSY","AEME",20,39,92
"F03","TRAN","AEME",2,39,92
"F03","HIAM","AEME",0,39,92
"F03","POLA","AEME",1,39,92
"F03","SYCA","AEME",0,39,92
"F03","TAOR","AEME",0,39,92
"F03","SYGR","AEME",0,39,92
"F03","COTA","AEME",0,39,92
"F03","CENA","AEME",0,39,92
"F03","PHAF","AEME",26,39,92
"F03","RERE","AEME",1,39,92
"F03","KOEL","AEME",25,39,92
"F03","TRST","AEME",2,39,92
"F03","HINI","AEME",0,39,92
"F03_2","TRST","AEME",1,40,92
"F03_2","HINI","AEME",0,40,92
"F03_2","ALBU","AEME",0,40,92
"F03_2","KOEL","AEME",1,40,92
"F03_2","TRSY","AEME",14,40,92
"F03_2","CENA","AEME",0,40,92
"F03_2","SYGR","AEME",0,40,92
"F03_2","TRAN","AEME",6,40,92
"F03_2","SYCA","AEME",0,40,92
"F03_2","OUOU","AEME",3,40,92
"F03_2","POLA","AEME",3,40,92
"F03_2","PHAF","AEME",19,40,92
"F03_2","COTA","AEME",0,40,92
"F03_2","HIAM","AEME",0,40,92
"F03_2","RERE","AEME",0,40,92
"F03_2","TAOR","AEME",0,40,92
"F05","PHAF","AEME",15,7,27
"F05","TRAN","AEME",7,7,27
"F05","OUOU","AEME",2,7,27
"F05","SYGR","AEME",0,7,27
"F05","POLA","AEME",1,7,27
"F05","SYCA","AEME",0,7,27
"F05","TAOR","AEME",0,7,27
"F05","COTA","AEME",0,7,27
"F05","ALBU","AEME",0,7,27
"F05","TRST","AEME",1,7,27
"F05","TRSY","AEME",3,7,27
"F05","RERE","AEME",0,7,27
"F05","HIAM","AEME",0,7,27
"F05","KOEL","AEME",6,7,27
"F05","CENA","AEME",0,7,27
"F05","HINI","AEME",0,7,27
"F05_2","HIAM","AEME",0,33,88
"F05_2","COTA","AEME",0,33,88
"F05_2","TRSY","AEME",9,33,88
"F05_2","CENA","AEME",1,33,88
"F05_2","HINI","AEME",0,33,88
"F05_2","TRAN","AEME",6,33,88
"F05_2","TRST","AEME",1,33,88
"F05_2","KOEL","AEME",7,33,88
"F05_2","PHAF","AEME",40,33,88
"F05_2","ALBU","AEME",0,33,88
"F05_2","OUOU","AEME",6,33,88
"F05_2","SYCA","AEME",0,33,88
"F05_2","RERE","AEME",0,33,88
"F05_2","TAOR","AEME",0,33,88
"F05_2","POLA","AEME",2,33,88
"F05_2","SYGR","AEME",0,33,88
"F07","PHAF","AEME",32,10,88
"F07","TAOR","AEME",0,10,88
"F07","COTA","AEME",1,10,88
"F07","RERE","AEME",2,10,88
"F07","HIAM","AEME",0,10,88
"F07","TRSY","AEME",24,10,88
"F07","POLA","AEME",3,10,88
"F07","OUOU","AEME",2,10,88
"F07","CENA","AEME",0,10,88
"F07","SYCA","AEME",1,10,88
"F07","HINI","AEME",0,10,88
"F07","ALBU","AEME",2,10,88
"F07","TRST","AEME",8,10,88
"F07","KOEL","AEME",33,10,88
"F07","SYGR","AEME",1,10,88
"F07","TRAN","AEME",15,10,88
"F07_2","ALBU","AEME",0,41,92
"F07_2","HINI","AEME",0,41,92
"F07_2","SYGR","AEME",0,41,92
"F07_2","HIAM","AEME",0,41,92
"F07_2","PHAF","AEME",38,41,92
"F07_2","COTA","AEME",1,41,92
"F07_2","KOEL","AEME",11,41,92
"F07_2","TRAN","AEME",31,41,92
"F07_2","TRST","AEME",13,41,92
"F07_2","OUOU","AEME",6,41,92
"F07_2","RERE","AEME",4,41,92
"F07_2","TAOR","AEME",0,41,92
"F07_2","SYCA","AEME",0,41,92
"F07_2","TRSY","AEME",15,41,92
"F07_2","CENA","AEME",0,41,92
"F07_2","POLA","AEME",6,41,92
"F09","COTA","AEME",0,0,22
"F09","HINI","AEME",0,0,22
"F09","HIAM","AEME",0,0,22
"F09","SYCA","AEME",0,0,22
"F09","OUOU","AEME",0,0,22
"F09","PHAF","AEME",0,0,22
"F09","CENA","AEME",0,0,22
"F09","TRST","AEME",0,0,22
"F09","KOEL","AEME",1,0,22
"F09","POLA","AEME",0,0,22
"F09","TAOR","AEME",0,0,22
"F09","TRSY","AEME",0,0,22
"F09","ALBU","AEME",0,0,22
"F09","RERE","AEME",0,0,22
"F09","TRAN","AEME",0,0,22
"F09","SYGR","AEME",0,0,22
"F11","CENA","AEME",0,1,85
"F11","OUOU","AEME",9,1,85
"F11","HIAM","AEME",0,1,85
"F11","ALBU","AEME",0,1,85
"F11","SYCA","AEME",1,1,85
"F11","SYGR","AEME",0,1,85
"F11","TRAN","AEME",0,1,85
"F11","KOEL","AEME",10,1,85
"F11","HINI","AEME",6,1,85
"F11","COTA","AEME",0,1,85
"F11","TRSY","AEME",14,1,85
"F11","TAOR","AEME",0,1,85
"F11","POLA","AEME",1,1,85
"F11","TRST","AEME",8,1,85
"F11","RERE","AEME",4,1,85
"F11","PHAF","AEME",10,1,85
"F11_2","COTA","AEME",0,5,92
"F11_2","TRAN","AEME",3,5,92
"F11_2","HINI","AEME",5,5,92
"F11_2","POLA","AEME",0,5,92
"F11_2","OUOU","AEME",7,5,92
"F11_2","SYCA","AEME",0,5,92
"F11_2","SYGR","AEME",2,5,92
"F11_2","TRSY","AEME",2,5,92
"F11_2","RERE","AEME",12,5,92
"F11_2","HIAM","AEME",0,5,92
"F11_2","KOEL","AEME",10,5,92
"F11_2","CENA","AEME",0,5,92
"F11_2","PHAF","AEME",15,5,92
"F11_2","TAOR","AEME",0,5,92
"F11_2","TRST","AEME",2,5,92
"F11_2","ALBU","AEME",0,5,92
"G02","OUOU","AEME",28,37,87
"G02","ALBU","AEME",0,37,87
"G02","TRAN","AEME",1,37,87
"G02","KOEL","AEME",43,37,87
"G02","TAOR","AEME",0,37,87
"G02","HINI","AEME",0,37,87
"G02","RERE","AEME",0,37,87
"G02","TRSY","AEME",36,37,87
"G02","HIAM","AEME",0,37,87
"G02","PHAF","AEME",27,37,87
"G02","COTA","AEME",0,37,87
"G02","SYCA","AEME",0,37,87
"G02","POLA","AEME",1,37,87
"G02","CENA","AEME",0,37,87
"G02","SYGR","AEME",0,37,87
"G02","TRST","AEME",4,37,87
"G02_2","CENA","AEME",0,43,92
"G02_2","RERE","AEME",0,43,92
"G02_2","OUOU","AEME",24,43,92
"G02_2","TRAN","AEME",0,43,92
"G02_2","TRST","AEME",0,43,92
"G02_2","TAOR","AEME",0,43,92
"G02_2","SYCA","AEME",1,43,92
"G02_2","KOEL","AEME",36,43,92
"G02_2","POLA","AEME",0,43,92
"G02_2","TRSY","AEME",43,43,92
"G02_2","COTA","AEME",0,43,92
