StudySite,SppCode1,SppCode2,Spp1Det,Spp2Det,Operation
A06,ALBU,AEME,0,4,31
A06,TRAN,AEME,0,4,31
A06,LEMI,AEME,1,4,31
A06,TAOR,AEME,0,4,31
A06,ORAF,AEME,0,4,31
A06,COTA,AEME,0,4,31
A06,CICI,AEME,0,4,31
A06,ATPA,AEME,0,4,31
A06,POLA,AEME,0,4,31
A06,PHAF,AEME,9,4,31
A06,RERE,AEME,1,4,31
A06,MATE,AEME,0,4,31
A06,GASA,AEME,0,4,31
A06,MECA,AEME,0,4,31
A06,OTCR,AEME,0,4,31
A06,HYAF,AEME,0,4,31
A06,SYGR,AEME,0,4,31
A06,PALE,AEME,0,4,31
A06,SYCA,AEME,0,4,31
A06,TRSY,AEME,3,4,31
A06,KOEL,AEME,1,4,31
A06,MUMU,AEME,0,4,31
A06,LESE,AEME,0,4,31
A06,GEGE,AEME,3,4,31
A06,HEIC,AEME,0,4,31
A06,BDCR,AEME,0,4,31
A06,CENA,AEME,0,4,31
A06,CEAL,AEME,0,4,31
A06,TRST,AEME,0,4,31
A06,HEPA,AEME,0,4,31
A06,OUOU,AEME,4,4,31
A06,ICAL,AEME,0,4,31
A06,CHPY,AEME,1,4,31
A06,HIAM,AEME,0,4,31
A06,LOAF,AEME,1,4,31
A06,HINI,AEME,0,4,31
A06,PACY,AEME,1,4,31
A08,SYCA,AEME,0,2,62
A08,LESE,AEME,0,2,62
A08,PALE,AEME,0,2,62
A08,SYGR,AEME,0,2,62
A08,CHPY,AEME,0,2,62
A08,GASA,AEME,0,2,62
A08,ATPA,AEME,0,2,62
A08,TAOR,AEME,0,2,62
A08,HYAF,AEME,1,2,62
A08,TRSY,AEME,6,2,62
A08,MUMU,AEME,0,2,62
A08,HEIC,AEME,0,2,62
A08,ALBU,AEME,0,2,62
A08,GEGE,AEME,2,2,62
A08,OTCR,AEME,0,2,62
A08,CENA,AEME,0,2,62
A08,HINI,AEME,0,2,62
A08,ICAL,AEME,0,2,62
A08,ORAF,AEME,0,2,62
A08,HEPA,AEME,0,2,62
A08,LEMI,AEME,0,2,62
A08,OUOU,AEME,6,2,62
A08,MATE,AEME,0,2,62
A08,RERE,AEME,0,2,62
A08,TRAN,AEME,0,2,62
A08,CICI,AEME,0,2,62
A08,KOEL,AEME,6,2,62
A08,BDCR,AEME,0,2,62
A08,CEAL,AEME,0,2,62
A08,LOAF,AEME,3,2,62
A08,HIAM,AEME,0,2,62
A08,PACY,AEME,16,2,62
A08,COTA,AEME,0,2,62
A08,PHAF,AEME,10,2,62
A08,POLA,AEME,1,2,62
A08,MECA,AEME,1,2,62
A08,TRST,AEME,0,2,62
A10,TAOR,AEME,0,0,21
A10,HYAF,AEME,0,0,21
A10,TRAN,AEME,8,0,21
A10,GASA,AEME,0,0,21
A10,HEPA,AEME,0,0,21
A10,HEIC,AEME,0,0,21
A10,OUOU,AEME,0,0,21
A10,RERE,AEME,0,0,21
A10,LOAF,AEME,0,0,21
A10,LESE,AEME,0,0,21
A10,CEAL,AEME,0,0,21
A10,TRST,AEME,0,0,21
A10,ICAL,AEME,0,0,21
A10,CENA,AEME,0,0,21
A10,MECA,AEME,0,0,21
A10,ALBU,AEME,0,0,21
A10,SYCA,AEME,1,0,21
A10,MATE,AEME,0,0,21
A10,COTA,AEME,0,0,21
A10,HINI,AEME,0,0,21
A10,TRSY,AEME,3,0,21
A10,OTCR,AEME,0,0,21
A10,PALE,AEME,0,0,21
A10,POLA,AEME,0,0,21
A10,GEGE,AEME,0,0,21
A10,ATPA,AEME,0,0,21
A10,PHAF,AEME,4,0,21
A10,ORAF,AEME,0,0,21
A10,HIAM,AEME,0,0,21
A10,CHPY,AEME,0,0,21
A10,CICI,AEME,0,0,21
A10,MUMU,AEME,0,0,21
A10,PACY,AEME,3,0,21
A10,BDCR,AEME,0,0,21
A10,LEMI,AEME,0,0,21
A10,SYGR,AEME,0,0,21
A10,KOEL,AEME,2,0,21
B05,LOAF,AEME,1,9,79
B05,ALBU,AEME,6,9,79
B05,HEPA,AEME,0,9,79
B05,HYAF,AEME,0,9,79
B05,SYGR,AEME,0,9,79
B05,LEMI,AEME,1,9,79
B05,CENA,AEME,0,9,79
B05,GASA,AEME,0,9,79
B05,OUOU,AEME,21,9,79
B05,HEIC,AEME,0,9,79
B05,PHAF,AEME,30,9,79
B05,PALE,AEME,0,9,79
B05,SYCA,AEME,4,9,79
B05,BDCR,AEME,0,9,79
B05,KOEL,AEME,8,9,79
B05,POLA,AEME,2,9,79
B05,MATE,AEME,0,9,79
B05,LESE,AEME,0,9,79
B05,OTCR,AEME,0,9,79
B05,RERE,AEME,9,9,79
B05,TAOR,AEME,0,9,79
B05,MECA,AEME,0,9,79
B05,COTA,AEME,5,9,79
B05,HIAM,AEME,0,9,79
B05,MUMU,AEME,0,9,79
B05,CICI,AEME,1,9,79
B05,ATPA,AEME,0,9,79
B05,GEGE,AEME,0,9,79
B05,PACY,AEME,3,9,79
B05,CHPY,AEME,0,9,79
B05,ICAL,AEME,0,9,79
B05,TRAN,AEME,1,9,79
B05,ORAF,AEME,2,9,79
B05,HINI,AEME,11,9,79
B05,TRSY,AEME,3,9,79
B05,TRST,AEME,4,9,79
B05,CEAL,AEME,0,9,79
B07,PALE,AEME,0,1,121
B07,HEPA,AEME,0,1,121
B07,RERE,AEME,1,1,121
B07,POLA,AEME,2,1,121
B07,KOEL,AEME,16,1,121
B07,BDCR,AEME,0,1,121
B07,ORAF,AEME,0,1,121
B07,TRSY,AEME,1,1,121
B07,LEMI,AEME,0,1,121
B07,OUOU,AEME,12,1,121
B07,SYGR,AEME,0,1,121
B07,SYCA,AEME,0,1,121
B07,CENA,AEME,0,1,121
B07,CEAL,AEME,0,1,121
B07,PHAF,AEME,16,1,121
B07,LOAF,AEME,0,1,121
B07,GASA,AEME,0,1,121
B07,ALBU,AEME,2,1,121
B07,TAOR,AEME,0,1,121
B07,CICI,AEME,0,1,121
B07,HYAF,AEME,0,1,121
B07,MECA,AEME,0,1,121
B07,TRST,AEME,0,1,121
B07,HINI,AEME,0,1,121
B07,PACY,AEME,4,1,121
B07,HIAM,AEME,0,1,121
B07,CHPY,AEME,0,1,121
B07,MATE,AEME,0,1,121
B07,HEIC,AEME,0,1,121
B07,ATPA,AEME,0,1,121
B07,OTCR,AEME,0,1,121
B07,COTA,AEME,6,1,121
B07,ICAL,AEME,0,1,121
B07,TRAN,AEME,2,1,121
B07,LESE,AEME,0,1,121
B07,MUMU,AEME,0,1,121
B07,GEGE,AEME,0,1,121
B09,PHAF,AEME,3,8,40
B09,GEGE,AEME,8,8,40
B09,BDCR,AEME,0,8,40
B09,HEPA,AEME,0,8,40
B09,CEAL,AEME,1,8,40
B09,HINI,AEME,0,8,40
B09,ORAF,AEME,0,8,40
B09,TRST,AEME,0,8,40
B09,SYGR,AEME,0,8,40
B09,OTCR,AEME,0,8,40
B09,ALBU,AEME,0,8,40
B09,MATE,AEME,0,8,40
B09,LESE,AEME,0,8,40
B09,HIAM,AEME,0,8,40
B09,CICI,AEME,1,8,40
B09,HEIC,AEME,0,8,40
B09,HYAF,AEME,0,8,40
B09,PACY,AEME,15,8,40
B09,PALE,AEME,0,8,40
B09,GASA,AEME,1,8,40
B09,MUMU,AEME,0,8,40
B09,OUOU,AEME,3,8,40
B09,RERE,AEME,0,8,40
B09,ATPA,AEME,0,8,40
B09,LEMI,AEME,0,8,40
B09,POLA,AEME,0,8,40
B09,KOEL,AEME,7,8,40
B09,TAOR,AEME,0,8,40
B09,MECA,AEME,0,8,40
B09,TRAN,AEME,0,8,40
B09,CENA,AEME,0,8,40
B09,SYCA,AEME,0,8,40
B09,LOAF,AEME,0,8,40
B09,CHPY,AEME,0,8,40
B09,ICAL,AEME,0,8,40
B09,TRSY,AEME,8,8,40
B09,COTA,AEME,0,8,40
C06,HIAM,AEME,0,3,37
C06,OUOU,AEME,1,3,37
C06,PALE,AEME,0,3,37
C06,OTCR,AEME,0,3,37
C06,TRSY,AEME,6,3,37
C06,MECA,AEME,0,3,37
C06,SYCA,AEME,0,3,37
C06,GEGE,AEME,1,3,37
C06,ICAL,AEME,0,3,37
C06,ATPA,AEME,0,3,37
C06,ORAF,AEME,0,3,37
C06,TAOR,AEME,0,3,37
C06,PHAF,AEME,14,3,37
C06,CICI,AEME,2,3,37
C06,COTA,AEME,0,3,37
C06,RERE,AEME,3,3,37
C06,MUMU,AEME,0,3,37
C06,HEPA,AEME,0,3,37
C06,HINI,AEME,1,3,37
C06,TRST,AEME,0,3,37
C06,KOEL,AEME,2,3,37
C06,LESE,AEME,0,3,37
C06,MATE,AEME,0,3,37
C06,LOAF,AEME,1,3,37
C06,PACY,AEME,5,3,37
C06,BDCR,AEME,0,3,37
C06,TRAN,AEME,0,3,37
C06,CHPY,AEME,0,3,37
C06,POLA,AEME,0,3,37
C06,ALBU,AEME,1,3,37
C06,SYGR,AEME,0,3,37
C06,LEMI,AEME,0,3,37
C06,HEIC,AEME,0,3,37
C06,CEAL,AEME,0,3,37
C06,CENA,AEME,0,3,37
C06,HYAF,AEME,0,3,37
C06,GASA,AEME,0,3,37
C08,MECA,AEME,0,13,121
C08,ATPA,AEME,0,13,121
C08,PHAF,AEME,32,13,121
C08,CENA,AEME,0,13,121
C08,RERE,AEME,1,13,121
C08,LESE,AEME,0,13,121
C08,HEIC,AEME,0,13,121
C08,COTA,AEME,0,13,121
C08,SYCA,AEME,0,13,121
C08,ICAL,AEME,0,13,121
C08,LEMI,AEME,0,13,121
C08,TRSY,AEME,14,13,121
C08,CHPY,AEME,1,13,121
C08,TRAN,AEME,15,13,121
C08,PACY,AEME,26,13,121
C08,ALBU,AEME,2,13,121
C08,GASA,AEME,0,13,121
C08,OUOU,AEME,9,13,121
C08,HEPA,AEME,0,13,121
C08,OTCR,AEME,0,13,121
C08,HYAF,AEME,7,13,121
C08,SYGR,AEME,1,13,121
C08,LOAF,AEME,4,13,121
C08,CEAL,AEME,3,13,121
C08,POLA,AEME,13,13,121
C08,KOEL,AEME,22,13,121
C08,MATE,AEME,0,13,121
C08,HINI,AEME,0,13,121
C08,TAOR,AEME,0,13,121
C08,BDCR,AEME,0,13,121
C08,ORAF,AEME,0,13,121
C08,CICI,AEME,3,13,121
C08,GEGE,AEME,1,13,121
C08,PALE,AEME,0,13,121
C08,TRST,AEME,0,13,121
C08,MUMU,AEME,0,13,121
C08,HIAM,AEME,0,13,121
D03,MUMU,AEME,0,1,27
D03,CEAL,AEME,0,1,27
D03,LOAF,AEME,1,1,27
D03,HIAM,AEME,0,1,27
D03,BDCR,AEME,0,1,27
D03,CICI,AEME,1,1,27
D03,MECA,AEME,1,1,27
D03,HINI,AEME,0,1,27
D03,TRSY,AEME,17,1,27
D03,TAOR,AEME,0,1,27
D03,ICAL,AEME,0,1,27
D03,ORAF,AEME,0,1,27
D03,CHPY,AEME,0,1,27
D03,SYGR,AEME,0,1,27
D03,GASA,AEME,0,1,27
D03,OTCR,AEME,0,1,27
D03,TRST,AEME,0,1,27
D03,RERE,AEME,1,1,27
D03,LEMI,AEME,0,1,27
D03,HEIC,AEME,0,1,27
D03,GEGE,AEME,1,1,27
D03,ATPA,AEME,0,1,27
D03,MATE,AEME,0,1,27
D03,PALE,AEME,0,1,27
D03,TRAN,AEME,1,1,27
D03,SYCA,AEME,1,1,27
D03,KOEL,AEME,8,1,27
D03,PHAF,AEME,5,1,27
D03,HYAF,AEME,0,1,27
D03,ALBU,AEME,1,1,27
D03,HEPA,AEME,0,1,27
D03,POLA,AEME,1,1,27
D03,OUOU,AEME,3,1,27
D03,CENA,AEME,0,1,27
D03,COTA,AEME,0,1,27
D03,LESE,AEME,0,1,27
D03,PACY,AEME,4,1,27
D05,GEGE,AEME,0,17,51
D05,TRST,AEME,4,17,51
D05,PACY,AEME,9,17,51
D05,RERE,AEME,0,17,51
D05,TRSY,AEME,10,17,51
D05,LEMI,AEME,0,17,51
D05,SYCA,AEME,0,17,51
D05,ICAL,AEME,0,17,51
D05,CHPY,AEME,1,17,51
D05,HINI,AEME,1,17,51
D05,PHAF,AEME,20,17,51
D05,GASA,AEME,0,17,51
D05,COTA,AEME,0,17,51
D05,HEIC,AEME,0,17,51
D05,BDCR,AEME,0,17,51
D05,OUOU,AEME,9,17,51
D05,HEPA,AEME,0,17,51
D05,SYGR,AEME,0,17,51
D05,KOEL,AEME,25,17,51
D05,HYAF,AEME,2,17,51
D05,CEAL,AEME,0,17,51
D05,PALE,AEME,0,17,51
D05,MATE,AEME,0,17,51
D05,CENA,AEME,1,17,51
D05,ORAF,AEME,0,17,51
D05,LOAF,AEME,4,17,51
D05,LESE,AEME,0,17,51
D05,TRAN,AEME,16,17,51
D05,CICI,AEME,0,17,51
D05,ATPA,AEME,0,17,51
D05,MUMU,AEME,0,17,51
D05,HIAM,AEME,0,17,51
D05,ALBU,AEME,0,17,51
D05,MECA,AEME,0,17,51
D05,POLA,AEME,0,17,51
D05,TAOR,AEME,0,17,51
D05,OTCR,AEME,0,17,51
D07,CHPY,AEME,0,35,121
D07,COTA,AEME,3,35,121
D07,MATE,AEME,0,35,121
D07,MUMU,AEME,0,35,121
D07,HIAM,AEME,0,35,121
D07,LOAF,AEME,14,35,121
D07,PHAF,AEME,94,35,121
D07,LEMI,AEME,0,35,121
D07,HINI,AEME,7,35,121
D07,SYGR,AEME,0,35,121
D07,GASA,AEME,0,35,121
D07,HYAF,AEME,0,35,121
D07,TAOR,AEME,0,35,121
D07,KOEL,AEME,61,35,121
D07,CENA,AEME,0,35,121
D07,TRAN,AEME,20,35,121
D07,HEIC,AEME,0,35,121
D07,MECA,AEME,1,35,121
D07,CEAL,AEME,0,35,121
D07,HEPA,AEME,0,35,121
D07,CICI,AEME,1,35,121
D07,ALBU,AEME,0,35,121
D07,PACY,AEME,33,35,121
D07,LESE,AEME,0,35,121
D07,GEGE,AEME,0,35,121
D07,SYCA,AEME,0,35,121
D07,ORAF,AEME,0,35,121
D07,TRST,AEME,5,35,121
D07,TRSY,AEME,60,35,121
D07,OUOU,AEME,16,35,121
D07,POLA,AEME,2,35,121
D07,RERE,AEME,14,35,121
D07,ATPA,AEME,0,35,121
D07,PALE,AEME,0,35,121
D07,BDCR,AEME,0,35,121
D07,ICAL,AEME,0,35,121
D07,OTCR,AEME,0,35,121
D09,HYAF,AEME,0,0,24
D09,HEPA,AEME,0,0,24
D09,TRST,AEME,0,0,24
D09,GASA,AEME,0,0,24
D09,RERE,AEME,2,0,24
D09,OTCR,AEME,0,0,24
D09,PHAF,AEME,6,0,24
D09,MECA,AEME,0,0,24
D09,ORAF,AEME,0,0,24
D09,HIAM,AEME,0,0,24
D09,OUOU,AEME,2,0,24
D09,TRSY,AEME,3,0,24
D09,MUMU,AEME,0,0,24
D09,TAOR,AEME,0,0,24
D09,ATPA,AEME,0,0,24
D09,KOEL,AEME,3,0,24
D09,HINI,AEME,0,0,24
D09,MATE,AEME,0,0,24
D09,TRAN,AEME,0,0,24
D09,SYCA,AEME,0,0,24
D09,CHPY,AEME,0,0,24
D09,CENA,AEME,0,0,24
D09,CICI,AEME,0,0,24
D09,LOAF,AEME,0,0,24
D09,SYGR,AEME,0,0,24
D09,PACY,AEME,3,0,24
D09,ICAL,AEME,0,0,24
D09,LESE,AEME,0,0,24
D09,POLA,AEME,0,0,24
D09,CEAL,AEME,0,0,24
D09,COTA,AEME,0,0,24
D09,LEMI,AEME,0,0,24
D09,ALBU,AEME,0,0,24
D09,BDCR,AEME,0,0,24
D09,GEGE,AEME,1,0,24
D09,PALE,AEME,0,0,24
D09,HEIC,AEME,0,0,24
E02,PHAF,AEME,24,33,82
E02,HEPA,AEME,0,33,82
E02,LEMI,AEME,2,33,82
E02,ICAL,AEME,1,33,82
E02,PACY,AEME,22,33,82
E02,LESE,AEME,0,33,82
E02,ATPA,AEME,4,33,82
E02,COTA,AEME,0,33,82
E02,TRSY,AEME,22,33,82
E02,SYCA,AEME,3,33,82
E02,KOEL,AEME,64,33,82
E02,OUOU,AEME,42,33,82
E02,MECA,AEME,0,33,82
E02,TAOR,AEME,0,33,82
E02,OTCR,AEME,0,33,82
E02,TRST,AEME,0,33,82
E02,CICI,AEME,0,33,82
E02,RERE,AEME,25,33,82
E02,MATE,AEME,0,33,82
E02,SYGR,AEME,0,33,82
E02,GEGE,AEME,1,33,82
E02,HYAF,AEME,0,33,82
E02,PALE,AEME,1,33,82
E02,CEAL,AEME,0,33,82
E02,HINI,AEME,0,33,82
E02,GASA,AEME,0,33,82
E02,HIAM,AEME,0,33,82
E02,MUMU,AEME,0,33,82
E02,CENA,AEME,0,33,82
E02,ALBU,AEME,1,33,82
E02,BDCR,AEME,5,33,82
E02,LOAF,AEME,10,33,82
E02,CHPY,AEME,1,33,82
E02,POLA,AEME,3,33,82
E02,HEIC,AEME,0,33,82
E02,TRAN,AEME,0,33,82
E02,ORAF,AEME,0,33,82
E04,CICI,AEME,8,46,121
E04,HIAM,AEME,0,46,121
E04,GASA,AEME,0,46,121
E04,PHAF,AEME,63,46,121
E04,MECA,AEME,0,46,121
E04,ATPA,AEME,0,46,121
E04,ORAF,AEME,0,46,121
E04,HYAF,AEME,2,46,121
E04,BDCR,AEME,0,46,121
E04,LOAF,AEME,8,46,121
E04,GEGE,AEME,3,46,121
E04,CENA,AEME,0,46,121
E04,OUOU,AEME,13,46,121
E04,TRSY,AEME,32,46,121
E04,LEMI,AEME,0,46,121
E04,POLA,AEME,6,46,121
E04,SYGR,AEME,0,46,121
E04,ICAL,AEME,1,46,121
E04,PALE,AEME,0,46,121
E04,HEPA,AEME,0,46,121
E04,HEIC,AEME,0,46,121
E04,ALBU,AEME,0,46,121
E04,TRAN,AEME,2,46,121
E04,OTCR,AEME,0,46,121
E04,SYCA,AEME,0,46,121
E04,MUMU,AEME,0,46,121
E04,HINI,AEME,0,46,121
E04,TAOR,AEME,0,46,121
E04,LESE,AEME,0,46,121
E04,TRST,AEME,1,46,121
E04,KOEL,AEME,44,46,121
E04,RERE,AEME,2,46,121
E04,COTA,AEME,0,46,121
E04,MATE,AEME,0,46,121
E04,PACY,AEME,33,46,121
E04,CHPY,AEME,21,46,121
E04,CEAL,AEME,0,46,121
E06,OUOU,AEME,3,2,59
E06,LESE,AEME,0,2,59
E06,COTA,AEME,0,2,59
E06,ALBU,AEME,0,2,59
E06,BDCR,AEME,0,2,59
E06,ICAL,AEME,0,2,59
E06,SYCA,AEME,0,2,59
E06,TAOR,AEME,0,2,59
E06,CHPY,AEME,0,2,59
E06,CICI,AEME,3,2,59
E06,HEPA,AEME,0,2,59
E06,HINI,AEME,2,2,59
E06,SYGR,AEME,1,2,59
E06,ORAF,AEME,0,2,59
E06,POLA,AEME,8,2,59
E06,MATE,AEME,0,2,59
E06,LOAF,AEME,10,2,59
E06,MECA,AEME,0,2,59
E06,CENA,AEME,0,2,59
E06,GASA,AEME,0,2,59
E06,MUMU,AEME,0,2,59
E06,HEIC,AEME,0,2,59
E06,HIAM,AEME,0,2,59
E06,PALE,AEME,0,2,59
E06,CEAL,AEME,0,2,59
E06,HYAF,AEME,1,2,59
E06,RERE,AEME,2,2,59
E06,KOEL,AEME,18,2,59
E06,PHAF,AEME,33,2,59
E06,GEGE,AEME,0,2,59
E06,TRST,AEME,10,2,59
E06,OTCR,AEME,0,2,59
E06,ATPA,AEME,0,2,59
E06,TRAN,AEME,15,2,59
E06,PACY,AEME,27,2,59
E06,LEMI,AEME,0,2,59
E06,TRSY,AEME,25,2,59
E08,CENA,AEME,0,0,47
E08,MECA,AEME,0,0,47
E08,BDCR,AEME,0,0,47
E08,RERE,AEME,0,0,47
E08,PACY,AEME,3,0,47
E08,GASA,AEME,0,0,47
E08,LOAF,AEME,2,0,47
E08,LEMI,AEME,0,0,47
E08,ALBU,AEME,6,0,47
E08,CEAL,AEME,0,0,47
E08,OUOU,AEME,0,0,47
E08,SYCA,AEME,1,0,47
E08,SYGR,AEME,0,0,47
E08,HEPA,AEME,0,0,47
E08,GEGE,AEME,0,0,47
E08,HINI,AEME,2,0,47
E08,PHAF,AEME,3,0,47
E08,HIAM,AEME,0,0,47
E08,HEIC,AEME,0,0,47
E08,TRSY,AEME,5,0,47
E08,MUMU,AEME,0,0,47
E08,COTA,AEME,0,0,47
E08,KOEL,AEME,2,0,47
E08,ORAF,AEME,0,0,47
E08,HYAF,AEME,0,0,47
E08,CHPY,AEME,0,0,47
E08,CICI,AEME,0,0,47
E08,ICAL,AEME,0,0,47
E08,MATE,AEME,0,0,47
E08,LESE,AEME,0,0,47
E08,TAOR,AEME,0,0,47
E08,TRST,AEME,0,0,47
E08,POLA,AEME,0,0,47
E08,TRAN,AEME,0,0,47
E08,ATPA,AEME,0,0,47
E08,OTCR,AEME,0,0,47
E08,PALE,AEME,0,0,47
E10,HINI,AEME,0,0,121
E10,PHAF,AEME,8,0,121
E10,COTA,AEME,0,0,121
E10,HIAM,AEME,0,0,121
E10,BDCR,AEME,0,0,121
E10,OUOU,AEME,0,0,121
E10,ALBU,AEME,0,0,121
E10,TRAN,AEME,0,0,121
E10,PALE,AEME,0,0,121
E10,SYCA,AEME,0,0,121
E10,ORAF,AEME,0,0,121
E10,CICI,AEME,0,0,121
E10,TRSY,AEME,7,0,121
E10,MATE,AEME,0,0,121
E10,LOAF,AEME,3,0,121
E10,PACY,AEME,10,0,121
E10,CHPY,AEME,0,0,121
E10,KOEL,AEME,0,0,121
E10,RERE,AEME,0,0,121
E10,TRST,AEME,0,0,121
E10,MECA,AEME,0,0,121
E10,HYAF,AEME,0,0,121
E10,POLA,AEME,0,0,121
E10,GEGE,AEME,0,0,121
E10,OTCR,AEME,0,0,121
E10,LESE,AEME,0,0,121
E10,GASA,AEME,0,0,121
E10,SYGR,AEME,0,0,121
E10,CENA,AEME,0,0,121
E10,TAOR,AEME,0,0,121
E10,MUMU,AEME,0,0,121
E10,HEIC,AEME,0,0,121
E10,LEMI,AEME,0,0,121
E10,CEAL,AEME,0,0,121
E10,ICAL,AEME,0,0,121
E10,ATPA,AEME,0,0,121
E10,HEPA,AEME,0,0,121
E12,HIAM,AEME,0,0,121
E12,MUMU,AEME,0,0,121
E12,GASA,AEME,0,0,121
E12,BDCR,AEME,0,0,121
E12,OUOU,AEME,0,0,121
E12,TRAN,AEME,0,0,121
E12,ICAL,AEME,0,0,121
E12,CEAL,AEME,0,0,121
E12,KOEL,AEME,10,0,121
E12,CICI,AEME,0,0,121
E12,CHPY,AEME,0,0,121
E12,HINI,AEME,0,0,121
E12,POLA,AEME,32,0,121
E12,GEGE,AEME,0,0,121
E12,ATPA,AEME,0,0,121
E12,COTA,AEME,0,0,121
E12,SYCA,AEME,0,0,121
E12,MATE,AEME,0,0,121
E12,HYAF,AEME,0,0,121
E12,TRST,AEME,0,0,121
E12,LESE,AEME,0,0,121
E12,ALBU,AEME,0,0,121
E12,PALE,AEME,0,0,121
E12,MECA,AEME,0,0,121
E12,HEPA,AEME,0,0,121
E12,TRSY,AEME,21,0,121
E12,RERE,AEME,0,0,121
E12,PHAF,AEME,9,0,121
E12,CENA,AEME,0,0,121
E12,OTCR,AEME,0,0,121
E12,SYGR,AEME,0,0,121
E12,PACY,AEME,32,0,121
E12,HEIC,AEME,0,0,121
E12,LEMI,AEME,0,0,121
E12,LOAF,AEME,6,0,121
E12,TAOR,AEME,0,0,121
E12,ORAF,AEME,0,0,121
F01,POLA,AEME,2,4,4
F01,ORAF,AEME,0,4,4
F01,LOAF,AEME,2,4,4
F01,TRAN,AEME,0,4,4
F01,SYGR,AEME,0,4,4
F01,HIAM,AEME,0,4,4
F01,HEIC,AEME,0,4,4
F01,OUOU,AEME,3,4,4
F01,GASA,AEME,0,4,4
F01,ATPA,AEME,0,4,4
F01,KOEL,AEME,2,4,4
F01,PHAF,AEME,3,4,4
F01,OTCR,AEME,0,4,4
F01,SYCA,AEME,0,4,4
F01,MATE,AEME,0,4,4
F01,LEMI,AEME,0,4,4
F01,CENA,AEME,0,4,4
F01,ICAL,AEME,0,4,4
F01,BDCR,AEME,0,4,4
F01,PALE,AEME,0,4,4
F01,CEAL,AEME,0,4,4
F01,PACY,AEME,1,4,4
F01,LESE,AEME,0,4,4
F01,TAOR,AEME,0,4,4
F01,GEGE,AEME,0,4,4
F01,COTA,AEME,0,4,4
F01,HYAF,AEME,0,4,4
F01,ALBU,AEME,0,4,4
F01,HINI,AEME,0,4,4
F01,RERE,AEME,0,4,4
F01,CHPY,AEME,0,4,4
F01,MUMU,AEME,0,4,4
F01,TRST,AEME,0,4,4
F01,TRSY,AEME,0,4,4
F01,CICI,AEME,2,4,4
F01,HEPA,AEME,0,4,4
F01,MECA,AEME,0,4,4
F03,CEAL,AEME,0,1,26
F03,MATE,AEME,0,1,26
F03,PALE,AEME,0,1,26
F03,CICI,AEME,0,1,26
F03,HIAM,AEME,0,1,26
F03,ALBU,AEME,0,1,26
F03,GEGE,AEME,0,1,26
F03,TRAN,AEME,0,1,26
F03,ORAF,AEME,0,1,26
F03,ATPA,AEME,0,1,26
F03,LEMI,AEME,0,1,26
F03,POLA,AEME,0,1,26
F03,PACY,AEME,4,1,26
F03,LOAF,AEME,1,1,26
F03,CHPY,AEME,2,1,26
F03,TRSY,AEME,5,1,26
F03,HEIC,AEME,0,1,26
F03,MUMU,AEME,0,1,26
F03,OUOU,AEME,0,1,26
F03,CENA,AEME,0,1,26
F03,GASA,AEME,0,1,26
F03,SYCA,AEME,2,1,26
F03,KOEL,AEME,6,1,26
F03,HINI,AEME,0,1,26
F03,HYAF,AEME,0,1,26
F03,COTA,AEME,0,1,26
F03,HEPA,AEME,0,1,26
F03,SYGR,AEME,0,1,26
F03,ICAL,AEME,0,1,26
F03,RERE,AEME,0,1,26
F03,MECA,AEME,0,1,26
F03,PHAF,AEME,3,1,26
F03,TRST,AEME,3,1,26
F03,LESE,AEME,0,1,26
F03,OTCR,AEME,0,1,26
F03,TAOR,AEME,0,1,26
F03,BDCR,AEME,0,1,26
F05,SYCA,AEME,1,8,37
F05,TAOR,AEME,0,8,37
F05,RERE,AEME,0,8,37
F05,MECA,AEME,0,8,37
F05,HYAF,AEME,3,8,37
F05,GASA,AEME,0,8,37
F05,TRST,AEME,0,8,37
F05,KOEL,AEME,6,8,37
F05,ORAF,AEME,0,8,37
F05,PHAF,AEME,15,8,37
F05,CENA,AEME,0,8,37
F05,HEIC,AEME,0,8,37
F05,OTCR,AEME,0,8,37
F05,PALE,AEME,0,8,37
F05,HEPA,AEME,0,8,37
F05,OUOU,AEME,3,8,37
F05,COTA,AEME,0,8,37
F05,MUMU,AEME,0,8,37
F05,CEAL,AEME,0,8,37
F05,HIAM,AEME,0,8,37
F05,MATE,AEME,0,8,37
F05,LOAF,AEME,1,8,37
F05,ALBU,AEME,0,8,37
F05,GEGE,AEME,2,8,37
F05,POLA,AEME,0,8,37
F05,CICI,AEME,2,8,37
F05,ICAL,AEME,0,8,37
F05,CHPY,AEME,1,8,37
F05,TRAN,AEME,1,8,37
F05,TRSY,AEME,1,8,37
F05,ATPA,AEME,1,8,37
F05,LESE,AEME,0,8,37
F05,BDCR,AEME,0,8,37
F05,LEMI,AEME,0,8,37
F05,PACY,AEME,4,8,37
F05,SYGR,AEME,0,8,37
F05,HINI,AEME,0,8,37
F07,SYGR,AEME,0,28,96
F07,CHPY,AEME,0,28,96
F07,CEAL,AEME,0,28,96
F07,ATPA,AEME,0,28,96
F07,CENA,AEME,0,28,96
F07,OUOU,AEME,26,28,96
F07,MATE,AEME,0,28,96
F07,CICI,AEME,4,28,96
F07,LOAF,AEME,7,28,96
F07,HIAM,AEME,0,28,96
F07,TAOR,AEME,0,28,96
F07,ALBU,AEME,16,28,96
F07,LEMI,AEME,3,28,96
F07,TRAN,AEME,17,28,96
