"","X","Camera","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","Sunrise","Sunset","Time.Numeric","Sunrise.Numeric","Sunset.Numeric","TimePeriod","Month","Season"
"6024",4920,"D05","Civet","9/25/16 01:15:00","9/25/16","01:15:13",109705,1828,30.5,1.3,"Merged_no_ghost/D05/Civet","2016 09 25 01 15 13.JPG","05:28:45","17:38:50",1.25361111111111,5.47916666666667,17.6472222222222,"Night",9,"Dry"
"6030",4921,"D05","Civet","9/26/16 22:07:00","9/26/16","22:07:35",161540,2692,44.9,1.9,"Merged_no_ghost/D05/Civet","2016 09 26 22 07 35.JPG","05:27:53","17:39:01",22.1263888888889,5.46472222222222,17.6502777777778,"Night",9,"Dry"
"6031",4922,"D05","Civet","9/26/16 22:07:00","9/26/16","22:07:35",161540,2692,44.9,1.9,"Merged_no_ghost/D05/Civet","2016 09 26 22 07 36.JPG","05:27:53","17:39:01",22.1263888888889,5.46472222222222,17.6502777777778,"Night",9,"Dry"
"6035",4923,"D05","Civet","9/28/16 05:07:00","9/28/16","05:07:09",111574,1860,31,1.3,"Merged_no_ghost/D05/Civet","2016 09 28 05 07 09.JPG","05:26:08","17:39:25",5.11916666666667,5.43555555555556,17.6569444444444,"Night",9,"Dry"
"6036",4924,"D05","Civet","9/28/16 05:07:00","9/28/16","05:07:09",111574,1860,31,1.3,"Merged_no_ghost/D05/Civet","2016 09 28 05 07 10.JPG","05:26:08","17:39:25",5.11916666666667,5.43555555555556,17.6569444444444,"Night",9,"Dry"
"6038",4925,"D05","Civet","9/28/16 19:48:00","9/28/16","19:48:05",52856,881,14.7,0.6,"Merged_no_ghost/D05/Civet","2016 09 28 19 48 05.JPG","05:26:08","17:39:25",19.8013888888889,5.43555555555556,17.6569444444444,"Night",9,"Dry"
"6039",4926,"D05","Civet","9/28/16 19:48:00","9/28/16","19:48:05",52856,881,14.7,0.6,"Merged_no_ghost/D05/Civet","2016 09 28 19 48 06.JPG","05:26:08","17:39:25",19.8013888888889,5.43555555555556,17.6569444444444,"Night",9,"Dry"
"6045",4927,"D05","Civet","10/1/16 19:50:00","10/1/16","19:50:49",259364,4323,72,3,"Merged_no_ghost/D05/Civet","2016 10 01 19 50 49.JPG","05:23:32","17:40:02",19.8469444444444,5.39222222222222,17.6672222222222,"Night",10,"Dry"
"6046",5043,"D05","Kudu","10/2/16 21:04:00","10/2/16","21:04:13",1834503,30575,509.6,21.2,"Merged_no_ghost/D05/Kudu","2016 10 02 21 04 13.JPG","05:22:41","17:40:15",21.0702777777778,5.37805555555556,17.6708333333333,"Night",10,"Dry"
"6055",5145,"D05","Porcupine","10/3/16 20:12:00","10/3/16","20:12:13",786609,13110,218.5,9.1,"Merged_no_ghost/D05/Porcupine","2016 10 03 20 12 13.JPG","05:21:50","17:40:29",20.2036111111111,5.36388888888889,17.6747222222222,"Night",10,"Dry"
"6056",5146,"D05","Porcupine","10/4/16 02:44:00","10/4/16","02:44:39",23073,385,6.4,0.3,"Merged_no_ghost/D05/Porcupine","2016 10 04 02 44 39.JPG","05:20:59","17:40:42",2.74416666666667,5.34972222222222,17.6783333333333,"Night",10,"Dry"
"6057",5147,"D05","Porcupine","10/4/16 02:44:00","10/4/16","02:44:39",23073,385,6.4,0.3,"Merged_no_ghost/D05/Porcupine","2016 10 04 02 44 40.JPG","05:20:59","17:40:42",2.74416666666667,5.34972222222222,17.6783333333333,"Night",10,"Dry"
"6058",5148,"D05","Porcupine","10/4/16 04:30:00","10/4/16","04:30:09",6330,106,1.8,0.1,"Merged_no_ghost/D05/Porcupine","2016 10 04 04 30 09.JPG","05:20:59","17:40:42",4.5025,5.34972222222222,17.6783333333333,"Night",10,"Dry"
"6071",5133,"D05","Oribi","10/6/16 23:56:00","10/6/16","23:56:41",142331,2372,39.5,1.6,"Merged_no_ghost/D05/Oribi","2016 10 06 23 56 41.JPG","05:19:19","17:41:10",23.9447222222222,5.32194444444444,17.6861111111111,"Night",10,"Dry"
"6076",5149,"D05","Porcupine","10/7/16 18:59:00","10/7/16","18:59:00",311330,5189,86.5,3.6,"Merged_no_ghost/D05/Porcupine","2016 10 07 18 59 00.JPG","05:18:29","17:41:25",18.9833333333333,5.30805555555556,17.6902777777778,"Night",10,"Dry"
"6077",5150,"D05","Porcupine","10/7/16 21:12:00","10/7/16","21:12:44",7632,127,2.1,0.1,"Merged_no_ghost/D05/Porcupine","2016 10 07 21 12 44.JPG","05:18:29","17:41:25",21.2122222222222,5.30805555555556,17.6902777777778,"Night",10,"Dry"
"6078",5151,"D05","Porcupine","10/8/16 00:06:00","10/8/16","00:06:20",10415,174,2.9,0.1,"Merged_no_ghost/D05/Porcupine","2016 10 08 00 06 20.JPG","05:17:40","17:41:40",0.105555555555556,5.29444444444444,17.6944444444444,"Night",10,"Dry"
"6079",5152,"D05","Porcupine","10/8/16 00:06:00","10/8/16","00:06:20",10415,174,2.9,0.1,"Merged_no_ghost/D05/Porcupine","2016 10 08 00 06 21.JPG","05:17:40","17:41:40",0.105555555555556,5.29444444444444,17.6944444444444,"Night",10,"Dry"
"6085",4894,"D05","Bushbuck","10/9/16 19:07:00","10/9/16","19:07:19",207605,3460,57.7,2.4,"Merged_no_ghost/D05/Bushbuck","2016 10 09 19 07 19.JPG","05:16:52","17:41:55",19.1219444444444,5.28111111111111,17.6986111111111,"Night",10,"Dry"
"6086",5153,"D05","Porcupine","10/10/16 05:05:00","10/10/16","05:05:32",188520,3142,52.4,2.2,"Merged_no_ghost/D05/Porcupine","2016 10 10 05 05 32.JPG","05:16:04","17:42:11",5.09222222222222,5.26777777777778,17.7030555555556,"Night",10,"Dry"
"6087",5154,"D05","Porcupine","10/10/16 05:05:00","10/10/16","05:05:32",188520,3142,52.4,2.2,"Merged_no_ghost/D05/Porcupine","2016 10 10 05 05 33.JPG","05:16:04","17:42:11",5.09222222222222,5.26777777777778,17.7030555555556,"Night",10,"Dry"
"6100",5046,"D05","Kudu","10/11/16 05:13:00","10/11/16","05:13:08",52864,881,14.7,0.6,"Merged_no_ghost/D05/Kudu","2016 10 11 05 13 08.JPG","05:15:17","17:42:27",5.21888888888889,5.25472222222222,17.7075,"Night",10,"Dry"
"6101",5047,"D05","Kudu","10/11/16 05:13:00","10/11/16","05:13:08",52864,881,14.7,0.6,"Merged_no_ghost/D05/Kudu","2016 10 11 05 13 09.JPG","05:15:17","17:42:27",5.21888888888889,5.25472222222222,17.7075,"Night",10,"Dry"
"6110",5155,"D05","Porcupine","10/12/16 18:41:00","10/12/16","18:41:50",221778,3696,61.6,2.6,"Merged_no_ghost/D05/Porcupine","2016 10 12 18 41 50.JPG","05:14:30","17:42:44",18.6972222222222,5.24166666666667,17.7122222222222,"Night",10,"Dry"
"6111",5156,"D05","Porcupine","10/12/16 18:41:00","10/12/16","18:41:50",221778,3696,61.6,2.6,"Merged_no_ghost/D05/Porcupine","2016 10 12 18 41 51.JPG","05:14:30","17:42:44",18.6972222222222,5.24166666666667,17.7122222222222,"Night",10,"Dry"
"6122",4895,"D05","Bushbuck","10/14/16 19:28:00","10/14/16","19:28:51",433291,7222,120.4,5,"Merged_no_ghost/D05/Bushbuck","2016 10 14 19 28 51.JPG","05:12:58","17:43:18",19.4808333333333,5.21611111111111,17.7216666666667,"Night",10,"Dry"
"6123",5024,"D05","Impala","10/15/16 01:48:00","10/15/16","01:48:41",72587,1210,20.2,0.8,"Merged_no_ghost/D05/Impala","2016 10 15 01 48 41.JPG","05:12:13","17:43:36",1.81138888888889,5.20361111111111,17.7266666666667,"Night",10,"Dry"
"6124",5025,"D05","Impala","10/15/16 01:48:00","10/15/16","01:48:41",72587,1210,20.2,0.8,"Merged_no_ghost/D05/Impala","2016 10 15 01 48 42.JPG","05:12:13","17:43:36",1.81138888888889,5.20361111111111,17.7266666666667,"Night",10,"Dry"
"6127",5139,"D05","Oribi","10/15/16 22:21:00","10/15/16","22:21:50",131713,2195,36.6,1.5,"Merged_no_ghost/D05/Oribi","2016 10 15 22 21 50.JPG","05:12:13","17:43:36",22.3638888888889,5.20361111111111,17.7266666666667,"Night",10,"Dry"
"6128",5140,"D05","Oribi","10/15/16 22:21:00","10/15/16","22:21:50",131713,2195,36.6,1.5,"Merged_no_ghost/D05/Oribi","2016 10 15 22 21 51.JPG","05:12:13","17:43:36",22.3638888888889,5.20361111111111,17.7266666666667,"Night",10,"Dry"
"6131",4896,"D05","Bushbuck","10/16/16 18:36:00","10/16/16","18:36:48",169676,2828,47.1,2,"Merged_no_ghost/D05/Bushbuck","2016 10 16 18 36 48.JPG","05:11:29","17:43:55",18.6133333333333,5.19138888888889,17.7319444444444,"Night",10,"Dry"
"6136",5028,"D05","Impala","10/17/16 17:49:00","10/17/16","17:49:30",11526,192,3.2,0.1,"Merged_no_ghost/D05/Impala","2016 10 17 17 49 30.JPG","05:10:45","17:44:13",17.825,5.17916666666667,17.7369444444444,"Night",10,"Dry"
"6137",5257,"D05","Waterbuck","10/17/16 18:23:00","10/17/16","18:23:37",11072,185,3.1,0.1,"Merged_no_ghost/D05/Waterbuck","2016 10 17 18 23 37.JPG","05:10:45","17:44:13",18.3936111111111,5.17916666666667,17.7369444444444,"Night",10,"Dry"
"6138",4897,"D05","Bushbuck","10/17/16 20:14:00","10/17/16","20:14:13",92244,1537,25.6,1.1,"Merged_no_ghost/D05/Bushbuck","2016 10 17 20 14 13.JPG","05:10:45","17:44:13",20.2369444444444,5.17916666666667,17.7369444444444,"Night",10,"Dry"
"6139",5029,"D05","Impala","10/17/16 22:21:00","10/17/16","22:21:49",16266,271,4.5,0.2,"Merged_no_ghost/D05/Impala","2016 10 17 22 21 49.JPG","05:10:45","17:44:13",22.3636111111111,5.17916666666667,17.7369444444444,"Night",10,"Dry"
"6151",4915,"D05","Bushpig","10/18/16 17:54:00","10/18/16","17:54:31",2320244,38671,644.5,26.9,"Merged_no_ghost/D05/Bushpig","2016 10 18 17 54 31.JPG","05:10:02","17:44:33",17.9086111111111,5.16722222222222,17.7425,"Night",10,"Dry"
"6152",5262,"D05","Waterbuck","10/19/16 01:35:00","10/19/16","01:35:50",36501,608,10.1,0.4,"Merged_no_ghost/D05/Waterbuck","2016 10 19 01 35 50.JPG","05:09:20","17:44:53",1.59722222222222,5.15555555555556,17.7480555555556,"Night",10,"Dry"
"6158",4901,"D05","Bushbuck","10/20/16 01:05:00","10/20/16","01:05:03",35091,585,9.8,0.4,"Merged_no_ghost/D05/Bushbuck","2016 10 20 01 05 03.JPG","05:08:39","17:45:13",1.08416666666667,5.14416666666667,17.7536111111111,"Night",10,"Dry"
"6159",5032,"D05","Impala","10/20/16 03:56:00","10/20/16","03:56:12",140600,2343,39,1.6,"Merged_no_ghost/D05/Impala","2016 10 20 03 56 12.JPG","05:08:39","17:45:13",3.93666666666667,5.14416666666667,17.7536111111111,"Night",10,"Dry"
"6160",5033,"D05","Impala","10/20/16 03:56:00","10/20/16","03:56:12",140600,2343,39,1.6,"Merged_no_ghost/D05/Impala","2016 10 20 03 56 13.JPG","05:08:39","17:45:13",3.93666666666667,5.14416666666667,17.7536111111111,"Night",10,"Dry"
"6178",5195,"D05","Vervet","10/22/16 05:03:00","10/22/16","05:03:47",41423,690,11.5,0.5,"Merged_no_ghost/D05/Vervet","2016 10 22 05 03 47.JPG","05:07:18","17:45:55",5.06305555555556,5.12166666666667,17.7652777777778,"Night",10,"Dry"
"6182",5235,"D05","Warthog","10/22/16 18:10:00","10/22/16","18:10:24",11363,189,3.1,0.1,"Merged_no_ghost/D05/Warthog","2016 10 22 18 10 24.JPG","05:07:18","17:45:55",18.1733333333333,5.12166666666667,17.7652777777778,"Night",10,"Dry"
"6187",5267,"D05","Waterbuck","10/24/16 00:27:00","10/24/16","00:27:35",297979,4966,82.8,3.4,"Merged_no_ghost/D05/Waterbuck","2016 10 24 00 27 35.JPG","05:06:01","17:46:40",0.459722222222222,5.10027777777778,17.7777777777778,"Night",10,"Dry"
"6188",5268,"D05","Waterbuck","10/24/16 00:27:00","10/24/16","00:27:35",297979,4966,82.8,3.4,"Merged_no_ghost/D05/Waterbuck","2016 10 24 00 27 36.JPG","05:06:01","17:46:40",0.459722222222222,5.10027777777778,17.7777777777778,"Night",10,"Dry"
"6192",5157,"D05","Porcupine","10/25/16 03:21:00","10/25/16","03:21:07",1067957,17799,296.6,12.4,"Merged_no_ghost/D05/Porcupine","2016 10 25 03 21 07.JPG","05:05:24","17:47:03",3.35194444444444,5.09,17.7841666666667,"Night",10,"Dry"
"6194",5271,"D05","Waterbuck","10/25/16 18:46:00","10/25/16","18:46:58",117043,1951,32.5,1.4,"Merged_no_ghost/D05/Waterbuck","2016 10 25 18 46 58.JPG","05:05:24","17:47:03",18.7827777777778,5.09,17.7841666666667,"Night",10,"Dry"
"6195",4904,"D05","Bushbuck","10/25/16 21:14:00","10/25/16","21:14:43",456710,7612,126.9,5.3,"Merged_no_ghost/D05/Bushbuck","2016 10 25 21 14 43.JPG","05:05:24","17:47:03",21.2452777777778,5.09,17.7841666666667,"Night",10,"Dry"
"6196",5160,"D05","Reedbuck","10/26/16 03:16:00","10/26/16","03:16:16",0,0,0,0,"Merged_no_ghost/D05/Reedbuck","2016 10 26 03 16 16.JPG","05:04:48","17:47:27",3.27111111111111,5.08,17.7908333333333,"Night",10,"Dry"
"6197",5272,"D05","Waterbuck","10/26/16 04:46:00","10/26/16","04:46:55",35996,600,10,0.4,"Merged_no_ghost/D05/Waterbuck","2016 10 26 04 46 55.JPG","05:04:48","17:47:27",4.78194444444444,5.08,17.7908333333333,"Night",10,"Dry"
"6206",4942,"D05","Genet","10/26/16 18:45:00","10/26/16","18:45:55",4132181,68870,1147.8,47.8,"Merged_no_ghost/D05/Genet","2016 10 26 18 45 55.JPG","05:04:48","17:47:27",18.7652777777778,5.08,17.7908333333333,"Night",10,"Dry"
"6207",4943,"D05","Genet","10/26/16 18:45:00","10/26/16","18:45:55",4132181,68870,1147.8,47.8,"Merged_no_ghost/D05/Genet","2016 10 26 18 45 56.JPG","05:04:48","17:47:27",18.7652777777778,5.08,17.7908333333333,"Night",10,"Dry"
"6208",4944,"D05","Genet","10/27/16 02:56:00","10/27/16","02:56:58",29463,491,8.2,0.3,"Merged_no_ghost/D05/Genet","2016 10 27 02 56 58.JPG","05:04:13","17:47:51",2.94944444444444,5.07027777777778,17.7975,"Night",10,"Dry"
"6209",4945,"D05","Genet","10/27/16 02:56:00","10/27/16","02:56:58",29463,491,8.2,0.3,"Merged_no_ghost/D05/Genet","2016 10 27 02 56 59.JPG","05:04:13","17:47:51",2.94944444444444,5.07027777777778,17.7975,"Night",10,"Dry"
"6216",4946,"D05","Genet","10/29/16 04:32:00","10/29/16","04:32:33",178535,2976,49.6,2.1,"Merged_no_ghost/D05/Genet","2016 10 29 04 32 33.JPG","05:03:05","17:48:41",4.5425,5.05138888888889,17.8113888888889,"Night",10,"Dry"
"6217",4947,"D05","Genet","10/29/16 04:32:00","10/29/16","04:32:33",178535,2976,49.6,2.1,"Merged_no_ghost/D05/Genet","2016 10 29 04 32 34.JPG","05:03:05","17:48:41",4.5425,5.05138888888889,17.8113888888889,"Night",10,"Dry"
"6218",4908,"D05","Bushbuck","10/30/16 00:29:00","10/30/16","00:29:38",115497,1925,32.1,1.3,"Merged_no_ghost/D05/Bushbuck","2016 10 30 00 29 38.JPG","05:02:33","17:49:07",0.493888888888889,5.0425,17.8186111111111,"Night",10,"Dry"
"6219",4909,"D05","Bushbuck","10/30/16 00:29:00","10/30/16","00:29:38",115497,1925,32.1,1.3,"Merged_no_ghost/D05/Bushbuck","2016 10 30 00 29 39.JPG","05:02:33","17:49:07",0.493888888888889,5.0425,17.8186111111111,"Night",10,"Dry"
"6220",5035,"D05","Impala","10/31/16 04:59:00","10/31/16","04:59:55",834322,13905,231.8,9.7,"Merged_no_ghost/D05/Impala","2016 10 31 04 59 55.JPG","05:02:02","17:49:33",4.99861111111111,5.03388888888889,17.8258333333333,"Night",10,"Dry"
"6221",5036,"D05","Impala","10/31/16 04:59:00","10/31/16","04:59:55",834322,13905,231.8,9.7,"Merged_no_ghost/D05/Impala","2016 10 31 04 59 56.JPG","05:02:02","17:49:33",4.99861111111111,5.03388888888889,17.8258333333333,"Night",10,"Dry"
"6222",5125,"D05","Nyala","10/31/16 21:04:00","10/31/16","21:04:22",446950,7449,124.2,5.2,"Merged_no_ghost/D05/Nyala","2016 10 31 21 04 22.JPG","05:02:02","17:49:33",21.0727777777778,5.03388888888889,17.8258333333333,"Night",10,"Dry"
"6223",5126,"D05","Nyala","10/31/16 21:04:00","10/31/16","21:04:22",446950,7449,124.2,5.2,"Merged_no_ghost/D05/Nyala","2016 10 31 21 04 23.JPG","05:02:02","17:49:33",21.0727777777778,5.03388888888889,17.8258333333333,"Night",10,"Dry"
"6227",4948,"D05","Genet","11/1/16 22:13:00","11/1/16","22:13:30",322857,5381,89.7,3.7,"Merged_no_ghost/D05/Genet","2016 11 01 22 13 30.JPG","05:01:31","17:50:00",22.225,5.02527777777778,17.8333333333333,"Night",11,"Wet"
"6228",5158,"D05","Porcupine","11/2/16 03:14:00","11/2/16","03:14:48",690820,11514,191.9,8,"Merged_no_ghost/D05/Porcupine","2016 11 02 03 14 48.JPG","05:01:02","17:50:27",3.24666666666667,5.01722222222222,17.8408333333333,"Night",11,"Wet"
"6229",5159,"D05","Porcupine","11/2/16 03:14:00","11/2/16","03:14:48",690820,11514,191.9,8,"Merged_no_ghost/D05/Porcupine","2016 11 02 03 14 49.JPG","05:01:02","17:50:27",3.24666666666667,5.01722222222222,17.8408333333333,"Night",11,"Wet"
"6232",4856,"D05","Baboon","11/3/16 17:58:00","11/3/16","17:58:38",721805,12030,200.5,8.4,"Merged_no_ghost/D05/Baboon","2016 11 03 17 58 38.JPG","05:00:34","17:50:56",17.9772222222222,5.00944444444444,17.8488888888889,"Night",11,"Wet"
"6237",1582,"D05","Bushbuck","11/5/16 04:21:00","11/5/16","04:21:33",0,0,0,0,"Complete/D05/Bushbuck","11050009.JPG","04:59:41","17:51:53",4.35916666666667,4.99472222222222,17.8647222222222,"Night",11,"Wet"
"6242",1583,"D05","Bushbuck","11/6/16 19:12:00","11/6/16","19:12:38",139864,2331,38.9,1.6,"Complete/D05/Bushbuck","11060019.JPG","04:59:17","17:52:23",19.2105555555556,4.98805555555556,17.8730555555556,"Night",11,"Wet"
"6243",1685,"D05","Oribi","11/7/16 19:00:00","11/7/16","19:00:48",0,0,0,0,"Complete/D05/Oribi","11070021.JPG","04:58:53","17:52:53",19.0133333333333,4.98138888888889,17.8813888888889,"Night",11,"Wet"
"6244",1686,"D05","Oribi","11/7/16 21:28:00","11/7/16","21:28:01",8832,147,2.5,0.1,"Complete/D05/Oribi","11070023.JPG","04:58:53","17:52:53",21.4669444444444,4.98138888888889,17.8813888888889,"Night",11,"Wet"
"6246",1584,"D05","Bushbuck","11/8/16 21:33:00","11/8/16","21:33:23",181243,3021,50.4,2.1,"Complete/D05/Bushbuck","11080027.JPG","04:58:31","17:53:24",21.5563888888889,4.97527777777778,17.89,"Night",11,"Wet"
"6247",1660,"D05","Nyala","11/9/16 04:57:00","11/9/16","04:57:21",0,0,0,0,"Complete/D05/Nyala","11090029.JPG","04:58:10","17:53:55",4.95583333333333,4.96944444444444,17.8986111111111,"Night",11,"Wet"
"6252",1688,"D05","Oribi","11/9/16 20:40:00","11/9/16","20:40:52",25845,431,7.2,0.3,"Complete/D05/Oribi","11090043.JPG","04:58:10","17:53:55",20.6811111111111,4.96944444444444,17.8986111111111,"Night",11,"Wet"
"6253",1585,"D05","Bushbuck","11/10/16 03:38:00","11/10/16","03:38:18",108293,1805,30.1,1.3,"Complete/D05/Bushbuck","11100045.JPG","04:57:50","17:54:27",3.63833333333333,4.96388888888889,17.9075,"Night",11,"Wet"
"6255",1615,"D05","Impala","11/10/16 22:29:00","11/10/16","22:29:31",0,0,0,0,"Complete/D05/Impala","11100050.JPG","04:57:50","17:54:27",22.4919444444444,4.96388888888889,17.9075,"Night",11,"Wet"
"6259",1662,"D05","Nyala","11/11/16 21:03:00","11/11/16","21:03:09",224647,3744,62.4,2.6,"Complete/D05/Nyala","11110061.JPG","04:57:31","17:55:00",21.0525,4.95861111111111,17.9166666666667,"Night",11,"Wet"
"6270",1774,"D05","Waterbuck","11/14/16 21:36:00","11/14/16","21:36:45",37929,632,10.5,0.4,"Complete/D05/Waterbuck","11140111.JPG","04:56:43","17:56:39",21.6125,4.94527777777778,17.9441666666667,"Night",11,"Wet"
"6271",1664,"D05","Nyala","11/14/16 22:33:00","11/14/16","22:33:13",21428,357,6,0.2,"Complete/D05/Nyala","11140121.JPG","04:56:43","17:56:39",22.5536111111111,4.94527777777778,17.9441666666667,"Night",11,"Wet"
"6272",1618,"D05","Impala","11/14/16 23:05:00","11/14/16","23:05:50",149733,2496,41.6,1.7,"Complete/D05/Impala","11140125.JPG","04:56:43","17:56:39",23.0972222222222,4.94527777777778,17.9441666666667,"Night",11,"Wet"
"6273",1619,"D05","Impala","11/15/16 01:21:00","11/15/16","01:21:50",8122,135,2.2,0.1,"Complete/D05/Impala","11150133.JPG","04:56:29","17:57:13",1.36388888888889,4.94138888888889,17.9536111111111,"Night",11,"Wet"
"6285",1779,"D05","Waterbuck","11/18/16 18:55:00","11/18/16","18:55:51",187421,3124,52.1,2.2,"Complete/D05/Waterbuck","11180181.JPG","04:55:56","17:58:58",18.9308333333333,4.93222222222222,17.9827777777778,"Night",11,"Wet"
"6286",1780,"D05","Waterbuck","11/19/16 01:13:00","11/19/16","01:13:52",19008,317,5.3,0.2,"Complete/D05/Waterbuck","11190189.JPG","04:55:48","17:59:34",1.23111111111111,4.93,17.9927777777778,"Night",11,"Wet"
"6287",1621,"D05","Impala","11/19/16 03:54:00","11/19/16","03:54:13",129591,2160,36,1.5,"Complete/D05/Impala","11190195.JPG","04:55:48","17:59:34",3.90361111111111,4.93,17.9927777777778,"Night",11,"Wet"
"6288",1666,"D05","Nyala","11/19/16 04:39:00","11/19/16","04:39:32",337618,5627,93.8,3.9,"Complete/D05/Nyala","11190197.JPG","04:55:48","17:59:34",4.65888888888889,4.93,17.9927777777778,"Night",11,"Wet"
"6302",1587,"D05","Bushbuck","11/21/16 22:30:00","11/21/16","22:30:09",137467,2291,38.2,1.6,"Complete/D05/Bushbuck","11210245.JPG","04:55:35","18:00:46",22.5025,4.92638888888889,18.0127777777778,"Night",11,"Wet"
"6312",1694,"D05","Oribi","11/24/16 23:15:00","11/24/16","23:15:32",51435,857,14.3,0.6,"Complete/D05/Oribi","11240271.JPG","04:55:25","18:02:36",23.2588888888889,4.92361111111111,18.0433333333333,"Night",11,"Wet"
"6313",1590,"D05","Bushbuck","11/24/16 23:17:00","11/24/16","23:17:10",109841,1831,30.5,1.3,"Complete/D05/Bushbuck","11240273.JPG","04:55:25","18:02:36",23.2861111111111,4.92361111111111,18.0433333333333,"Night",11,"Wet"
"6316",1695,"D05","Oribi","11/26/16 02:20:00","11/26/16","02:20:53",97519,1625,27.1,1.1,"Complete/D05/Oribi","11260281.JPG","04:55:26","18:03:51",2.34805555555556,4.92388888888889,18.0641666666667,"Night",11,"Wet"
"6317",1591,"D05","Bushbuck","11/26/16 02:21:00","11/26/16","02:21:31",97459,1624,27.1,1.1,"Complete/D05/Bushbuck","11260283.JPG","04:55:26","18:03:51",2.35861111111111,4.92388888888889,18.0641666666667,"Night",11,"Wet"
"6330",1592,"D05","Bushbuck","11/27/16 22:52:00","11/27/16","22:52:10",160237,2671,44.5,1.9,"Complete/D05/Bushbuck","11270333.JPG","04:55:28","18:04:29",22.8694444444444,4.92444444444445,18.0747222222222,"Night",11,"Wet"
"6335",1593,"D05","Bushbuck","11/28/16 20:56:00","11/28/16","20:56:53",79482,1325,22.1,0.9,"Complete/D05/Bushbuck","11280343.JPG","04:55:31","18:05:06",20.9480555555556,4.92527777777778,18.085,"Night",11,"Wet"
"6339",1594,"D05","Bushbuck","11/30/16 03:13:00","11/30/16","03:13:13",108978,1816,30.3,1.3,"Complete/D05/Bushbuck","11300351.JPG","04:55:42","18:06:22",3.22027777777778,4.92833333333333,18.1061111111111,"Night",11,"Wet"
"6341",1595,"D05","Bushbuck","12/1/16 02:17:00","12/1/16","02:17:35",83060,1384,23.1,1,"Complete/D05/Bushbuck","12010355.JPG","04:55:49","18:06:59",2.29305555555556,4.93027777777778,18.1163888888889,"Night",12,"Wet"
"6348",1596,"D05","Bushbuck","12/3/16 18:49:00","12/3/16","18:49:58",232341,3872,64.5,2.7,"Complete/D05/Bushbuck","12030381.JPG","04:56:07","18:08:15",18.8327777777778,4.93527777777778,18.1375,"Night",12,"Wet"
"6349",1597,"D05","Bushbuck","12/3/16 20:39:00","12/3/16","20:39:01",6541,109,1.8,0.1,"Complete/D05/Bushbuck","12030383.JPG","04:56:07","18:08:15",20.6502777777778,4.93527777777778,18.1375,"Night",12,"Wet"
"6350",1705,"D05","Porcupine","12/4/16 02:09:00","12/4/16","02:09:53",0,0,0,0,"Complete/D05/Porcupine","12040385.JPG","04:56:19","18:08:52",2.16472222222222,4.93861111111111,18.1477777777778,"Night",12,"Wet"
"6351",1633,"D05","Impala","12/4/16 04:44:00","12/4/16","04:44:03",74978,1250,20.8,0.9,"Complete/D05/Impala","12040387.JPG","04:56:19","18:08:52",4.73416666666667,4.93861111111111,18.1477777777778,"Night",12,"Wet"
"6355",1669,"D05","Nyala","12/4/16 18:59:00","12/4/16","18:59:41",178358,2973,49.5,2.1,"Complete/D05/Nyala","12040407.JPG","04:56:19","18:08:52",18.9947222222222,4.93861111111111,18.1477777777778,"Night",12,"Wet"
"6362",1599,"D05","Bushbuck","12/7/16 03:44:00","12/7/16","03:44:58",131472,2191,36.5,1.5,"Complete/D05/Bushbuck","12070433.JPG","04:56:59","18:10:44",3.74944444444444,4.94972222222222,18.1788888888889,"Night",12,"Wet"
"6366",1697,"D05","Oribi","12/7/16 20:07:00","12/7/16","20:07:44",370393,6173,102.9,4.3,"Complete/D05/Oribi","12070455.JPG","04:56:59","18:10:44",20.1288888888889,4.94972222222222,18.1788888888889,"Night",12,"Wet"
"6367",1698,"D05","Oribi","12/8/16 04:56:00","12/8/16","04:56:05",31697,528,8.8,0.4,"Complete/D05/Oribi","12080457.JPG","04:57:15","18:11:21",4.93472222222222,4.95416666666667,18.1891666666667,"Night",12,"Wet"
"6371",1656,"D05","Kudu","12/10/16 03:17:00","12/10/16","03:17:44",2201056,36684,611.4,25.5,"Complete/D05/Kudu","12100471.JPG","04:57:50","18:12:33",3.29555555555556,4.96388888888889,18.2091666666667,"Night",12,"Wet"
"6388",1699,"D05","Oribi","12/12/16 18:46:00","12/12/16","18:46:24",395418,6590,109.8,4.6,"Complete/D05/Oribi","12120585.JPG","04:58:30","18:13:44",18.7733333333333,4.975,18.2288888888889,"Night",12,"Wet"
"6392",1671,"D05","Nyala","12/13/16 20:00:00","12/13/16","20:00:43",184007,3067,51.1,2.1,"Complete/D05/Nyala","12130595.JPG","04:58:52","18:14:19",20.0119444444444,4.98111111111111,18.2386111111111,"Night",12,"Wet"
"6394",1672,"D05","Nyala","12/14/16 18:26:00","12/14/16","18:26:31",80748,1346,22.4,0.9,"Complete/D05/Nyala","12140601.JPG","04:59:15","18:14:54",18.4419444444444,4.9875,18.2483333333333,"Night",12,"Wet"
"6400",1600,"D05","Bushbuck","12/15/16 22:15:00","12/15/16","22:15:27",757827,12630,210.5,8.8,"Complete/D05/Bushbuck","12150641.JPG","04:59:38","18:15:28",22.2575,4.99388888888889,18.2577777777778,"Night",12,"Wet"
