"","X","Camera","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","Sunrise","Sunset","Time.Numeric","Sunrise.Numeric","Sunset.Numeric","TimePeriod","Month","Season"
"24205",10997,"H05","Impala","1/15/17 00:05:00","1/15/17","00:05:46",192439,3207,53.5,2.2,"Complete/H05/Impala","EK002993.JPG","05:17:29","18:25:53",0.0961111111111111,5.29138888888889,18.4313888888889,"Night",1,"Wet"
"24207",11688,"H05","Waterbuck","1/15/17 19:44:00","1/15/17","19:44:51",7724,129,2.1,0.1,"Complete/H05/Waterbuck","EK003001.JPG","05:17:29","18:25:53",19.7475,5.29138888888889,18.4313888888889,"Night",1,"Wet"
"24208",11689,"H05","Waterbuck","1/15/17 21:55:00","1/15/17","21:55:29",7837,131,2.2,0.1,"Complete/H05/Waterbuck","EK003003.JPG","05:17:29","18:25:53",21.9247222222222,5.29138888888889,18.4313888888889,"Night",1,"Wet"
"24209",11690,"H05","Waterbuck","1/15/17 23:10:00","1/15/17","23:10:54",4524,75,1.2,0,"Complete/H05/Waterbuck","EK003005.JPG","05:17:29","18:25:53",23.1816666666667,5.29138888888889,18.4313888888889,"Night",1,"Wet"
"24210",10998,"H05","Impala","1/15/17 23:20:00","1/15/17","23:20:17",83589,1393,23.2,1,"Complete/H05/Impala","EK003007.JPG","05:17:29","18:25:53",23.3380555555556,5.29138888888889,18.4313888888889,"Night",1,"Wet"
"24211",10774,"H05","Bushbuck","1/15/17 23:22:00","1/15/17","23:22:10",94750,1579,26.3,1.1,"Complete/H05/Bushbuck","EK003013.JPG","05:17:29","18:25:53",23.3694444444444,5.29138888888889,18.4313888888889,"Night",1,"Wet"
"24212",11359,"H05","Warthog","1/16/17 03:37:00","1/16/17","03:37:42",140595,2343,39,1.6,"Complete/H05/Warthog","EK003041.JPG","05:18:08","18:25:56",3.62833333333333,5.30222222222222,18.4322222222222,"Night",1,"Wet"
"24217",11691,"H05","Waterbuck","1/16/17 19:31:00","1/16/17","19:31:20",68876,1148,19.1,0.8,"Complete/H05/Waterbuck","EK003063.JPG","05:18:08","18:25:56",19.5222222222222,5.30222222222222,18.4322222222222,"Night",1,"Wet"
"24218",10776,"H05","Bushbuck","1/16/17 21:57:00","1/16/17","21:57:06",35435,591,9.8,0.4,"Complete/H05/Bushbuck","EK003065.JPG","05:18:08","18:25:56",21.9516666666667,5.30222222222222,18.4322222222222,"Night",1,"Wet"
"24219",11692,"H05","Waterbuck","1/16/17 22:12:00","1/16/17","22:12:52",9691,162,2.7,0.1,"Complete/H05/Waterbuck","EK003067.JPG","05:18:08","18:25:56",22.2144444444444,5.30222222222222,18.4322222222222,"Night",1,"Wet"
"24220",11693,"H05","Waterbuck","1/17/17 00:38:00","1/17/17","00:38:43",8750,146,2.4,0.1,"Complete/H05/Waterbuck","EK003069.JPG","05:18:47","18:25:57",0.645277777777778,5.31305555555556,18.4325,"Night",1,"Wet"
"24221",10777,"H05","Bushbuck","1/17/17 01:28:00","1/17/17","01:28:40",12693,212,3.5,0.1,"Complete/H05/Bushbuck","EK003071.JPG","05:18:47","18:25:57",1.47777777777778,5.31305555555556,18.4325,"Night",1,"Wet"
"24230",11363,"H05","Warthog","1/17/17 19:03:00","1/17/17","19:03:24",11091,185,3.1,0.1,"Complete/H05/Warthog","EK003105.JPG","05:18:47","18:25:57",19.0566666666667,5.31305555555556,18.4325,"Night",1,"Wet"
"24231",11694,"H05","Waterbuck","1/17/17 22:41:00","1/17/17","22:41:57",79393,1323,22.1,0.9,"Complete/H05/Waterbuck","EK003107.JPG","05:18:47","18:25:57",22.6991666666667,5.31305555555556,18.4325,"Night",1,"Wet"
"24232",11695,"H05","Waterbuck","1/18/17 01:22:00","1/18/17","01:22:13",9615,160,2.7,0.1,"Complete/H05/Waterbuck","EK003109.JPG","05:19:26","18:25:56",1.37027777777778,5.32388888888889,18.4322222222222,"Night",1,"Wet"
"24233",10893,"H05","Elephant","1/18/17 02:55:00","1/18/17","02:55:41",641625,10694,178.2,7.4,"Complete/H05/Elephant","EK003111.JPG","05:19:26","18:25:56",2.92805555555556,5.32388888888889,18.4322222222222,"Night",1,"Wet"
"24239",10779,"H05","Bushbuck","1/18/17 18:42:00","1/18/17","18:42:23",27318,455,7.6,0.3,"Complete/H05/Bushbuck","EK003159.JPG","05:19:26","18:25:56",18.7063888888889,5.32388888888889,18.4322222222222,"Night",1,"Wet"
"24240",11697,"H05","Waterbuck","1/18/17 18:43:00","1/18/17","18:43:30",6256,104,1.7,0.1,"Complete/H05/Waterbuck","EK003161.JPG","05:19:26","18:25:56",18.725,5.32388888888889,18.4322222222222,"Night",1,"Wet"
"24241",11698,"H05","Waterbuck","1/18/17 20:18:00","1/18/17","20:18:52",5722,95,1.6,0.1,"Complete/H05/Waterbuck","EK003163.JPG","05:19:26","18:25:56",20.3144444444444,5.32388888888889,18.4322222222222,"Night",1,"Wet"
"24242",10780,"H05","Bushbuck","1/18/17 23:04:00","1/18/17","23:04:33",15729,262,4.4,0.2,"Complete/H05/Bushbuck","EK003165.JPG","05:19:26","18:25:56",23.0758333333333,5.32388888888889,18.4322222222222,"Night",1,"Wet"
"24243",11699,"H05","Waterbuck","1/19/17 01:28:00","1/19/17","01:28:15",18562,309,5.2,0.2,"Complete/H05/Waterbuck","EK003167.JPG","05:20:05","18:25:55",1.47083333333333,5.33472222222222,18.4319444444444,"Night",1,"Wet"
"24253",11703,"H05","Waterbuck","1/20/17 18:49:00","1/20/17","18:49:49",31751,529,8.8,0.4,"Complete/H05/Waterbuck","EK003251.JPG","05:20:43","18:25:52",18.8302777777778,5.34527777777778,18.4311111111111,"Night",1,"Wet"
"24254",11704,"H05","Waterbuck","1/21/17 01:21:00","1/21/17","01:21:56",19121,319,5.3,0.2,"Complete/H05/Waterbuck","EK003261.JPG","05:21:21","18:25:48",1.36555555555556,5.35583333333333,18.43,"Night",1,"Wet"
"24255",10885,"H05","Civet","1/21/17 04:08:00","1/21/17","04:08:07",548479,9141,152.3,6.3,"Complete/H05/Civet","EK003263.JPG","05:21:21","18:25:48",4.13527777777778,5.35583333333333,18.43,"Night",1,"Wet"
"24260",11705,"H05","Waterbuck","1/21/17 18:36:00","1/21/17","18:36:53",62097,1035,17.2,0.7,"Complete/H05/Waterbuck","EK003293.JPG","05:21:21","18:25:48",18.6147222222222,5.35583333333333,18.43,"Night",1,"Wet"
"24261",10782,"H05","Bushbuck","1/21/17 21:08:00","1/21/17","21:08:26",188183,3136,52.3,2.2,"Complete/H05/Bushbuck","EK003307.JPG","05:21:21","18:25:48",21.1405555555556,5.35583333333333,18.43,"Night",1,"Wet"
"24262",10871,"H05","Bushpig","1/21/17 22:14:00","1/21/17","22:14:50",2389974,39833,663.9,27.7,"Complete/H05/Bushpig","EK003309.JPG","05:21:21","18:25:48",22.2472222222222,5.35583333333333,18.43,"Night",1,"Wet"
"24263",11005,"H05","Impala","1/21/17 22:34:00","1/21/17","22:34:56",27166,453,7.5,0.3,"Complete/H05/Impala","EK003311.JPG","05:21:21","18:25:48",22.5822222222222,5.35583333333333,18.43,"Night",1,"Wet"
"24264",10783,"H05","Bushbuck","1/22/17 02:07:00","1/22/17","02:07:58",17971,300,5,0.2,"Complete/H05/Bushbuck","EK003317.JPG","05:21:59","18:25:42",2.13277777777778,5.36638888888889,18.4283333333333,"Night",1,"Wet"
"24268",11706,"H05","Waterbuck","1/22/17 19:39:00","1/22/17","19:39:59",88787,1480,24.7,1,"Complete/H05/Waterbuck","EK003339.JPG","05:21:59","18:25:42",19.6663888888889,5.36638888888889,18.4283333333333,"Night",1,"Wet"
"24269",10785,"H05","Bushbuck","1/22/17 22:20:00","1/22/17","22:20:16",28959,483,8.1,0.3,"Complete/H05/Bushbuck","EK003343.JPG","05:21:59","18:25:42",22.3377777777778,5.36638888888889,18.4283333333333,"Night",1,"Wet"
"24273",10786,"H05","Bushbuck","1/24/17 01:01:00","1/24/17","01:01:09",95598,1593,26.6,1.1,"Complete/H05/Bushbuck","EK003371.JPG","05:23:15","18:25:27",1.01916666666667,5.3875,18.4241666666667,"Night",1,"Wet"
"24276",11008,"H05","Impala","1/24/17 19:39:00","1/24/17","19:39:47",134246,2237,37.3,1.6,"Complete/H05/Impala","EK003379.JPG","05:23:15","18:25:27",19.6630555555556,5.3875,18.4241666666667,"Night",1,"Wet"
"24277",11707,"H05","Waterbuck","1/24/17 19:59:00","1/24/17","19:59:45",173729,2895,48.2,2,"Complete/H05/Waterbuck","EK003385.JPG","05:23:15","18:25:27",19.9958333333333,5.3875,18.4241666666667,"Night",1,"Wet"
"24278",11708,"H05","Waterbuck","1/24/17 21:42:00","1/24/17","21:42:03",5344,89,1.5,0.1,"Complete/H05/Waterbuck","EK003395.JPG","05:23:15","18:25:27",21.7008333333333,5.3875,18.4241666666667,"Night",1,"Wet"
"24279",10886,"H05","Civet","1/24/17 23:56:00","1/24/17","23:56:21",330493,5508,91.8,3.8,"Complete/H05/Civet","EK003397.JPG","05:23:15","18:25:27",23.9391666666667,5.3875,18.4241666666667,"Night",1,"Wet"
"24284",11009,"H05","Impala","1/25/17 18:56:00","1/25/17","18:56:52",83787,1396,23.3,1,"Complete/H05/Impala","EK003437.JPG","05:23:52","18:25:18",18.9477777777778,5.39777777777778,18.4216666666667,"Night",1,"Wet"
"24285",11710,"H05","Waterbuck","1/25/17 20:26:00","1/25/17","20:26:56",9391,157,2.6,0.1,"Complete/H05/Waterbuck","EK003439.JPG","05:23:52","18:25:18",20.4488888888889,5.39777777777778,18.4216666666667,"Night",1,"Wet"
"24286",11711,"H05","Waterbuck","1/25/17 21:36:00","1/25/17","21:36:41",4185,70,1.2,0,"Complete/H05/Waterbuck","EK003441.JPG","05:23:52","18:25:18",21.6113888888889,5.39777777777778,18.4216666666667,"Night",1,"Wet"
"24287",10789,"H05","Bushbuck","1/26/17 00:50:00","1/26/17","00:50:45",28264,471,7.8,0.3,"Complete/H05/Bushbuck","EK003443.JPG","05:24:29","18:25:08",0.845833333333333,5.40805555555556,18.4188888888889,"Night",1,"Wet"
"24288",11373,"H05","Warthog","1/26/17 02:30:00","1/26/17","02:30:32",124973,2083,34.7,1.4,"Complete/H05/Warthog","EK003445.JPG","05:24:29","18:25:08",2.50888888888889,5.40805555555556,18.4188888888889,"Night",1,"Wet"
"24289",11712,"H05","Waterbuck","1/26/17 04:58:00","1/26/17","04:58:43",26521,442,7.4,0.3,"Complete/H05/Waterbuck","EK003447.JPG","05:24:29","18:25:08",4.97861111111111,5.40805555555556,18.4188888888889,"Night",1,"Wet"
"24295",10894,"H05","Elephant","1/26/17 19:18:00","1/26/17","19:18:07",749829,12497,208.3,8.7,"Complete/H05/Elephant","EK003485.JPG","05:24:29","18:25:08",19.3019444444444,5.40805555555556,18.4188888888889,"Night",1,"Wet"
"24296",11715,"H05","Waterbuck","1/26/17 19:28:00","1/26/17","19:28:47",10668,178,3,0.1,"Complete/H05/Waterbuck","EK003487.JPG","05:24:29","18:25:08",19.4797222222222,5.40805555555556,18.4188888888889,"Night",1,"Wet"
"24297",11716,"H05","Waterbuck","1/26/17 21:32:00","1/26/17","21:32:13",7405,123,2,0.1,"Complete/H05/Waterbuck","EK003489.JPG","05:24:29","18:25:08",21.5369444444444,5.40805555555556,18.4188888888889,"Night",1,"Wet"
"24298",10895,"H05","Elephant","1/26/17 21:56:00","1/26/17","21:56:27",9499,158,2.6,0.1,"Complete/H05/Elephant","EK003493.JPG","05:24:29","18:25:08",21.9408333333333,5.40805555555556,18.4188888888889,"Night",1,"Wet"
"24299",10790,"H05","Bushbuck","1/26/17 23:00:00","1/26/17","23:00:57",79811,1330,22.2,0.9,"Complete/H05/Bushbuck","EK003499.JPG","05:24:29","18:25:08",23.0158333333333,5.40805555555556,18.4188888888889,"Night",1,"Wet"
"24304",10791,"H05","Bushbuck","1/27/17 19:36:00","1/27/17","19:36:53",69949,1166,19.4,0.8,"Complete/H05/Bushbuck","EK003519.JPG","05:25:05","18:24:56",19.6147222222222,5.41805555555556,18.4155555555556,"Night",1,"Wet"
"24310",11722,"H05","Waterbuck","1/28/17 22:34:00","1/28/17","22:34:50",38922,649,10.8,0.4,"Complete/H05/Waterbuck","EK003545.JPG","05:25:41","18:24:43",22.5805555555556,5.42805555555556,18.4119444444444,"Night",1,"Wet"
"24322",11729,"H05","Waterbuck","1/29/17 22:19:00","1/29/17","22:19:58",9605,160,2.7,0.1,"Complete/H05/Waterbuck","EK003671.JPG","05:26:17","18:24:29",22.3327777777778,5.43805555555556,18.4080555555556,"Night",1,"Wet"
"24323",10793,"H05","Bushbuck","1/29/17 22:50:00","1/29/17","22:50:18",21633,361,6,0.2,"Complete/H05/Bushbuck","EK003675.JPG","05:26:17","18:24:29",22.8383333333333,5.43805555555556,18.4080555555556,"Night",1,"Wet"
"24324",10794,"H05","Bushbuck","1/30/17 03:54:00","1/30/17","03:54:10",18231,304,5.1,0.2,"Complete/H05/Bushbuck","EK003677.JPG","05:26:52","18:24:13",3.90277777777778,5.44777777777778,18.4036111111111,"Night",1,"Wet"
"24333",11733,"H05","Waterbuck","1/30/17 20:27:00","1/30/17","20:27:50",11415,190,3.2,0.1,"Complete/H05/Waterbuck","EK003709.JPG","05:26:52","18:24:13",20.4638888888889,5.44777777777778,18.4036111111111,"Night",1,"Wet"
"24334",10795,"H05","Bushbuck","1/31/17 01:03:00","1/31/17","01:03:21",76150,1269,21.1,0.9,"Complete/H05/Bushbuck","EK003711.JPG","05:27:27","18:23:56",1.05583333333333,5.4575,18.3988888888889,"Night",1,"Wet"
"24335",11734,"H05","Waterbuck","1/31/17 02:15:00","1/31/17","02:15:28",20857,348,5.8,0.2,"Complete/H05/Waterbuck","EK003713.JPG","05:27:27","18:23:56",2.25777777777778,5.4575,18.3988888888889,"Night",1,"Wet"
"24336",11735,"H05","Waterbuck","1/31/17 04:41:00","1/31/17","04:41:38",8664,144,2.4,0.1,"Complete/H05/Waterbuck","EK003721.JPG","05:27:27","18:23:56",4.69388888888889,5.4575,18.3988888888889,"Night",1,"Wet"
"24342",11737,"H05","Waterbuck","1/31/17 19:39:00","1/31/17","19:39:54",4381,73,1.2,0,"Complete/H05/Waterbuck","EK003745.JPG","05:27:27","18:23:56",19.665,5.4575,18.3988888888889,"Night",1,"Wet"
"24343",11738,"H05","Waterbuck","1/31/17 21:40:00","1/31/17","21:40:46",3751,63,1.1,0,"Complete/H05/Waterbuck","EK003753.JPG","05:27:27","18:23:56",21.6794444444444,5.4575,18.3988888888889,"Night",1,"Wet"
"24344",11739,"H05","Waterbuck","2/1/17 00:13:00","2/1/17","00:13:36",5755,96,1.6,0.1,"Complete/H05/Waterbuck","EK003781.JPG","05:28:02","18:23:38",0.226666666666667,5.46722222222222,18.3938888888889,"Night",2,"Wet"
"24345",11015,"H05","Impala","2/1/17 00:19:00","2/1/17","00:19:41",55909,932,15.5,0.6,"Complete/H05/Impala","EK003783.JPG","05:28:02","18:23:38",0.328055555555556,5.46722222222222,18.3938888888889,"Night",2,"Wet"
"24350",11741,"H05","Waterbuck","2/1/17 22:03:00","2/1/17","22:03:57",37486,625,10.4,0.4,"Complete/H05/Waterbuck","EK003823.JPG","05:28:02","18:23:38",22.0658333333333,5.46722222222222,18.3938888888889,"Night",2,"Wet"
"24351",11742,"H05","Waterbuck","2/1/17 23:08:00","2/1/17","23:08:24",3826,64,1.1,0,"Complete/H05/Waterbuck","EK003827.JPG","05:28:02","18:23:38",23.14,5.46722222222222,18.3938888888889,"Night",2,"Wet"
"24352",11016,"H05","Impala","2/2/17 04:49:00","2/2/17","04:49:58",102616,1710,28.5,1.2,"Complete/H05/Impala","EK003835.JPG","05:28:36","18:23:19",4.83277777777778,5.47666666666667,18.3886111111111,"Night",2,"Wet"
"24353",11743,"H05","Waterbuck","2/2/17 18:32:00","2/2/17","18:32:26",69485,1158,19.3,0.8,"Complete/H05/Waterbuck","EK003837.JPG","05:28:36","18:23:19",18.5405555555556,5.47666666666667,18.3886111111111,"Night",2,"Wet"
"24354",11744,"H05","Waterbuck","2/2/17 21:36:00","2/2/17","21:36:37",9053,151,2.5,0.1,"Complete/H05/Waterbuck","EK003873.JPG","05:28:36","18:23:19",21.6102777777778,5.47666666666667,18.3886111111111,"Night",2,"Wet"
"24355",11745,"H05","Waterbuck","2/2/17 23:48:00","2/2/17","23:48:28",3871,65,1.1,0,"Complete/H05/Waterbuck","EK003901.JPG","05:28:36","18:23:19",23.8077777777778,5.47666666666667,18.3886111111111,"Night",2,"Wet"
"24363",10797,"H05","Bushbuck","2/3/17 20:05:00","2/3/17","20:05:31",274033,4567,76.1,3.2,"Complete/H05/Bushbuck","EK003953.JPG","05:29:09","18:22:59",20.0919444444444,5.48583333333333,18.3830555555556,"Night",2,"Wet"
"24364",11750,"H05","Waterbuck","2/3/17 21:16:00","2/3/17","21:16:47",11089,185,3.1,0.1,"Complete/H05/Waterbuck","EK003955.JPG","05:29:09","18:22:59",21.2797222222222,5.48583333333333,18.3830555555556,"Night",2,"Wet"
"24365",10798,"H05","Bushbuck","2/3/17 21:35:00","2/3/17","21:35:52",5420,90,1.5,0.1,"Complete/H05/Bushbuck","EK003959.JPG","05:29:09","18:22:59",21.5977777777778,5.48583333333333,18.3830555555556,"Night",2,"Wet"
"24366",11751,"H05","Waterbuck","2/3/17 22:56:00","2/3/17","22:56:38",5923,99,1.6,0.1,"Complete/H05/Waterbuck","EK003963.JPG","05:29:09","18:22:59",22.9438888888889,5.48583333333333,18.3830555555556,"Night",2,"Wet"
"24372",11753,"H05","Waterbuck","2/4/17 22:34:00","2/4/17","22:34:14",36414,607,10.1,0.4,"Complete/H05/Waterbuck","EK003987.JPG","05:29:42","18:22:38",22.5705555555556,5.495,18.3772222222222,"Night",2,"Wet"
"24374",11754,"H05","Waterbuck","2/5/17 20:48:00","2/5/17","20:48:16",76151,1269,21.1,0.9,"Complete/H05/Waterbuck","EK004015.JPG","05:30:15","18:22:15",20.8044444444444,5.50416666666667,18.3708333333333,"Night",2,"Wet"
"24375",11017,"H05","Impala","2/5/17 21:53:00","2/5/17","21:53:46",320627,5344,89.1,3.7,"Complete/H05/Impala","EK004017.JPG","05:30:15","18:22:15",21.8961111111111,5.50416666666667,18.3708333333333,"Night",2,"Wet"
"24376",11018,"H05","Impala","2/6/17 05:18:00","2/6/17","05:18:52",26705,445,7.4,0.3,"Complete/H05/Impala","EK004019.JPG","05:30:47","18:21:51",5.31444444444444,5.51305555555556,18.3641666666667,"Night",2,"Wet"
"24381",11243,"H05","Reedbuck","2/6/17 19:25:00","2/6/17","19:25:26",197886,3298,55,2.3,"Complete/H05/Reedbuck","EK004035.JPG","05:30:47","18:21:51",19.4238888888889,5.51305555555556,18.3641666666667,"Night",2,"Wet"
"24382",11223,"H05","Oribi","2/6/17 19:40:00","2/6/17","19:40:11",22462,374,6.2,0.3,"Complete/H05/Oribi","EK004037.JPG","05:30:47","18:21:51",19.6697222222222,5.51305555555556,18.3641666666667,"Night",2,"Wet"
"24383",11755,"H05","Waterbuck","2/6/17 19:43:00","2/6/17","19:43:31",82515,1375,22.9,1,"Complete/H05/Waterbuck","EK004039.JPG","05:30:47","18:21:51",19.7252777777778,5.51305555555556,18.3641666666667,"Night",2,"Wet"
"24384",11756,"H05","Waterbuck","2/6/17 22:39:00","2/6/17","22:39:49",9110,152,2.5,0.1,"Complete/H05/Waterbuck","EK004049.JPG","05:30:47","18:21:51",22.6636111111111,5.51305555555556,18.3641666666667,"Night",2,"Wet"
"24385",11387,"H05","Warthog","2/7/17 05:02:00","2/7/17","05:02:48",84444,1407,23.4,1,"Complete/H05/Warthog","EK004051.JPG","05:31:18","18:21:27",5.04666666666667,5.52166666666667,18.3575,"Night",2,"Wet"
"24390",11757,"H05","Waterbuck","2/7/17 18:31:00","2/7/17","18:31:43",71514,1192,19.9,0.8,"Complete/H05/Waterbuck","EK004081.JPG","05:31:18","18:21:27",18.5286111111111,5.52166666666667,18.3575,"Night",2,"Wet"
"24391",11019,"H05","Impala","2/7/17 18:41:00","2/7/17","18:41:34",134120,2235,37.2,1.6,"Complete/H05/Impala","EK004099.JPG","05:31:18","18:21:27",18.6927777777778,5.52166666666667,18.3575,"Night",2,"Wet"
"24392",11758,"H05","Waterbuck","2/7/17 19:57:00","2/7/17","19:57:26",4671,78,1.3,0.1,"Complete/H05/Waterbuck","EK004117.JPG","05:31:18","18:21:27",19.9572222222222,5.52166666666667,18.3575,"Night",2,"Wet"
"24393",10801,"H05","Bushbuck","2/8/17 04:03:00","2/8/17","04:03:57",60813,1014,16.9,0.7,"Complete/H05/Bushbuck","EK004121.JPG","05:31:49","18:21:01",4.06583333333333,5.53027777777778,18.3502777777778,"Night",2,"Wet"
"24396",11760,"H05","Waterbuck","2/8/17 22:10:00","2/8/17","22:10:59",54403,907,15.1,0.6,"Complete/H05/Waterbuck","EK004129.JPG","05:31:49","18:21:01",22.1830555555556,5.53027777777778,18.3502777777778,"Night",2,"Wet"
"24397",11761,"H05","Waterbuck","2/9/17 01:21:00","2/9/17","01:21:49",11450,191,3.2,0.1,"Complete/H05/Waterbuck","EK004131.JPG","05:32:20","18:20:34",1.36361111111111,5.53888888888889,18.3427777777778,"Night",2,"Wet"
"24398",10802,"H05","Bushbuck","2/9/17 01:34:00","2/9/17","01:34:04",77406,1290,21.5,0.9,"Complete/H05/Bushbuck","EK004133.JPG","05:32:20","18:20:34",1.56777777777778,5.53888888888889,18.3427777777778,"Night",2,"Wet"
"24399",11390,"H05","Warthog","2/9/17 05:07:00","2/9/17","05:07:13",158338,2639,44,1.8,"Complete/H05/Warthog","EK004137.JPG","05:32:20","18:20:34",5.12027777777778,5.53888888888889,18.3427777777778,"Night",2,"Wet"
"24405",11762,"H05","Waterbuck","2/9/17 18:53:00","2/9/17","18:53:14",61246,1021,17,0.7,"Complete/H05/Waterbuck","EK004163.JPG","05:32:20","18:20:34",18.8872222222222,5.53888888888889,18.3427777777778,"Night",2,"Wet"
"24406",11763,"H05","Waterbuck","2/9/17 21:04:00","2/9/17","21:04:07",5568,93,1.6,0.1,"Complete/H05/Waterbuck","EK004181.JPG","05:32:20","18:20:34",21.0686111111111,5.53888888888889,18.3427777777778,"Night",2,"Wet"
"24407",10804,"H05","Bushbuck","2/9/17 21:53:00","2/9/17","21:53:39",27340,456,7.6,0.3,"Complete/H05/Bushbuck","EK004183.JPG","05:32:20","18:20:34",21.8941666666667,5.53888888888889,18.3427777777778,"Night",2,"Wet"
"24408",11764,"H05","Waterbuck","2/9/17 23:09:00","2/9/17","23:09:10",7503,125,2.1,0.1,"Complete/H05/Waterbuck","EK004185.JPG","05:32:20","18:20:34",23.1527777777778,5.53888888888889,18.3427777777778,"Night",2,"Wet"
"24409",10805,"H05","Bushbuck","2/10/17 04:21:00","2/10/17","04:21:17",23258,388,6.5,0.3,"Complete/H05/Bushbuck","EK004189.JPG","05:32:50","18:20:06",4.35472222222222,5.54722222222222,18.335,"Night",2,"Wet"
"24412",11765,"H05","Waterbuck","2/10/17 18:32:00","2/10/17","18:32:28",69759,1163,19.4,0.8,"Complete/H05/Waterbuck","EK004201.JPG","05:32:50","18:20:06",18.5411111111111,5.54722222222222,18.335,"Night",2,"Wet"
"24414",11766,"H05","Waterbuck","2/11/17 21:58:00","2/11/17","21:58:15",95880,1598,26.6,1.1,"Complete/H05/Waterbuck","EK004217.JPG","05:33:19","18:19:37",21.9708333333333,5.55527777777778,18.3269444444444,"Night",2,"Wet"
"24415",11767,"H05","Waterbuck","2/11/17 23:20:00","2/11/17","23:20:57",4826,80,1.3,0.1,"Complete/H05/Waterbuck","EK004223.JPG","05:33:19","18:19:37",23.3491666666667,5.55527777777778,18.3269444444444,"Night",2,"Wet"
"24417",11768,"H05","Waterbuck","2/12/17 19:18:00","2/12/17","19:18:43",71865,1198,20,0.8,"Complete/H05/Waterbuck","EK004229.JPG","05:33:48","18:19:07",19.3119444444444,5.56333333333333,18.3186111111111,"Night",2,"Wet"
"24418",11769,"H05","Waterbuck","2/12/17 21:45:00","2/12/17","21:45:30",8618,144,2.4,0.1,"Complete/H05/Waterbuck","EK004237.JPG","05:33:48","18:19:07",21.7583333333333,5.56333333333333,18.3186111111111,"Night",2,"Wet"
"24419",11770,"H05","Waterbuck","2/12/17 23:05:00","2/12/17","23:05:43",4123,69,1.1,0,"Complete/H05/Waterbuck","EK004249.JPG","05:33:48","18:19:07",23.0952777777778,5.56333333333333,18.3186111111111,"Night",2,"Wet"
"24420",11020,"H05","Impala","2/13/17 00:07:00","2/13/17","00:07:20",451144,7519,125.3,5.2,"Complete/H05/Impala","EK004255.JPG","05:34:17","18:18:36",0.122222222222222,5.57138888888889,18.31,"Night",2,"Wet"
"24421",11771,"H05","Waterbuck","2/13/17 00:51:00","2/13/17","00:51:08",6018,100,1.7,0.1,"Complete/H05/Waterbuck","EK004257.JPG","05:34:17","18:18:36",0.852222222222222,5.57138888888889,18.31,"Night",2,"Wet"
"24425",11772,"H05","Waterbuck","2/13/17 18:29:00","2/13/17","18:29:36",63507,1058,17.6,0.7,"Complete/H05/Waterbuck","EK004269.JPG","05:34:17","18:18:36",18.4933333333333,5.57138888888889,18.31,"Night",2,"Wet"
"24428",11397,"H05","Warthog","2/14/17 19:00:00","2/14/17","19:00:28",95930,1599,26.6,1.1,"Complete/H05/Warthog","EK004289.JPG","05:34:44","18:18:03",19.0077777777778,5.57888888888889,18.3008333333333,"Night",2,"Wet"
"24429",10808,"H05","Bushbuck","2/14/17 21:22:00","2/14/17","21:22:14",105356,1756,29.3,1.2,"Complete/H05/Bushbuck","EK004291.JPG","05:34:44","18:18:03",21.3705555555556,5.57888888888889,18.3008333333333,"Night",2,"Wet"
"24430",11774,"H05","Waterbuck","2/15/17 02:17:00","2/15/17","02:17:38",68577,1143,19.1,0.8,"Complete/H05/Waterbuck","EK004293.JPG","05:35:12","18:17:31",2.29388888888889,5.58666666666667,18.2919444444444,"Night",2,"Wet"
"24436",11224,"H05","Oribi","2/15/17 22:30:00","2/15/17","22:30:51",787839,13131,218.8,9.1,"Complete/H05/Oribi","EK004311.JPG","05:35:12","18:17:31",22.5141666666667,5.58666666666667,18.2919444444444,"Night",2,"Wet"
"24437",11021,"H05","Impala","2/15/17 22:46:00","2/15/17","22:46:53",254372,4240,70.7,2.9,"Complete/H05/Impala","EK004313.JPG","05:35:12","18:17:31",22.7813888888889,5.58666666666667,18.2919444444444,"Night",2,"Wet"
"24438",10809,"H05","Bushbuck","2/16/17 02:01:00","2/16/17","02:01:29",103155,1719,28.6,1.2,"Complete/H05/Bushbuck","EK004315.JPG","05:35:39","18:16:57",2.02472222222222,5.59416666666667,18.2825,"Night",2,"Wet"
"24443",11777,"H05","Waterbuck","2/17/17 19:54:00","2/17/17","19:54:35",97029,1617,26.9,1.1,"Complete/H05/Waterbuck","EK004335.JPG","05:36:05","18:16:22",19.9097222222222,5.60138888888889,18.2727777777778,"Night",2,"Wet"
"24444",11778,"H05","Waterbuck","2/17/17 21:10:00","2/17/17","21:10:10",4245,71,1.2,0,"Complete/H05/Waterbuck","EK004343.JPG","05:36:05","18:16:22",21.1694444444444,5.60138888888889,18.2727777777778,"Night",2,"Wet"
"24445",11225,"H05","Oribi","2/17/17 22:53:00","2/17/17","22:53:20",174149,2902,48.4,2,"Complete/H05/Oribi","EK004357.JPG","05:36:05","18:16:22",22.8888888888889,5.60138888888889,18.2727777777778,"Night",2,"Wet"
"24446",11779,"H05","Waterbuck","2/18/17 00:03:00","2/18/17","00:03:46",7072,118,2,0.1,"Complete/H05/Waterbuck","EK004359.JPG","05:36:31","18:15:46",0.0627777777777778,5.60861111111111,18.2627777777778,"Night",2,"Wet"
